Filename,2024_POS_Anid-EV-alcA_CTRL_1_Run176.mzML,2024_POS_Anid-EV-alcA_CTRL_2_Run197.mzML,2024_POS_Anid-EV-alcA_CTRL_3_Run229.mzML,2024_POS_Anid-TJGIp4_1_Run182.mzML,2024_POS_Anid-TJGIp4_1_Run211.mzML,2024_POS_Anid-TJGIp4_1_Run232.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
2416/237.0869mz/3.31min,0.0,0.0,173055.17,4537.7607,0.0,0.0
2419/282.097mz/3.29min,24306.377,7900.771,184367.38,39896.223,15947.443,0.0
2420/526.1703mz/3.34min,0.0,0.0,0.0,121069.81,37777.18,0.0
2422/260.1127mz/3.32min,37317.89,15587.201,0.0,0.0,3981.3792,58805.02
2425/162.0549mz/3.35min,684068.94,679082.25,319562.53,27962.889,122751.16,0.0
2426/239.1753mz/3.36min,338993.7,277120.7,384664.44,167803.33,396653.1,0.0
2428/118.0651mz/3.36min,126144.6,121547.86,980293.2,193651.4,93573.086,0.0
2429/183.0858mz/3.36min,3201845.5,2487618.0,3009274.0,2049212.1,1902472.9,1441932.9
2431/260.1394mz/3.38min,0.0,4134.3545,385693.5,30367.688,47156.78,0.0
2432/401.1821mz/3.36min,17070.547,16586.707,125350.84,48222.066,8311.224,0.0
2433/182.0811mz/3.35min,4440419.5,4697204.5,35672660.0,7442264.5,3656022.8,468257.88
2434/120.0444mz/3.36min,42921.438,71386.43,332571.25,40309.832,34371.527,5819.1304
2436/375.1185mz/3.36min,300896.06,65294.637,550733.75,247198.73,379618.97,0.0
2438/180.0655mz/3.35min,87365.74,150287.84,195361.72,40115.1,130115.89,126177.99
2439/195.1128mz/3.37min,248684.06,265884.84,4218.547,96481.54,136341.77,0.0
2440/440.2176mz/3.36min,4117.2656,17633.602,282269.78,519003.22,850506.0,0.0
2441/178.0499mz/3.37min,46604.9,47419.98,864614.2,195453.95,102579.39,28316.691
2445/459.2446mz/3.36min,5722.871,0.0,64093.113,50740.71,68846.5,0.0
2446/284.1128mz/3.43min,0.0,0.0,4874.0312,37307.797,12008.149,1020090.44
2447/306.0963mz/3.36min,0.0,0.0,13034.838,0.0,7079.1553,78569.77
2452/319.1292mz/3.36min,123715.984,63614.285,49296.312,188284.06,51280.48,57827.445
2453/318.1452mz/3.34min,19016.348,32239.297,120475.516,20650.31,68461.48,0.0
2455/182.1902mz/3.38min,422455.6,408782.84,505922.88,282083.97,402369.72,395264.88
2456/256.1176mz/3.37min,16965.223,100994.086,82834.54,13089.047,10418.594,0.0
2457/245.1284mz/3.39min,507700.06,588799.4,126915.81,244420.12,338416.62,344297.03
2458/164.0706mz/3.39min,1753537.1,2176228.8,5867994.5,1938893.6,1213502.9,1422787.0
2460/352.1028mz/3.4min,63253.54,55772.87,35126.227,96364.12,171698.56,129292.03
2461/307.1651mz/3.4min,85654.625,107011.77,317983.72,133060.1,90519.805,0.0
2462/520.1745mz/3.48min,0.0,0.0,334938.16,3590.772,22651.111,0.0
2463/220.1172mz/3.4min,5190.574,32620.64,250791.19,200926.55,252598.27,1401379.2
2464/266.1021mz/3.4min,47468.305,114148.18,99908.875,122415.58,99466.945,81929.26
2465/219.1128mz/3.4min,13372.645,4338.2603,0.0,737503.4,1818217.1,10055777.0
2466/239.1107mz/3.4min,394264.22,591845.6,269769.2,307263.4,247243.8,493201.3
2467/220.0969mz/3.4min,87337.74,92228.234,59452.176,66217.36,51262.707,107379.02
2469/201.1022mz/3.4min,0.0,0.0,0.0,64650.89,152779.98,957796.6
2470/238.1073mz/3.4min,3214509.5,4718566.0,2459179.0,2626359.0,2103289.2,4022086.0
2471/255.1339mz/3.4min,211101.98,404809.28,191965.97,200656.5,152944.31,323348.03
2472/260.0893mz/3.4min,403796.34,494741.4,214375.06,373938.06,239184.25,553703.75
2473/415.2072mz/3.41min,137565.58,93174.38,563246.9,209362.12,233308.92,546405.44
2475/317.1131mz/3.41min,270027.94,558936.2,436833.47,338286.38,348378.84,278306.4
2476/895.3867mz/3.41min,268326.62,277278.62,392016.5,242514.22,149503.84,100730.14
2477/917.3686mz/3.41min,294089.8,242961.06,322520.22,264920.97,145417.61,138416.75
2478/224.0012mz/3.41min,343519.66,460349.25,175183.81,138526.38,128807.71,189603.38
2479/255.0651mz/3.42min,479339.72,565764.3,0.0,0.0,45570.52,0.0
2480/273.0757mz/3.42min,6472969.5,8507101.0,29206.24,8089.7,872745.1,0.0
2482/295.0577mz/3.42min,145182.36,159274.22,0.0,0.0,8272.551,0.0
2484/399.2123mz/3.42min,17601.1,0.0,485532.7,216663.98,140583.97,98183.55
2487/234.1336mz/3.43min,40275.918,34766.785,57310.98,77916.93,73423.36,44846.914
2488/233.0921mz/3.42min,43864.13,33616.75,4072.976,91766.84,100165.44,345768.38
2489/217.107mz/3.42min,234277.9,218750.38,303566.28,446597.47,470260.78,253661.14
2491/195.1128mz/3.43min,708625.5,693407.6,4218.547,224127.61,291318.34,0.0
2492/216.123mz/3.43min,46715.418,5384.3057,447823.84,42011.227,42331.97,131989.6
2494/327.0974mz/3.43min,0.0,0.0,23349.277,0.0,328550.62,0.0
2495/267.1338mz/3.43min,96518.85,130731.97,99313.7,91673.305,102719.24,78434.37
2497/269.1131mz/3.44min,107661.47,125582.59,109779.77,77913.87,92267.805,71766.125
2499/362.1707mz/3.41min,33476.52,55886.586,336210.4,604949.1,639785.25,0.0
2500/235.0964mz/3.45min,177626.3,208556.2,66172.97,9369.619,72977.16,10048.533
2502/294.1335mz/3.45min,0.0,4036.857,74701.08,183205.84,156572.12,0.0
2503/218.1387mz/3.45min,258682.12,185599.75,174633.56,163651.62,212488.58,216294.44
2504/183.1014mz/3.45min,190715.16,177005.17,235928.8,204948.73,185091.47,132022.44
2505/179.0814mz/3.43min,0.0,4893.125,126825.3,19264.205,0.0,0.0
2508/319.1288mz/3.46min,272239.75,287019.22,173034.25,117878.42,142827.39,126995.79
2511/291.0499mz/3.47min,2367971.2,2202855.2,2793550.5,2848772.0,2525509.0,32666.678
2512/273.1808mz/3.47min,184662.47,238103.0,1199877.1,215986.06,118244.8,0.0
2513/308.1127mz/3.43min,18490.5,23952.105,146496.16,53040.58,79138.62,8376.86
2514/195.0652mz/3.47min,31855.348,21658.988,322855.06,326508.8,483912.66,0.0
2516/178.0498mz/3.47min,48452.375,22841.473,111866.36,28731.299,15263.999,12296.664
2518/246.1698mz/3.48min,139279.31,143317.66,259159.1,169267.19,151867.55,185525.36
2519/428.2178mz/3.48min,198571.3,269601.44,20715.549,8614.03,55517.26,0.0
2520/259.1288mz/3.47min,662544.6,555875.7,29870.54,584162.5,650294.75,0.0
2521/241.1182mz/3.48min,11310473.0,9874809.0,723142.2,9803487.0,10949678.0,22989.863
2522/196.0604mz/3.48min,195990.4,181982.22,812093.4,228797.72,133724.06,0.0
2523/569.2813mz/3.48min,352258.84,316884.66,151528.39,142132.38,196507.27,0.0
2525/924.3398mz/3.49min,721275.1,528261.44,164982.0,134338.67,97495.0,538013.44
2526/941.367mz/3.49min,804694.4,690314.94,215013.47,168898.73,121367.92,701130.94
2527/946.3224mz/3.49min,681042.25,446727.7,151903.14,165980.11,109713.17,662649.9
2528/228.2321mz/3.49min,405971.2,411694.25,422088.2,234377.05,476723.56,440854.4
2530/216.0655mz/3.49min,4701648.0,6426845.0,5983515.0,4645165.5,4729974.5,4186740.2
2531/217.0688mz/3.49min,587843.6,816995.3,768419.0,579903.6,605933.94,539739.25
2532/155.0703mz/3.46min,0.0,0.0,217493.1,102962.57,69898.93,0.0
2534/464.2025mz/3.5min,17186.963,4420.299,132944.1,1712175.0,850260.06,0.0
2535/321.1444mz/3.58min,225309.72,309814.3,112473.44,92180.08,97052.336,78241.44
2538/324.134mz/3.51min,8023.165,110261.09,0.0,0.0,0.0,0.0
2542/287.1419mz/3.52min,0.0,0.0,108083.77,129435.71,41312.387,0.0
2543/319.1437mz/3.51min,54426.44,133136.3,0.0,0.0,3897.116,0.0
2544/316.0927mz/3.51min,0.0,0.0,324798.06,0.0,0.0,0.0
2545/242.0659mz/3.52min,307455.1,217768.03,70777.36,4460.5127,30015.84,93804.51
2546/274.092mz/3.52min,1188131.0,954680.0,313442.1,47100.633,163659.33,410005.78
2548/435.1394mz/3.52min,295133.3,330557.56,93980.69,122933.92,136102.0,385397.25
2549/317.1131mz/3.52min,217947.7,293888.9,210079.84,157580.3,170846.19,206251.92
2552/176.0706mz/3.53min,565993.06,697233.8,1322293.6,339724.44,219215.52,197609.5
2553/252.0866mz/3.57min,8340.235,3696.9004,109011.984,0.0,0.0,0.0
2555/434.1947mz/3.54min,0.0,8416.654,331293.75,40687.848,0.0,0.0
2557/362.1708mz/3.52min,0.0,4840.16,261685.55,197078.38,241085.98,0.0
2558/219.1127mz/3.51min,0.0,0.0,9292.574,60217.05,25666.127,249823.84
2560/243.0876mz/3.54min,171903.6,146378.84,671924.4,733963.4,267865.7,107436.13
2562/399.1663mz/3.55min,0.0,0.0,94705.836,0.0,0.0,0.0
2563/254.0845mz/3.55min,20476.354,60706.82,0.0,4443.0576,0.0,280978.97
2564/682.3655mz/3.56min,0.0,0.0,463923.3,64526.453,0.0,0.0
2565/210.0218mz/3.57min,74486.44,67974.15,195173.3,263620.44,204312.34,9401.092
2566/230.1174mz/3.57min,0.0,0.0,475812.25,113816.07,21637.217,0.0
2568/228.2322mz/3.57min,133691.34,138927.78,149919.56,68103.79,168405.47,165165.92
2569/105.0698mz/3.57min,219967.25,202025.36,107806.91,173421.55,187305.19,392282.1
2570/242.1023mz/3.57min,115186.76,215699.33,94018.305,90149.12,131889.7,122074.91
2571/122.0964mz/3.57min,437549.12,383816.25,207136.25,295963.75,356812.44,768498.2
2572/877.3751mz/3.57min,1894699.4,2106390.8,1311570.1,1344726.1,766166.2,1264895.5
2574/273.1672mz/3.58min,933118.94,743531.2,579811.94,553115.75,684456.6,354342.38
2575/165.1103mz/3.57min,512267.38,476575.66,254519.98,358950.28,432617.34,928277.4
2576/164.107mz/3.57min,4999837.0,4661770.5,2484560.2,3636381.0,4326662.0,9046633.0
2577/234.116mz/3.57min,0.0,12874.526,51161.555,50084.98,47933.375,283750.47
2578/251.1852mz/3.58min,2049227.1,2033743.4,1787331.5,1136295.0,1722629.1,723445.75
2579/280.2382mz/3.58min,212357.08,248834.67,273914.1,50454.973,145683.75,0.0
2580/363.1549mz/3.58min,23868.537,35016.516,169374.03,176008.45,94175.945,0.0
2581/871.4285mz/3.58min,317424.12,273442.12,397274.25,250844.81,212890.38,227834.33
2582/899.358mz/3.58min,1136880.0,989872.25,600300.25,919942.25,441087.1,1024416.25
2583/877.4159mz/3.59min,19064.225,5832.1504,109767.125,215477.11,298006.84,3454.6672
2585/279.0975mz/3.59min,24219.744,42468.367,4027.8215,69951.49,111102.625,0.0
2587/894.4028mz/3.58min,1845498.9,2026816.1,1348119.6,1347297.1,813764.8,1374456.4
2588/855.4337mz/3.59min,659991.3,493066.44,922448.9,916164.4,1290762.9,304966.34
2589/362.1233mz/3.59min,613260.6,132127.81,371651.03,224220.72,833345.94,0.0
2591/582.1386mz/3.53min,21080.898,0.0,17604.055,6364.413,285151.9,0.0
2592/430.1489mz/3.58min,182426.55,77143.125,18492.441,4886.0728,24485.469,568543.2
2594/312.0866mz/3.59min,0.0,0.0,215899.69,0.0,0.0,0.0
2598/328.2481mz/3.6min,66532.85,251261.72,579987.2,148352.2,0.0,0.0
2599/332.0764mz/3.6min,0.0,0.0,117710.02,41439.953,15557.083,0.0
2603/261.1233mz/3.6min,0.0,0.0,614551.3,97188.22,31084.828,0.0
2604/212.1644mz/3.6min,63298.492,72458.9,643272.25,179567.9,158264.77,0.0
2605/193.0608mz/3.6min,0.0,0.0,329956.06,37033.152,8486.523,0.0
2606/405.1653mz/3.65min,0.0,0.0,343579.5,43662.53,0.0,0.0
2607/356.2176mz/3.61min,150295.12,181099.72,339008.97,154924.14,149990.83,4320.7104
2609/463.1728mz/3.57min,10824.125,5112.1885,233760.25,5205.456,0.0,0.0
2610/362.1707mz/3.59min,0.0,0.0,207454.6,368974.28,244687.27,0.0
2611/287.1422mz/3.62min,0.0,0.0,76103.266,625846.4,245042.86,0.0
2612/144.0807mz/3.62min,274683.56,279864.1,206317.34,169242.88,152244.67,393084.84
2613/204.1211mz/3.63min,332687.9,357054.62,273326.94,221697.0,201422.25,504120.7
2614/203.1178mz/3.62min,3014129.8,3177222.8,2451264.0,1967949.0,1844079.1,4571229.5
2615/378.1182mz/3.62min,295879.97,5078.397,1103284.0,121624.16,528835.2,0.0
2619/419.1447mz/3.66min,0.0,0.0,497700.47,139520.81,60355.152,0.0
2620/287.1597mz/3.64min,83548.29,150855.42,118973.95,68229.04,83176.25,20697.293
2621/235.0964mz/3.64min,0.0,0.0,1218109.8,413646.6,47815.992,0.0
2622/281.1019mz/3.63min,37501.3,35895.953,261742.89,35889.855,25900.066,34982.84
2625/332.1629mz/3.65min,0.0,14759.999,403864.16,180711.05,145254.0,0.0
2626/285.2172mz/3.66min,873099.6,518436.28,331339.38,249166.97,628503.9,0.0
2629/387.2489mz/3.66min,1873633.4,1040614.7,186726.92,661324.1,1406478.5,0.0
2630/362.1233mz/3.63min,87947.234,123963.08,66641.28,205958.44,146384.72,0.0
2631/955.3828mz/3.67min,162585.31,374903.38,0.0,41002.1,34225.57,0.0
2632/526.1704mz/3.67min,0.0,0.0,0.0,571467.9,240711.02,0.0
2633/543.197mz/3.67min,0.0,0.0,0.0,337500.22,156834.7,0.0
2634/307.1651mz/3.68min,4943.784,17562.66,108423.52,44846.695,25639.021,0.0
2637/228.2321mz/3.68min,1805939.1,1878414.6,2034625.0,1132268.4,2221588.2,2088309.5
2638/523.2395mz/3.68min,23039.342,48196.633,152125.34,201230.08,311976.75,0.0
2639/246.1699mz/3.68min,140609.16,123587.016,191074.69,177719.31,161931.4,154055.9
2642/312.0866mz/3.69min,0.0,0.0,239911.88,0.0,0.0,0.0
2643/387.1548mz/3.69min,0.0,0.0,112320.86,0.0,0.0,0.0
2644/363.1549mz/3.71min,0.0,37239.227,177784.75,168854.53,37579.01,0.0
2646/356.2177mz/3.65min,38535.035,62166.848,136805.98,147036.4,149990.83,4320.7104
2647/534.3283mz/3.69min,0.0,0.0,0.0,354823.9,505471.34,0.0
2648/333.1476mz/3.69min,0.0,20117.342,361160.9,911772.0,373025.53,0.0
2650/278.1023mz/3.7min,0.0,0.0,340883.66,4950.418,21147.277,0.0
2651/295.1287mz/3.7min,0.0,0.0,100791.15,0.0,0.0,0.0
2652/319.1438mz/3.69min,49760.71,196740.33,13168.112,0.0,4445.4316,0.0
2655/557.2491mz/3.73min,0.0,0.0,3370.9373,444423.88,140588.11,0.0
2656/906.3292mz/3.7min,2953820.0,3111445.5,969308.44,1141980.4,1160345.4,2022024.4
2657/923.3563mz/3.7min,10365576.0,11442253.0,3476183.2,4012860.8,4135920.5,7764101.0
2658/586.2702mz/3.71min,93256.445,24325.053,238285.92,0.0,45478.895,299117.72
2660/921.3608mz/3.7min,612325.5,693835.06,211775.84,247987.6,240227.9,471097.78
2661/928.3115mz/3.7min,3704065.8,3286933.8,1099770.1,1990753.5,1550677.4,3306685.0
2662/922.3639mz/3.71min,296703.66,307080.72,87071.64,100194.23,106076.32,215857.61
2663/926.3645mz/3.7min,291465.94,333529.72,97470.945,112473.336,111935.7,220864.75
2664/420.2221mz/3.72min,111688.34,219453.25,30936.572,458816.44,313556.2,10493.935
2667/419.1447mz/3.72min,0.0,0.0,1587460.9,414137.22,77960.73,0.0
2668/481.2906mz/3.72min,123739.76,51668.62,0.0,103111.42,212241.98,0.0
2669/188.1645mz/3.72min,113246.03,138745.61,30248.0,93957.055,145752.12,21076.965
2670/265.1434mz/3.72min,0.0,0.0,0.0,197508.22,221743.33,0.0
2671/305.1495mz/3.73min,0.0,5763.3,466700.1,52096.06,38694.098,0.0
2673/594.2807mz/3.72min,0.0,0.0,182201.0,10808.761,0.0,0.0
2676/566.2972mz/3.74min,52628.074,53810.09,463360.4,32602.658,4107.76,0.0
2677/354.1334mz/3.73min,0.0,0.0,629035.1,126154.97,49870.195,0.0
2678/289.1579mz/3.74min,0.0,0.0,788923.56,1898466.6,497362.75,0.0
2679/194.064mz/3.74min,0.0,0.0,406462.0,40234.844,29050.016,0.0
2680/193.0608mz/3.75min,129061.125,193239.97,4499263.5,538843.1,482431.22,0.0
2681/261.1233mz/3.75min,162980.5,270788.0,5987103.0,684672.2,665155.4,0.0
2682/455.2536mz/3.75min,0.0,0.0,73082.59,58960.42,22336.504,0.0
2685/344.1127mz/3.75min,179345.06,3745.3955,180604.75,9184.042,72907.16,0.0
2686/353.222mz/3.75min,0.0,0.0,659724.44,54042.676,28518.596,0.0
2687/195.0652mz/3.75min,66323.39,54289.832,177918.34,147656.33,438299.44,0.0
2688/267.0863mz/3.75min,215157.38,183099.81,22876.941,101839.33,534292.9,0.0
2690/510.2232mz/3.76min,0.0,0.0,0.0,791970.6,482492.88,0.0
2691/527.2866mz/3.76min,730007.7,853360.1,541301.1,120424.1,173247.8,0.0
2692/683.3504mz/3.76min,20831.09,7724.8125,461637.2,118877.01,117279.914,46373.91
2693/152.0706mz/3.77min,107757.58,141767.7,44636.527,44654.867,55194.793,42083.65
2696/364.2229mz/3.77min,250156.67,353882.97,78132.53,0.0,17113.78,0.0
2699/869.45mz/3.77min,222640.38,324949.2,4473.55,172384.16,255741.19,0.0
2700/821.4286mz/3.77min,175992.38,189956.98,50079.78,16855.236,27030.754,404987.5
2702/342.0971mz/3.77min,0.0,0.0,713277.25,167756.5,75057.375,0.0
2703/400.1388mz/3.78min,53866.117,20112.887,211482.45,50695.195,52556.4,0.0
2704/294.1335mz/3.78min,50881.63,87655.27,782943.56,1304278.0,1263308.5,0.0
2705/316.1156mz/3.78min,0.0,0.0,75348.516,200048.58,98098.97,0.0
2707/137.0961mz/3.78min,149788.16,176476.39,320822.16,249454.58,77324.336,13053.196
2710/201.1121mz/3.78min,214756.7,283029.53,544229.6,380140.8,130288.484,19965.787
2711/165.0909mz/3.78min,213634.34,255293.66,387608.94,309794.22,94181.945,19826.764
2712/183.1014mz/3.78min,359035.94,426874.16,760841.56,574097.3,168514.67,107338.93
2713/320.0528mz/3.79min,0.0,0.0,287981.56,135969.55,16558.15,0.0
2714/860.4081mz/3.79min,1023774.8,718087.4,203538.86,579390.7,609420.6,339212.8
2715/838.4253mz/3.79min,2254265.0,1649043.8,443274.44,1080138.6,1539718.6,601480.44
2716/859.405mz/3.79min,2278161.5,1595917.2,449269.28,1301014.8,1354743.9,747889.2
2719/839.4281mz/3.79min,620237.9,446426.84,120759.06,286998.84,402215.94,153108.23
2720/854.4516mz/3.79min,1502840.5,1198272.9,272637.78,675024.25,1094249.8,409686.84
2723/298.0709mz/3.79min,0.0,0.0,1035436.6,333410.62,120595.64,0.0
2724/309.1784mz/3.79min,185218.3,266347.22,1324200.0,317855.47,70313.42,0.0
2726/837.4232mz/3.79min,5092898.0,3741178.8,1030686.44,2434069.5,3403300.8,1487549.2
2727/287.1964mz/3.79min,671468.9,943008.7,4181799.2,741855.3,378921.9,0.0
2729/595.3669mz/3.8min,4360.9824,4365.6978,208585.25,0.0,0.0,0.0
2730/461.1553mz/3.8min,0.0,0.0,354052.03,865235.06,56048.855,0.0
2731/456.2126mz/3.8min,0.0,0.0,0.0,124642.734,118990.96,0.0
2732/281.0655mz/3.8min,132995.14,116486.734,280513.66,754104.6,1040787.8,0.0
2734/853.4175mz/3.8min,191590.84,188775.02,156169.25,187703.98,171612.86,341667.3
2735/557.249mz/3.85min,167503.89,61826.453,21486.242,2066034.9,549399.9,0.0
2737/319.1438mz/3.8min,75518.984,504364.12,0.0,0.0,7694.8857,0.0
2740/120.0807mz/3.81min,0.0,0.0,0.0,0.0,0.0,64968.055
2741/164.0706mz/3.81min,154517.08,181995.94,312073.7,150512.1,119110.43,2067927.2
2742/496.2441mz/3.79min,0.0,0.0,751635.4,92535.83,152522.16,0.0
2743/455.229mz/3.81min,133714.42,157157.66,0.0,0.0,8298.232,0.0
2744/482.1806mz/3.82min,0.0,0.0,0.0,243834.66,167414.56,0.0
2748/288.228mz/3.83min,46650.055,55930.613,699720.7,666081.06,911403.0,0.0
2749/255.1339mz/3.83min,152219.66,188006.6,59173.023,235220.1,83261.91,0.0
2753/462.3002mz/3.84min,50233.805,79823.75,1564318.4,1451505.8,1489484.1,0.0
2755/921.5857mz/3.83min,0.0,0.0,105625.0,74329.78,87013.555,0.0
2757/174.1852mz/3.84min,36986.496,43844.867,247753.12,403199.88,991734.06,0.0
2758/305.1494mz/3.84min,0.0,0.0,146091.75,20660.635,0.0,0.0
2759/461.2968mz/3.84min,269190.78,379833.9,6708453.5,6185612.0,6322244.5,0.0
2762/246.1981mz/3.86min,0.0,0.0,64407.984,0.0,0.0,136107.64
2763/256.1655mz/3.86min,230269.0,320123.47,268610.16,136032.92,192970.19,153288.72
2764/291.1225mz/3.87min,0.0,0.0,0.0,271985.0,160836.6,0.0
2767/211.1438mz/3.86min,56866.77,92781.305,72604.95,29542.691,48351.973,36021.44
2768/563.2974mz/3.86min,359965.8,412712.25,253814.61,244312.47,183027.5,0.0
2769/326.1597mz/3.87min,0.0,0.0,0.0,691377.5,485164.3,0.0
2770/352.1177mz/3.87min,0.0,0.0,266668.25,0.0,0.0,0.0
2771/437.2068mz/3.87min,0.0,0.0,290102.7,5204.3145,0.0,0.0
2774/665.2635mz/3.87min,0.0,0.0,305483.1,0.0,0.0,0.0
2775/527.2865mz/3.88min,249412.61,295801.88,770535.7,150833.02,140763.42,0.0
2776/414.1181mz/3.88min,326058.72,167994.12,2479829.8,501451.0,932968.75,0.0
2777/557.2491mz/3.89min,198395.27,141311.75,21486.242,2262916.0,756537.9,0.0
2778/455.218mz/3.88min,0.0,4961.476,3036938.2,419832.22,68839.12,0.0
2779/397.0916mz/3.88min,1049781.6,429192.78,6251214.0,1567277.4,2628905.5,0.0
2780/332.0764mz/3.88min,4604.4497,0.0,438689.97,151199.83,98041.41,0.0
2781/419.0736mz/3.89min,81046.22,30455.236,416710.12,131984.75,216046.42,0.0
2782/445.302mz/3.89min,43328.043,67160.93,444725.7,643258.6,784698.3,0.0
2783/720.3486mz/3.89min,19852.348,50442.67,243975.19,957661.6,147662.86,0.0
2784/294.0972mz/3.89min,0.0,0.0,151352.8,24069.46,72034.125,0.0
2785/297.2172mz/3.91min,736716.2,440480.28,204536.17,235448.14,528953.4,0.0
2786/587.2597mz/3.9min,0.0,0.0,0.0,187615.3,0.0,0.0
2787/455.2536mz/3.9min,46204.258,73691.08,305009.94,495235.97,281186.1,0.0
2789/450.223mz/3.9min,77856.734,5233.923,126203.86,84541.305,121555.22,35001.99
2790/307.9778mz/3.9min,202879.6,86363.35,0.0,0.0,108117.95,0.0
2791/358.1972mz/3.9min,121313.74,194628.2,152254.88,58051.94,84896.28,69560.17
2792/456.2126mz/3.9min,0.0,0.0,0.0,354519.5,319929.8,0.0
2793/275.055mz/3.91min,71677.5,23823.615,40104.92,40373.715,323958.84,0.0
2795/428.1913mz/3.91min,0.0,0.0,0.0,799449.4,521038.38,0.0
2796/316.0927mz/3.91min,0.0,0.0,218675.34,4063.1716,0.0,0.0
2797/510.2232mz/3.93min,0.0,0.0,0.0,743161.1,444672.44,0.0
2800/975.2994mz/3.93min,0.0,0.0,0.0,0.0,0.0,805070.1
2802/978.2983mz/3.93min,0.0,0.0,10467.576,0.0,0.0,1100325.1
2803/979.2989mz/3.93min,0.0,0.0,18494.416,8544.678,4117.6245,1349544.6
2804/981.2951mz/3.94min,5990.9995,0.0,16325.609,18811.889,21329.553,1854695.5
2806/1000.2799mz/3.93min,0.0,0.0,0.0,0.0,0.0,281728.8
2807/1001.2803mz/3.93min,0.0,0.0,0.0,0.0,0.0,365139.88
2808/1003.2805mz/3.93min,0.0,0.0,0.0,0.0,0.0,451116.38
2809/179.0338mz/3.94min,0.0,0.0,346182.22,121145.46,30419.229,0.0
2810/256.0637mz/3.93min,117332.94,92650.94,569787.6,108504.14,39472.137,0.0
2812/196.0604mz/3.94min,63491.71,83287.88,2860838.2,985335.4,328338.1,0.0
2813/178.0498mz/3.94min,0.0,0.0,535364.75,180456.0,46106.56,0.0
2817/665.2625mz/3.94min,0.0,0.0,439024.44,0.0,0.0,0.0
2820/236.0916mz/3.94min,83163.67,167415.81,144365.0,53769.586,58518.94,3048.457
2824/480.1557mz/3.96min,3992.1567,0.0,0.0,0.0,11986.311,87942.18
2825/299.2328mz/3.97min,263094.44,190042.95,78049.2,215011.03,509374.5,0.0
2827/963.3039mz/3.96min,394996.06,296127.3,211587.05,281155.2,496880.12,1447979.1
2829/965.3039mz/3.96min,490934.5,374229.53,273091.62,345928.6,617647.9,1792469.9
2830/962.3041mz/3.96min,312295.1,242687.02,177622.73,236148.2,406613.28,1178109.2
2831/959.3045mz/3.96min,238295.3,172336.02,129183.19,171258.84,299335.44,846909.4
2835/987.2859mz/3.96min,123376.34,66919.75,35658.496,85376.14,125101.12,489725.34
2836/401.2644mz/3.97min,568533.6,368376.4,8569.795,506068.25,1134255.2,0.0
2838/451.2337mz/3.96min,834088.1,1137298.0,223531.39,69600.19,60644.39,0.0
2839/514.2855mz/3.97min,587666.3,1275244.6,485855.7,571371.6,1470817.0,199079.8
2840/481.2524mz/3.98min,0.0,0.0,47997.17,191647.23,376974.78,0.0
2841/297.2172mz/3.97min,1732081.9,1052719.2,241709.52,622924.9,1271106.0,0.0
2845/480.249mz/3.98min,0.0,0.0,240787.55,707872.8,1398227.0,0.0
2846/246.1982mz/3.98min,26974.92,0.0,350962.25,0.0,0.0,660860.7
2848/290.0659mz/3.98min,0.0,0.0,1419962.4,206102.52,16331.865,0.0
2849/321.1808mz/3.98min,49092.805,77225.37,323114.06,95764.16,53326.918,0.0
2851/439.2224mz/3.98min,0.0,0.0,440905.8,3688.3445,0.0,0.0
2852/312.2532mz/3.98min,75307.18,256394.52,749879.75,499409.12,79582.414,0.0
2853/207.0651mz/4.0min,12179879.0,8614830.0,12841612.0,5565364.5,17815426.0,482950.75
2854/484.2803mz/3.99min,110678.516,80373.3,6874557.5,3679030.8,1896163.1,0.0
2855/363.1548mz/3.99min,466580.44,968762.3,5893837.0,5156199.5,2791911.2,0.0
2856/333.1475mz/3.99min,181796.56,424725.94,532165.75,1084162.2,799184.75,0.0
2857/552.3433mz/4.0min,175575.16,47820.695,11099366.0,5536755.0,2424972.5,0.0
2858/301.1755mz/3.99min,262129.78,365208.44,293138.88,193063.1,181561.31,61540.39
2859/287.1025mz/4.0min,59679.055,0.0,1579837.1,542860.8,526247.0,0.0
2862/406.1498mz/4.0min,0.0,0.0,246942.8,108620.55,0.0,0.0
2864/720.3485mz/4.0min,4851.9766,18442.246,177042.08,500989.97,80571.39,0.0
2866/440.2067mz/4.01min,0.0,0.0,706303.2,32214.012,0.0,0.0
2867/587.259mz/4.01min,0.0,0.0,283557.6,7587.817,0.0,0.0
2868/428.1913mz/4.01min,0.0,0.0,0.0,612448.06,392395.56,0.0
2870/309.2271mz/4.01min,1756100.4,1539580.5,1209268.0,949708.4,1528213.1,612290.44
2871/665.2621mz/4.01min,0.0,0.0,246496.08,0.0,0.0,0.0
2874/474.1659mz/4.02min,0.0,0.0,333623.38,112063.26,11054.817,0.0
2877/291.0499mz/4.03min,444117.03,322385.44,1052137.9,683952.9,863368.4,0.0
2878/363.1653mz/4.03min,47753.203,69178.65,0.0,0.0,0.0,46022.305
2879/557.2488mz/4.04min,47708.586,18139.525,0.0,750429.3,250533.53,0.0
2880/292.0532mz/4.03min,60058.32,38163.5,147107.72,97025.305,124756.88,0.0
2881/380.1914mz/4.03min,290524.78,462581.06,301324.16,143028.05,166384.81,200568.83
