row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_POS_CC-NaB_3_Run56.mzML Peak area,2024_POS_CC_2_Run47.mzML Peak area,2024_POS_CC-NaB_2_Run50.mzML Peak area,2024_POS_CC-NaB_1_Run29.mzML Peak area,2024_POS_CC_3_Run61.mzML Peak area,2024_POS_CC_1_Run20.mzML Peak area,Unnamed: 19
229,468.30822950014885,5.714644,,,,,,,,,,,815111.6,755599.1,1028542.7,879666.0,1152739.8,991197.1,
255,468.3082683994557,6.3253956,,,,,,,,,,,231403.31,285673.25,289697.06,236115.75,418912.16,406468.56,
375,468.3891088490081,7.1914315,,,,37.0,,,,,,,292657.5,405666.6,374573.4,616443.7,402769.6,724471.0,
564,468.4044111112378,7.748028999999999,,,,,,,,,,,77347.8,50176.215,56650.7,45876.93,142252.48,133364.45,
822,468.40448096529485,8.079225,,,,39.0,44.0,[M+H]+,,2.0,814;822,467.39739000000003,2839869.8,2682661.0,3012503.5,3034447.0,4035036.2,4622277.0,
818,469.40784422086784,8.079198,,,,39.0,45.0,[M+H]+,,2.0,818;816,468.40076,834524.6,783807.75,905183.7,874624.1,1255284.2,1402957.6,
795,470.3627917299845,8.018003,,,,,,,,,,,391507.3,239916.23,384184.62,243678.42,567227.0,263511.53,
847,470.36280084639685,8.128782000000001,,,,12.0,,,,,,,1465216.0,1034309.06,1399589.4,1004737.4,1499249.1,948774.2,
995,474.39399999880175,8.356492,,,,90.0,,,,,,,5592586.0,4264084.5,4751025.0,3618703.8,10853544.0,4060350.8,
802,474.3940066713856,8.053084,,,,39.0,43.0,[M+NH4]+,,2.0,812;802,456.36032,2433860.8,1316269.4,2703371.8,1475895.4,3914781.5,3713629.5,
1046,474.3941826844114,8.458476,,,,,,,,,,,813613.1,558884.25,613318.94,333274.34,1843960.2,588976.3,
798,475.3972975383485,8.048392,,,,,,,,,,,543135.7,456592.16,652438.25,487650.56,611127.06,833979.94,
997,475.39730466231185,8.362634,,,,90.0,,,,,,,1854992.8,1367926.0,1553970.1,1268767.8,3580995.5,1302178.0,
1047,475.3974196514289,8.445939,,,,,,,,,,,259299.36,153544.5,207077.83,80777.89,573593.8,88939.55,
1002,476.40949671161763,8.391531,,,,54.0,,,,,,,426672.0,825085.6,774173.25,732170.94,747660.3,1300461.2,
1201,476.40960725772067,8.783497,,,,22.0,71.0,[M+NH4]+,,2.0,1203;1201,458.37575999999996,1569417.6,1637830.9,1430725.5,1087481.9,4590892.0,281987.16,
597,476.409700685622,7.817253,,,,,,,,,,,482832.47,191101.03,285727.72,331815.38,450669.44,551214.6,
866,476.4098141717373,8.1747465,,,,,,,,,,,1421416.4,1133902.2,1233163.9,1162393.9,2092007.5,1570341.5,
59,477.20891699108483,0.3845789,,,,77.0,6.0,[2M+Na]+,,2.0,57;59,227.10994,339840.22,231375.72,328494.66,333786.72,312092.66,339069.56,
678,477.3337860631639,7.9285559999999995,,,,,,,,,,,280111.72,147725.1,298677.9,183523.94,640505.75,293509.94,
810,477.334039439852,8.04905,,,,,,,,,,,160986.69,69776.9,111674.445,87056.836,262185.9,136946.55,
859,477.41299554481276,8.165233,,,,,,,,,,,445615.47,201324.6,354573.6,108104.22,678811.2,504155.03,
1001,477.41319152479537,8.391539999999999,,,,54.0,,,,,,,219521.05,246562.1,262295.03,205425.62,419679.2,403193.8,
631,478.3864287206712,7.841694,,,,,,,,,,,100926.54,29803.652000000002,27190.139,14420.743999999999,119186.414,276671.66,
966,479.34935509523046,8.310093,,,,,,,,,,,2877945.8,2221218.5,2664438.0,1947719.2,6386082.0,2595318.5,
535,479.34941936735083,7.6799965,,,,71.0,,,,,,,610789.2,102521.375,184170.77,113836.3,593283.5,746683.25,
681,479.34946603971895,7.8655586,,,,,,,,,,,273437.6,36095.07,77533.54,64716.515999999996,243418.84,280268.3,
812,479.3495787020031,8.069358,,,,39.0,43.0,[M+Na]+,,3.0,827;812;802,456.36032,1019139.5,701467.9,960853.1,491723.6,1529826.8,1832023.1,
248,480.3082240463011,6.30345,,,,18.0,14.0,[M+H]+,,2.0,248;249,479.3009,1818330.9,2196170.0,2810980.8,1903886.9,3904135.0,4242481.5,
264,480.30827386115686,6.407883999999999,,,,66.0,15.0,[M+H]+,,2.0,264;260,479.30094,7716435.0,8651221.0,12216077.0,8429855.0,15998008.0,16565334.0,
811,480.3526887791875,8.069598,,,,,,,,,,,130848.73,153387.81,199680.81,172988.56,452505.34,406564.22,
686,480.40447901668733,7.870625,,,,,,,,,,,287211.25,192545.53,207757.9,209867.03,459720.4,665335.1,
1203,481.36494695999636,8.780593,,,,22.0,71.0,[M+Na]+,,2.0,1203;1201,458.37575999999996,79110.57,92863.97,81575.86,67156.086,314235.44,20146.748,
666,481.3651992337516,7.848914999999999,,,,33.0,30.0,[M+Na]+,,2.0,671;666,458.37607,648372.94,205156.73,314989.44,206923.36,727398.2,1082905.1,
705,481.36530789666915,7.9165406,,,,74.0,,,,,,,267221.25,63267.254,77132.8,153405.58,369605.3,538566.5,
1007,481.3653102771788,8.401288000000001,,,,60.0,,,,,,,335559.3,483426.7,466792.66,441832.8,665797.1,851464.06,
900,481.36545869012014,8.274308,,,,112.0,,,,,,,472023.4,297578.78,446177.72,367624.7,706608.4,806033.0,
828,481.36552064575454,8.084534,,,,,,,,,,,551372.0,359451.94,378574.78,308127.44,633393.56,1076427.4,
206,482.28756153456544,5.4193690000000005,,,,,,,,,,,377032.75,265811.56,487425.47,361438.44,451697.53,481890.78,
250,482.31355215258003,6.302845,,,,18.0,,,,,,,65984.76,79410.38,105854.3,70452.01,146634.22,165691.4,
259,482.314009014244,6.409202,,,,,,,,,,,224055.67,288372.75,413280.6,231915.81,480881.78,522022.28,
302,482.32393140242925,6.824071400000001,,,,88.0,,,,,,,1523143.4,1575998.1,1892320.2,1678264.0,2488383.5,2644683.5,
291,482.3239682050926,6.711079,,,,99.0,,,,,,,224049.33,231938.73,263958.3,259312.88,366019.97,388187.78,
257,483.3269101862252,6.4007363,,,,,,,,,,,25293.25,31377.074,31672.463,28512.468999999997,68762.375,73095.47,
1044,484.41470798015223,8.4656,,,,,,,,,,,479805.1,509583.6,384473.3,490155.3,453258.88,602074.5,
1101,484.4148407155894,8.611078,,,,53.0,,,,,,,250437.7,255980.31,401127.9,310199.88,617452.2,323656.9,
1230,484.47219081453295,8.901351,,,,,,,,,,,369518.94,484736.94,453455.9,434791.47,922506.9,794808.56,
1303,487.29931759719767,9.254703,,,,108.0,,,,,,,302561.78,417394.03,417379.0,367374.88,575145.1,558574.0,
279,488.35798495272473,6.618402499999999,,,,,,,,,,,328220.94,337993.88,411492.75,407704.72,588299.9,653631.0,
673,488.37344568414574,7.862495,,,,,,,,,,,1656942.5,159027.5,373323.25,98094.18,2789295.2,144611.67,
1257,489.3150024221386,8.997371000000001,,,,,,,,,,,160335.44,234172.7,182959.05,183874.0,259780.9,413644.4,
814,490.3867875112989,8.072066,,,,39.0,44.0,[M+Na]+,,2.0,814;822,467.39739000000003,2585534.8,1881795.6,1947125.4,1850334.5,3187916.0,4481801.5,
862,490.3874543456592,8.111918,,,,,,,,,,,1733097.6,1281041.0,1257896.0,1375767.5,2558564.5,2912624.2,
696,490.3886843548322,7.906602400000001,,,,,,,,,,,1037745.1,558797.9,503953.66,440255.9,1659601.4,1374111.2,
884,490.3887633206919,8.19561,,,,,,,,,,,653741.06,908519.8,1112033.1,819946.94,3637342.5,249744.12,
1054,490.3888401927874,8.491230999999999,,,,,,,,,,,752676.56,752116.4,782434.4,564507.5,990870.8,32434.025,
560,490.3889460847226,7.7306867,,,,,,,,,,,312658.12,97158.18,377766.97,66949.14,618927.8,470720.8,
816,491.39016607818047,8.07288,,,,39.0,45.0,[M+Na]+,,2.0,818;816,468.40076,812906.4,559811.25,576934.25,550420.75,1001019.9,1362647.5,
1035,491.39225115513193,8.466677,,,,,,,,,,,141524.42,140046.81,49328.047,98084.3,274574.44,0.0,
1057,492.4044951763156,8.493048,,,,24.0,,,,,,,3683174.5,6536240.0,6487470.0,5830404.0,8318176.0,8262132.5,
595,492.4045930494563,7.8074856,,,,,,,,,,,957295.2,347574.94,418639.56,277265.03,1862355.4,562017.94,
791,492.40474621364854,7.9993157,,,,,,,,,,,903215.8,498225.53,529256.7,351605.56,1691315.4,264313.84,
888,492.4049795248514,8.246912,,,,96.0,,,,,,,392327.5,287784.78,328449.6,186292.0,738993.75,171486.05,
778,493.3284683564751,7.9450936,,,,,,,,,,,182158.6,39837.16,51278.258,6353.1359999999995,381467.6,38701.625,
679,493.32848813086935,7.8495326,,,,,,,,,,,405590.12,81883.13,82290.055,42581.49,932099.4,126936.625,
1058,493.4078588814497,8.489879,,,,,,,,,,,1109680.2,2106193.2,1879495.1,1746921.8,2773839.8,2506251.5,
998,495.323176918007,8.350478,,,,,,,,,,,266693.66,153989.75,185189.16,87262.14,691345.2,34579.695,
706,495.3441632806395,7.920072599999999,,,,,,,,,,,239502.05,95132.984,91411.125,71351.39,519164.22,1342901.9,
599,495.3441755467534,7.849029499999999,,,,,,,,,,,392351.75,38290.86,48533.918,31278.154,538022.6,285679.22,
860,495.3441879787969,8.126656,,,,,,,,,,,336253.16,63216.22,115042.54,27804.26,505854.2,98749.32,
933,495.34425116664465,8.285748,,,,,,,,,,,80258.58,112026.9,79418.34,72718.83,260761.36,121349.09,
539,495.34428657375605,7.6819043,,,,,,,,,,,694832.0,163937.08,192875.64,90190.24,1467241.2,540115.3,
1019,495.34429595821166,8.393603,,,,,,,,,,,69540.52,42867.344000000005,66997.46,35893.71,175047.72,26387.492000000002,
247,496.3396690092186,6.3021426,,,,18.0,,,,,,,2408800.5,2241376.5,2936784.2,2541392.0,3375466.5,2989532.0,
316,496.339897711713,6.927900999999999,,,,,,,,,,,24369.004,31488.725,33004.555,28176.246,54691.765999999996,57260.695,
240,496.3399306432369,6.187123000000001,,,,,,,,,,,279048.44,246698.89,320301.4,291769.03,355581.16,303381.7,
585,496.4204274433861,7.776928,,,,58.0,,,,,,,239855.86,284365.9,282304.94,365248.78,365973.25,1089871.4,
1086,497.35983816645256,8.553989999999999,,,,,,,,,,,197733.86,324943.03,343057.44,328816.06,418424.03,363739.88,
626,497.35984351826517,7.840117,,,,,,,,,,,617604.2,51908.59,150841.42,72864.5,1077213.4,458188.03,
1021,497.3598463857104,8.433072,,,,,,,,,,,214992.84,306412.6,387899.6,189392.27,528758.3,769987.9,
492,497.3600043944474,7.5636344,,,,,,,,,,,210275.92,61380.405999999995,51090.098,13476.903999999999,227513.2,411505.0,
773,497.3600470717476,7.9343585999999995,,,,,,,,,,,149000.75,101290.21,106048.01,148637.83,1178030.1,405860.97,
956,497.36014064474807,8.288262,,,,,,,,,,,196989.14,160422.53,151646.31,98281.875,349284.06,413063.47,
531,497.36037002810303,7.6810436,,,,,,,,,,,183355.45,36596.914,59582.87,22768.246,144145.9,135351.66,
21,498.90087531688437,0.33930397,,,,52.0,,,,,,,206999.9,213891.69,209782.95,219601.66,188624.52,217302.2,
1480,498.9009831575224,10.2721815,,,,25.0,,,,,,,145033.58,92404.92,92617.53,109859.805,113056.4,201929.64,
249,502.2900666865237,6.3044150000000005,,,,18.0,14.0,[M+Na]+,,2.0,248;249,479.3009,102925.875,116272.42,146368.89,93580.99,207855.53,226039.31,
260,502.290098431844,6.4064484,,,,66.0,15.0,[M+Na]+,,2.0,264;260,479.30094,364645.25,402938.12,509274.88,374153.25,603201.3,629994.4,
683,502.38668848714724,7.866998700000001,,,,,,,,,,,361913.2,111570.39,113560.055,96123.31,546433.4,939941.0,
975,502.40871627021653,8.318572,,,,,,,,,,,274626.4,262011.53,214954.55,196838.8,203855.6,331539.5,
1077,504.4408709238726,8.532494,,,,,,,,,,,454154.88,593352.3,439082.28,498334.5,726664.75,887225.3,
796,506.3837629418267,7.9472830000000005,,,,,,,,,,,159419.3,38562.29,79673.94,58890.92,273723.75,352707.94,
790,506.41993052029784,8.008246,,,,62.0,41.0,[M+H]+,,2.0,790;789,505.41279000000003,198352.25,156242.55,168122.02,163952.92,299794.03,314421.22,
710,506.419946936668,7.930614500000001,,,,74.0,32.0,[M+H]+,,2.0,713;710,505.41275,590129.5,449458.3,438329.66,435399.56,843389.6,1377979.4,
1045,506.42003243082604,8.481828,,,,24.0,,,,,,,42944.496,155811.3,126412.89,27357.152000000002,156482.17,232176.19,
1229,506.45412305758066,8.898569,,,,,,,,,,,26548.496,53431.29,47364.973,64617.22,124274.195,108093.414,
1200,506.45654271358217,8.77872,,,,,,,,,,,196825.94,249205.98,281116.62,271899.5,474563.88,389159.03,
969,507.3653275067752,8.31429,,,,69.0,,,,,,,464940.53,376134.47,332850.6,303022.2,407043.4,757036.7,
1281,507.40172144559165,9.102271,,,,,,,,,,,73473.19,127846.13,195012.11,105070.56,248010.75,747097.2,
708,507.42349235237936,7.931344500000001,,,,,,,,,,,195890.39,155626.05,136536.14,128582.9,291924.28,480987.0,
317,508.3394928737234,6.9531426,,,,,,,,,,,247952.12,249755.6,377276.9,271250.06,514311.72,546050.9,
276,508.339547032826,6.565200999999999,,,,,,,,,,,73848.65,75806.875,89733.79,84104.23,133505.17,146893.14,
304,508.3395734000781,6.848806,,,,,,,,,,,41897.527,48741.5,76096.11,52540.09,98018.15,100566.945,
271,508.33962899369317,6.469405999999999,,,,,,,,,,,5510.4253,12540.226,23132.292999999998,14968.41,38907.137,41868.297,
688,508.39923952342485,7.91218,,,,,,,,,,,1072788.9,368329.66,309927.62,249066.64,1532302.9,153368.69,
976,508.39932081208804,8.37679,,,,,,,,,,,816038.25,1672103.5,1755326.5,1230857.8,3933951.5,867096.94,
1031,508.3993695491417,8.431078,,,,89.0,,,,,,,3457458.0,4300571.0,3741476.8,2401623.5,8192206.0,218723.47,
502,508.399850686845,7.595976400000001,,,,17.0,,,,,,,156630.36,136717.84,159607.4,97206.484,219693.06,231617.55,
961,508.43545252017685,8.295707,,,,112.0,56.0,[M+H]+,,2.0,958;961,507.42837000000003,226567.67,266076.97,268359.47,292332.53,370581.7,511047.66,
1037,509.40266508115207,8.433595,,,,89.0,,,,,,,906866.56,1383732.2,1196308.0,839341.8,3201236.8,65118.613,
373,512.4153655641546,7.1882057,,,,37.0,,,,,,,211056.86,268122.3,252375.58,346387.97,263585.8,508764.25,
721,512.4306293808573,7.938880999999999,,,,,,,,,,,142489.22,91869.09,115142.0,103413.76,195342.88,304729.0,
1320,512.5034272777096,9.311124000000001,,,,,,,,,,,1100904.1,1334679.6,1170981.8,1184697.6,2355655.5,2044957.5,
1063,513.3546178080047,8.421926,,,,,,,,,,,402645.0,250252.12,238451.45,143149.53,1138469.0,7277.3633,
709,513.3547921288966,7.939849400000001,,,,,,,,,,,173061.28,48329.67,38394.223,9814.3955,495312.84,59811.797,
410,513.3549128749721,7.305109,,,,,,,,,,,68853.16,0.0,7226.1895,0.0,182287.64,48524.54,
154,514.2855293755674,3.9749708,,,,,,,,,,,1009273.2,1089534.6,946545.06,1065424.1,1340759.6,951709.75,
903,519.3651828499178,8.275111,,,,112.0,,,,,,,375516.1,316416.12,310231.12,276436.47,689746.4,592254.5,
290,522.3187844196767,6.677601299999999,,,,120.0,,,,,,,319266.22,231827.39,664147.6,396760.7,956361.94,1167741.6,
256,522.3551813685052,6.3660545,,,,,,,,,,,636750.1,653791.06,894191.3,714602.4,1193402.6,1212222.2,
273,522.3551961118956,6.4752197,,,,,,,,,,,3581653.5,3364305.8,4647658.0,3973887.2,5548329.0,4799610.5,
561,522.378249836053,7.716172,,,,,,,,,,,386287.06,76722.75,42516.3,62775.645,969627.4,0.0,
801,522.3784224186844,8.044802,,,,,,,,,,,223631.28,35511.367,25495.642999999996,4785.0767,867862.4,0.0,
592,522.4150875348861,7.7806524999999995,,,,,,,,,,,260823.88,203620.12,230889.05,180717.0,501823.03,464403.75,
1033,522.4153698758184,8.427033999999999,,,,,,,,,,,38033.33,55641.47,13794.951000000001,11440.298999999999,271698.6,0.0,
1068,522.451426118473,8.511073,,,,21.0,,,,,,,762150.8,816821.56,922872.06,885097.5,1314041.2,1492624.9,
772,523.3601398048273,7.9546589999999995,,,,1.0,,,,,,,177559.97,53804.0,37137.734,40911.684,236952.81,404631.28,
1065,523.4546958625324,8.509061,,,,,,,,,,,255408.22,283841.03,305352.75,297809.62,450224.56,514965.12,
967,524.3940161146623,8.284366,,,,,,,,,,,422739.16,160130.81,172595.27,152053.83,773846.75,82643.88,
800,524.394270254163,8.051728,,,,39.0,,,,,,,1910300.8,1946169.1,1486706.2,1346160.4,4409415.5,2559436.5,
861,524.3942957726123,8.134424000000001,,,,,,,,,,,707908.2,966199.5,618117.94,747453.5,1832290.5,864759.25,
414,524.394523452361,7.3089770000000005,,,,101.0,,,,,,,190651.62,77275.1,100256.77,36377.266,360450.0,132284.05,
471,524.3945993317461,7.492437400000001,,,,,,,,,,,378313.9,263985.4,269354.12,44420.22,824331.0,82392.03,
713,528.4020481724461,7.933063499999999,,,,74.0,32.0,[M+Na]+,,2.0,713;710,505.41275,1133769.5,499067.88,419861.03,468616.4,1400371.1,2502469.8,
789,528.4021493234533,8.006438000000001,,,,62.0,41.0,[M+Na]+,,2.0,790;789,505.41279000000003,172661.81,77401.08,93808.914,69132.34,200008.16,351235.6,
1339,528.4021961056485,9.42799,,,,,,,,,,,0.0,0.0,0.0,0.0,27335.557,81810.04,
808,529.3497888234768,8.056489,,,,,,,,,,,131014.28,191698.44,127605.32,136652.1,493721.1,414829.3,
779,529.3498844047286,8.021028999999999,,,,,,,,,,,119427.516,102029.87,77479.75,38066.016,247353.28,327210.22,
965,529.350001716698,8.303486999999999,,,,,,,,,,,62989.19,104303.3,77885.766,52168.215,325705.47,71541.1,
958,530.417781972375,8.294057,,,,112.0,56.0,[M+Na]+,,2.0,958;961,507.42837000000003,551794.7,568244.5,610934.8,629919.5,1029900.5,1395240.1,
1244,531.4074463237513,8.9586115,,,,,,,,,,,47032.625,67279.89,64998.297,89565.71,73480.86,368349.5,
280,532.3841401291829,6.622575299999999,,,,,,,,,,,279776.78,284254.53,333121.53,328939.8,479786.34,516246.6,
728,534.4127051205704,7.940523599999999,,,,74.0,,,,,,,442544.75,172398.33,173031.44,201733.03,530810.06,790511.44,
982,534.4514629435762,8.336032000000001,,,,36.0,57.0,[M+H]+,,2.0,982;983,533.44417,322055.12,449394.25,470700.03,496668.56,512158.75,734066.4,
1319,534.4853455107128,9.31137,,,,,,,,,,,133815.66,179220.6,146102.55,187621.72,264029.16,349214.72,
1359,535.4330516698338,9.530526,,,,,,,,,,,958838.1,511883.5,441221.3,285319.06,1678468.4,2425566.8,
1155,535.4352128886209,8.681266,,,,81.0,68.0,[M-H2O+H]+,,2.0,1158;1151,552.43853,79101.98,105290.04,143770.48,95225.42,282116.28,95713.19,
1396,537.3944521484149,9.815592,,,,,,,,,,,137998.53,138125.28,287472.38,256303.33,328630.3,730224.94,
820,540.3889243930538,8.07563,,,,,,,,,,,1187400.1,319839.28,321076.1,69695.94,3497699.2,0.0,
583,540.4465800415815,7.770650999999999,,,,,,,,,,,170429.11,200294.1,203185.61,253637.17,264942.5,854104.5,
1052,540.498442028707,8.486742,,,,,,,,,,,68961.22,149169.23,71842.555,77054.55,111944.17,337754.94,
1413,540.5345812279759,9.860408,,,,,,,,,,,147294.75,164847.73,359692.53,135020.52,512928.56,264144.47,
1066,544.4338830429342,8.511111,,,,,,,,,,,220481.81,225630.94,249138.17,282251.9,332826.97,382908.06,
1245,546.4878672217532,8.959559,,,,,,,,,,,189010.92,304250.0,168505.53,250795.12,353547.6,408653.72,
1121,548.5033044187786,8.637128,,,,,,,,,,,4747.744000000001,49259.848,34060.152,30389.517999999996,171051.53,228159.64,
1082,548.5034805979911,8.535239,,,,,,,,,,,52312.492,124373.1,80448.336,66750.76,284016.9,326349.38,
1213,548.5034883403795,8.819913,,,,,,,,,,,80572.805,214143.47,149324.5,123131.1,484155.53,581881.5,
877,550.4463390366606,8.209798,,,,,,,,,,,223816.56,330262.62,377622.44,372041.56,398075.7,436956.06,
182,551.2695208556705,4.805124299999999,,,,50.0,11.0,[M+H]+,,3.0,182;181;183,550.26218,487074.44,440641.84,412103.47,369809.3,459741.7,427248.25,
1253,553.3895806517962,8.985807000000001,,,,,,,,,,,94532.55,117236.01,114187.51,178881.31,135713.33,573011.94,
1152,553.4458351283329,8.681344000000001,,,,,,,,,,,248529.16,254836.2,323282.66,230196.28,703532.9,267955.03,
692,554.1755934371041,7.8809314,,,,48.0,,,,,,,334904.72,281623.4,239185.61,302423.47,355509.66,447292.75,
983,556.4333682919452,8.336032000000001,,,,36.0,57.0,[M+Na]+,,2.0,982;983,533.44417,308778.12,379522.06,368436.5,414986.03,481207.22,963181.2,
1009,556.4334426957707,8.381129,,,,60.0,,,,,,,301750.2,66160.766,74568.32,92571.836,68002.516,863497.25,
369,556.4414948947248,7.182684399999999,,,,,,,,,,,140764.36,165980.73,169482.55,187752.86,181141.84,325206.25,
1329,556.5084258009317,9.363548,,,,14.0,75.0,[M-H2O+H]+,,2.0,1329;1331,573.5117700000001,506512.84,526078.9,364574.2,398220.25,816257.6,827640.06,
1433,559.516943868396,10.021245,,,,,,,,,,,218025.4,217530.86,226947.72,349641.34,307588.88,426477.2,
1294,560.503449023512,9.209764999999999,,,,97.0,73.0,[M+H]+,,2.0,1293;1294,559.49618,1228874.1,1407231.2,1164197.9,1542378.9,1752408.6,2267323.2,
1368,561.4486511622953,9.599335,,,,,,,,,,,805144.44,655260.1,525893.5,587471.6,1654262.4,2594795.5,
428,563.2648461080157,7.3890023000000005,,,,57.0,,,,,,,1737795.8,1802751.6,1391359.6,1235965.6,2237734.0,2799069.8,
879,563.2950594586055,8.22325,,,,38.0,,,,,,,72354.21,105336.33,528486.0,300534.44,451070.97,586679.2,
1436,563.4642778613082,10.028769500000001,,,,,,,,,,,305886.1,355564.62,331937.06,439678.84,643627.5,1092496.8,
1448,563.464299315447,10.141528,,,,,,,,,,,890436.75,874737.8,887366.1,1076120.5,1149990.5,1542179.8,
1242,563.4663576878594,8.956204,,,,,,,,,,,16102.598999999998,22281.764,31161.105,33961.883,66543.234,21984.98,
427,564.2683005846271,7.388069000000001,,,,,,,,,,,632531.94,660168.9,507565.0,449532.06,840343.5,1019680.7,
393,565.2805380484622,7.295662400000001,,,,29.0,,,,,,,1810108.9,2380069.5,1907896.6,1701034.8,2810121.5,4097843.5,
387,566.2839778672828,7.295662400000001,,,,29.0,,,,,,,704901.44,886228.6,709332.4,668722.94,1075027.4,1599100.5,
352,566.2885810657484,7.0791745,,,,34.0,,,,,,,834284.8,880849.7,824290.5,585148.7,1131377.8,1073330.2,
17,566.8881972549137,0.33930397,,,,,,,,,,,190658.67,203557.12,188507.19,191236.72,169545.78,194597.1,
1482,566.8884681594213,10.274703,,,,,,,,,,,92651.9,67930.8,62951.91,69169.51,68120.95,136079.62,
298,567.2599052150644,6.774856599999999,,,,27.0,,,,,,,438817.06,693035.56,640378.25,724447.06,518358.88,701683.2,
305,567.2599268913683,6.8653580000000005,,,,,,,,,,,381891.44,564693.94,511414.84,562433.4,528920.2,732913.8,
342,567.296232861891,7.072042,,,,34.0,18.0,[M+H]+,,2.0,342;336,566.28882,65885852.0,78654590.0,76234296.0,66139230.0,91844910.0,97834300.0,
183,568.2960827053738,4.805124299999999,,,,50.0,11.0,[M+NH4]+,,3.0,182;181;183,550.26218,15056523.0,13417324.0,12718756.0,12972651.0,14107290.0,14026671.0,
1258,568.4697188356886,8.968707,,,,,,,,,,,160057.39,273719.03,168033.38,321446.2,432156.34,771739.75,
345,569.3023638267687,7.072042,,,,,,,,,,,4672145.5,5669133.5,5385526.5,5162000.0,6338970.0,7055741.5,
339,570.3055512935006,7.070647999999999,,,,34.0,,,,,,,657324.0,825712.2,780777.8,718038.1,931881.5,1022029.9,
1158,570.4723073827802,8.687657000000002,,,,81.0,68.0,[M+NH4]+,,3.0,1155;1158;1151,552.43853,382039.4,398873.28,519908.44,350497.53,977654.6,448509.56,
825,572.5033458333946,8.081814999999999,,,,,,,,,,,194933.12,237128.62,249258.11,274041.72,293491.78,375340.44,
1048,572.503375775027,8.484596,,,,,,,,,,,231542.1,279939.34,322367.62,285772.84,529082.5,608127.7,
1277,572.5035578376128,9.075525,,,,,,,,,,,30653.676,52884.957,35995.285,40709.887,100657.92,115772.11,
181,573.2512671448263,4.8035879999999995,,,,50.0,11.0,[M+Na]+,,3.0,182;181;183,550.26218,1385626.1,1231127.5,1119267.1,1082912.4,1249859.4,1187876.4,
1328,574.5190828201163,9.364865,,,,14.0,,,,,,,3165975.5,2988034.5,2087973.6,2303302.8,4683395.5,5023918.5,
1151,575.427818872724,8.679327,,,,81.0,68.0,[M+Na]+,,3.0,1155;1158;1151,552.43853,909704.7,963602.94,1064081.4,1015245.44,2230244.5,1145237.5,
243,579.403613137315,6.275921299999999,,,,,,,,,,,162049.67,184503.02,190857.48,163817.22,217586.44,280391.56,
654,580.3968763507459,7.843420500000001,,,,33.0,,,,,,,1561399.6,1483205.1,1224190.1,852040.9,3664876.0,5337797.0,
423,581.2754058541304,7.350052000000001,,,,,,,,,,,320122.9,163950.86,187564.77,132167.61,427954.47,435113.9,
325,581.2754947937564,6.991602,,,,,,,,,,,172383.75,208188.81,250687.45,132845.83,333105.47,254946.48,
301,581.2755395441768,6.8238473,,,,88.0,,,,,,,133044.05,172228.12,183092.39,190048.34,219921.56,230446.7,
292,581.2755585188969,6.712457700000001,,,,99.0,,,,,,,90989.3,132075.48,150328.78,147499.4,184306.94,201791.72,
551,581.3119203653936,7.69601,,,,,,,,,,,198941.97,170827.67,252308.1,190323.11,340176.16,366071.62,
217,581.3120688244377,5.646243599999999,,,,,,,,,,,4694.0684,4763.4956,22751.82,17557.133,0.0,109619.49,
1293,582.4854082772155,9.205588,,,,97.0,73.0,[M+Na]+,,2.0,1293;1294,559.49618,1051026.0,1344154.0,1046512.1,1728862.9,1930250.9,3362509.8,
355,583.2910769663072,7.126524400000001,,,,91.0,,,,,,,42934.515999999996,13339.253999999999,261327.02,64325.695,344250.1,239702.42,
377,583.2911119766171,7.1906548,,,,110.0,,,,,,,5609.6846,13339.253999999999,124257.8,27812.664,172478.7,98345.984,
267,583.2911575369423,6.460708599999999,,,,26.0,,,,,,,540403.7,657958.94,708692.7,612260.2,997620.56,1024963.5,
237,583.2911663255976,6.1238556,,,,102.0,,,,,,,167955.9,213064.66,229215.61,191964.94,337968.7,350579.72,
287,583.2911895541314,6.665686,,,,,,,,,,,760081.6,966186.25,1089583.0,931879.9,1593927.2,1980099.9,
233,583.2911923982402,5.860311,,,,,,,,,,,238206.11,318543.2,315242.28,287083.34,505732.44,523684.66,
166,583.2911964419873,4.613622,,,,,,,,,,,13102.916000000001,39467.914,41412.574,37720.21,25571.318,144715.45,
236,583.2912146608147,6.0492578,,,,,,,,,,,333197.12,433896.22,466453.62,461615.12,607413.1,745941.1,
205,583.291424821026,5.3166046,,,,,,,,,,,0.0,0.0,0.0,0.0,53795.195,0.0,
577,584.473157104847,7.757994999999999,,,,,,,,,,,113020.65,124821.98,140858.22,152215.4,159594.02,547539.3,
1417,584.5397634959965,9.903383999999999,,,,,,,,,,,281374.12,387734.25,451810.78,319891.56,677029.9,468096.0,
151,586.2702899065367,3.730997,,,,,,,,,,,422915.62,897805.44,594451.56,916425.0,367355.75,1014120.25,
1228,588.4983473757742,8.881698,,,,,,,,,,,144511.0,212857.16,148430.56,182774.69,355311.38,245492.53,
747,588.4985655341163,7.943069,,,,74.0,36.0,[M-2H2O+H]+,,2.0,748;747,623.51217,138809.47,100787.21,96762.73,126053.86,224850.08,308627.12,
