row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C4-c_Run188.mzML Peak area,NEG_D5-211-C4-a_Run182.mzML Peak area,NEG_D5-211-C4-b_Run185.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,Unnamed: 19
694,80.94785059316084,10.182521000000001,,,,,,,,,,,0.0,0.0,0.0,849612.6,930464.2,815978.7,
383,80.9478955062433,7.77153,,,,44.0,,,,,,,0.0,0.0,0.0,878339.6,608120.56,868997.2,
417,80.94789805124314,7.871624499999999,,,,62.0,,,,,,,0.0,0.0,0.0,766733.0,554205.44,662708.0,
292,80.94791555914601,7.374944,,,,6.0,,,,,,,0.0,0.0,0.0,605250.75,453578.38,696817.56,
807,81.52050967563817,10.492288,,,,2.0,,,,,,,0.0,0.0,0.0,27274882.0,29259034.0,27966768.0,
20,84.9597860900152,0.43599412,,,,,,,,,,,0.0,0.0,0.0,2880147.2,4203904.0,10379863.0,
33,89.05977239449372,2.7459037,,,,,,,,,,,0.0,0.0,0.0,462431.1,1227202.5,361792.6,
737,89.50665340911766,10.333573,,,,7.0,,,,,,,0.0,0.0,0.0,11440640.0,11433834.0,12806039.0,
764,90.50668872766512,10.374984,,,,7.0,,,,,,,0.0,0.0,0.0,4709399.5,4638022.0,4725757.5,
812,90.52588585570723,10.506519,,,,2.0,,,,,,,0.0,0.0,0.0,40922364.0,41356480.0,37602390.0,
767,91.50438987445585,10.376733,,,,7.0,,,,,,,0.0,0.0,0.0,1792999.4,1763337.5,1804893.0,
788,94.04510039170088,10.450604,,,,,,,,,,,0.0,0.0,0.0,4974401.0,4939875.0,4732135.5,
826,96.96006073148392,11.147729,,,,,,,,,,,583417.3,1431099.4,1441858.5,0.0,0.0,0.0,
18,96.9601072380014,0.4261799,,,,,,,,,,,620751.5,1675762.1,1870681.2,0.0,0.0,0.0,
736,97.51440243356647,10.333434,,,,7.0,,,,,,,0.0,0.0,0.0,1307722.9,1388868.0,1278102.9,
815,97.99136005878262,10.527814,,,,2.0,,,,,,,0.0,0.0,0.0,9588389.0,9013835.0,9387882.0,
731,98.51203785799707,10.331831,,,,7.0,,,,,,,0.0,0.0,0.0,23580524.0,22551964.0,22928398.0,
593,99.92579005473921,8.914645,,,,41.0,,,,,,,66717156.0,64288010.0,58283670.0,0.0,0.0,0.0,
625,101.98086586077135,8.96256,,,,41.0,,,,,,,4666516.0,4641786.5,4948610.5,0.0,0.0,0.0,
801,102.03386413707943,10.483439,,,,2.0,,,,,,,0.0,0.0,0.0,140281650.0,138539550.0,145151520.0,
802,102.53543267308314,10.485184,,,,2.0,,,,,,,0.0,0.0,0.0,12205041.0,11980027.0,12592613.0,
641,102.95680614942232,8.96778,,,,41.0,,,,,,,710628.25,699354.1,811067.1,0.0,0.0,0.0,
695,102.9568561754516,10.190785,,,,,,,,,,,1077886.6,1585915.5,1038214.6,0.0,0.0,0.0,
806,104.03021741467592,10.491947999999999,,,,2.0,,,,,,,0.0,0.0,0.0,3615046.0,3202513.0,3703096.5,
137,105.03351278378551,5.675162,,,,53.0,,,,,,,0.0,0.0,0.0,2467678.5,1846915.0,2597630.5,
742,109.02244721824755,10.338952,,,,7.0,,,,,,,0.0,0.0,0.0,7381046.5,5669208.0,5644671.0,
781,109.52167766410908,10.41111,,,,7.0,,,,,,,0.0,0.0,0.0,5096003.0,4941068.0,5259094.5,
732,110.02006318968084,10.331831,,,,7.0,,,,,,,0.0,0.0,0.0,90465080.0,89302420.0,91335480.0,
739,110.52174245747969,10.335481,,,,7.0,,,,,,,0.0,0.0,0.0,6168187.0,6615303.0,7821718.5,
768,111.0201782482355,10.376733,,,,7.0,,,,,,,0.0,0.0,0.0,79394250.0,79155110.0,80734264.0,
817,111.03900516687048,10.534823,,,,2.0,,,,,,,0.0,0.0,0.0,12155978.0,10615713.0,11574239.0,
761,111.51890979475269,10.373242,,,,7.0,,,,,,,0.0,0.0,0.0,2008572.1,1924844.1,2014142.6,
762,111.52175033211927,10.373242,,,,7.0,,,,,,,0.0,0.0,0.0,6787262.5,6691522.5,6880642.5,
769,112.0178092994415,10.376733,,,,7.0,,,,,,,0.0,0.0,0.0,31093494.0,30950596.0,31442178.0,
770,112.51954674807035,10.376733,,,,7.0,,,,,,,0.0,0.0,0.0,2206800.8,2166385.2,2212751.0,
697,112.9857057744512,10.203168,,,,33.0,,,,,,,25773618.0,16760714.0,17659694.0,0.0,0.0,0.0,
771,113.01656468116181,10.376733,,,,7.0,,,,,,,0.0,0.0,0.0,4348225.0,4360230.5,4455318.5,
609,113.92627902729296,8.944803,,,,41.0,,,,,,,22301044.0,21652200.0,22104960.0,0.0,0.0,0.0,
738,113.96356150237007,10.333573,,,,7.0,,,,,,,0.0,0.0,0.0,7057517.0,8225338.5,7176085.0,
5,113.96375415370754,0.03678189,,,,0.0,,,,,,,0.0,0.0,0.0,2782697.0,2728314.8,2835497.2,
11,113.96376730081371,0.3232884,,,,4.0,,,,,,,0.0,0.0,0.0,2057201.1,1645683.8,2389126.8,
759,114.0164663177275,10.371555,,,,7.0,,,,,,,0.0,0.0,0.0,1105818.0,1043150.6,1113333.8,
427,114.93406394582048,7.873792599999999,,,,36.0,,,,,,,1749432.9,2125077.0,2031792.0,0.0,0.0,0.0,
289,114.93408970820367,7.372062700000001,,,,,,,,,,,1162393.6,599014.25,1164676.5,0.0,0.0,0.0,
500,114.93410050417948,8.221858000000001,,,,,,,,,,,1541489.5,2621067.0,1440978.1,0.0,0.0,0.0,
581,114.93411199006762,8.881494,,,,,,,,,,,6790501.0,2448755.0,2597881.8,0.0,0.0,0.0,
611,114.93411971762829,8.923827000000001,,,,,,,,,,,2546039.8,6267488.0,6708213.5,0.0,0.0,0.0,
622,115.920737123278,8.960815,,,,41.0,,,,,,,424043140.0,410138140.0,422824350.0,0.0,0.0,0.0,
778,115.96396473687366,10.383458000000001,,,,7.0,,,,,,,0.0,0.0,0.0,2001137.5,2156360.2,2425267.5,
420,116.92844356222555,7.8720612999999995,,,,36.0,,,,,,,34278772.0,40349864.0,38864970.0,0.0,0.0,0.0,
363,116.92844448488569,7.7679133,,,,47.0,,,,,,,17476994.0,16559008.0,17786376.0,0.0,0.0,0.0,
259,116.92848899257716,7.370297,,,,,,,,,,,22188936.0,11528328.0,22442256.0,0.0,0.0,0.0,
13,116.97193839527107,0.32510504,,,,,,,,,,,0.0,0.0,0.0,983248.2,593772.5,930963.44,
21,117.01937190608248,0.6894971999999999,,,,,,,,,,,1589470.8,2023794.8,1810618.6,0.0,0.0,0.0,
421,117.92855044321863,7.8720612999999995,,,,36.0,,,,,,,3966502.8,4665158.5,4479291.5,0.0,0.0,0.0,
364,117.92855196638094,7.7679133,,,,47.0,,,,,,,1937478.5,2093975.8,2119129.8,0.0,0.0,0.0,
502,117.92856417343691,8.216617,,,,,,,,,,,3429372.0,5999805.5,6027807.5,0.0,0.0,0.0,
138,118.06509208309906,5.675162,,,,53.0,,,,,,,0.0,0.0,0.0,1088992.5,832281.06,1140044.9,
523,118.8995916705066,8.360218,,,,,,,,,,,1773088.9,1724745.1,147747.22,0.0,0.0,0.0,
608,118.89959165542277,8.941588000000001,,,,,,,,,,,2132255.5,2068428.4,958908.0,0.0,0.0,0.0,
419,118.92405837707965,7.8720455000000005,,,,36.0,,,,,,,1607475.0,1606035.9,1629307.6,0.0,0.0,0.0,
361,118.9240765556389,7.766157000000001,,,,47.0,,,,,,,1078022.0,1060902.9,1041285.0,0.0,0.0,0.0,
719,118.92408300633312,10.280242,,,,,,,,,,,498261.34,498947.2,496202.44,0.0,0.0,0.0,
422,118.92670222624737,7.8720612999999995,,,,36.0,,,,,,,1012265.06,1115739.8,1126038.8,0.0,0.0,0.0,
373,118.92671020435124,7.769647999999999,,,,47.0,,,,,,,509785.62,541528.56,513317.0,0.0,0.0,0.0,
483,118.92674270588397,8.213125999999999,,,,5.0,,,,,,,1217196.2,780647.75,735839.2,0.0,0.0,0.0,
580,118.92675125238716,8.867721000000001,,,,42.0,,,,,,,3546953.0,3400418.5,3157552.2,0.0,0.0,0.0,
175,119.08557721730395,6.1017194,,,,8.0,,,,,,,0.0,0.0,0.0,2233152.8,1330526.4,1468033.6,
630,119.94685548782108,8.964310000000001,,,,41.0,,,,,,,6489963.5,1133178.6,7193132.0,0.0,0.0,0.0,
566,119.9468823570694,8.702128,,,,,,,,,,,1694169.9,5283699.0,1752603.9,0.0,0.0,0.0,
37,120.04446351096699,2.8335507,,,,9.0,,,,,,,0.0,0.0,0.0,2504766.0,2561646.0,2225040.0,
780,123.90198479026331,10.409781,,,,31.0,,,,,,,2168454.5,2132179.0,2200167.2,0.0,0.0,0.0,
627,124.9967524125217,8.96256,,,,41.0,,,,,,,1946684.1,1807063.8,2044323.6,0.0,0.0,0.0,
809,125.98618990855488,10.497532000000001,,,,2.0,,,,,,,0.0,0.0,0.0,21710632.0,23375738.0,22511954.0,
783,126.88094518496612,10.411553,,,,31.0,,,,,,,932657.2,939661.25,944808.3,0.0,0.0,0.0,
19,128.95081370508464,0.4231714,,,,,,,,,,,0.0,0.0,0.0,2565770.5,2388062.0,2683212.5,
629,129.9756897904151,8.964297,,,,41.0,,,,,,,3631583.5,3206364.5,3946891.5,0.0,0.0,0.0,
306,129.97569270190027,7.3790507,,,,,,,,,,,1155429.2,1178067.2,1372843.1,0.0,0.0,0.0,
782,130.52164045572985,10.41111,,,,7.0,,,,,,,0.0,0.0,0.0,2255533.8,2379528.2,2290723.8,
763,131.53348820498582,10.373242,,,,7.0,,,,,,,0.0,0.0,0.0,6902001.0,6743107.5,7144073.5,
327,131.5335725676245,7.6078906,,,,,,,,,,,0.0,0.0,0.0,2525547.2,989279.8,2123222.5,
637,132.86780308025766,8.966046,,,,41.0,,,,,,,1474603.0,2499480.2,1860579.5,0.0,0.0,0.0,
784,132.86781699058778,10.413341,,,,31.0,,,,,,,5505651.0,5417954.0,5522732.0,0.0,0.0,0.0,
551,132.86783106585355,8.626827,,,,16.0,,,,,,,3366698.8,3114115.2,3192533.8,0.0,0.0,0.0,
691,132.86786570646223,10.16265,,,,25.0,,,,,,,736289.1,771997.25,755830.9,0.0,0.0,0.0,
463,132.90010714409144,7.8912759999999995,,,,36.0,,,,,,,402438.28,470782.8,429949.03,0.0,0.0,0.0,
506,132.9001499586617,8.221858000000001,,,,5.0,,,,,,,593233.0,612322.94,697476.1,0.0,0.0,0.0,
603,132.9001694273925,8.943328,,,,41.0,,,,,,,3601517.0,3478422.8,3493418.0,0.0,0.0,0.0,
596,132.92342320571348,8.923378999999999,,,,41.0,,,,,,,18426768.0,18286662.0,17678044.0,0.0,0.0,0.0,
619,134.86504570197508,8.959064,,,,41.0,,,,,,,907027.25,1154729.1,1184748.6,0.0,0.0,0.0,
552,134.8650729883557,8.628575,,,,16.0,,,,,,,2017703.8,1858232.5,2016202.8,0.0,0.0,0.0,
689,134.86519643599252,10.160884,,,,25.0,,,,,,,536623.94,532691.0,564327.9,0.0,0.0,0.0,
785,134.8654506912999,10.415111999999999,,,,31.0,,,,,,,5679115.5,5525948.0,5644760.0,0.0,0.0,0.0,
461,134.8945750656157,7.889542,,,,36.0,,,,,,,8129433.0,9320347.0,8387633.0,0.0,0.0,0.0,
507,134.8946122305998,8.221858000000001,,,,5.0,,,,,,,12335017.0,12250852.0,14029541.0,0.0,0.0,0.0,
604,134.894626633832,8.943328,,,,41.0,,,,,,,71033710.0,67686730.0,69271570.0,0.0,0.0,0.0,
643,135.97087882833327,8.967792,,,,41.0,,,,,,,750016.2,751558.6,838478.1,0.0,0.0,0.0,
564,135.97091719041174,8.700387,,,,55.0,,,,,,,1327790.9,1438228.6,1323964.0,0.0,0.0,0.0,
530,136.02163129293106,8.420562,,,,,,,,,,,0.0,0.0,0.0,4750310.0,4908357.5,4705572.0,
27,136.03948262867405,1.7421871,,,,48.0,,,,,,,0.0,0.0,0.0,2152909.8,2348383.2,4251467.5,
786,136.8628426535287,10.415111999999999,,,,31.0,,,,,,,1735352.9,1716244.8,1722951.5,0.0,0.0,0.0,
38,138.05508238892745,2.8335507,,,,9.0,,,,,,,0.0,0.0,0.0,699165.94,729429.0,635383.44,
24,138.0550898729762,1.6896406000000002,,,,,,,,,,,0.0,0.0,0.0,2189070.2,2169571.0,3493681.5,
733,138.99532350947158,10.331831,,,,7.0,,,,,,,0.0,0.0,0.0,4422416.5,4209994.0,4454389.5,
813,139.01789108739703,10.520472999999999,,,,2.0,,,,,,,0.0,0.0,0.0,10482867.0,10097925.0,10117550.0,
601,139.94447595149282,8.9398365,,,,,,,,,,,6542949.5,5778224.0,6386286.5,0.0,0.0,0.0,
749,139.9878774807207,10.366261,,,,7.0,,,,,,,0.0,0.0,0.0,27495566.0,26880322.0,27274766.0,
717,140.0681798605458,10.248431,,,,,,,,,,,0.0,0.0,0.0,560391.5,659295.6,596098.6,
409,140.0682495941808,7.864447999999999,,,,62.0,,,,,,,0.0,0.0,0.0,387615.97,367544.5,402318.38,
296,140.06827301154033,7.374964,,,,6.0,,,,,,,0.0,0.0,0.0,469224.88,415988.38,470809.44,
30,140.06828125057984,2.4381816,,,,,,,,,,,0.0,0.0,0.0,86922.38,43240.918,86683.18,
56,140.0682886495974,3.7444277,,,,,,,,,,,0.0,0.0,0.0,104845.33,70989.58,104798.42,
743,141.95852633580583,10.333577,,,,,,,,,,,0.0,0.0,0.0,2114861.0,1692146.6,1749764.6,
2,141.9587240582747,0.033175692,,,,0.0,,,,,,,0.0,0.0,0.0,8401688.0,11490568.0,10876501.0,
10,141.95873565848458,0.3214697,,,,4.0,,,,,,,0.0,0.0,0.0,14746755.0,8587854.0,5522232.0,
750,141.9833240192164,10.366261,,,,7.0,,,,,,,0.0,0.0,0.0,10441034.0,10362380.0,10472705.0,
590,142.92889496647925,8.900864,,,,41.0,,,,,,,4710336.0,4294547.0,4657992.5,0.0,0.0,0.0,
7,143.9591174068542,0.31966695,,,,,,,,,,,0.0,0.0,0.0,490633.8,283899.4,840383.1,
1,143.9591408093359,0.034982607,,,,,,,,,,,0.0,0.0,0.0,91169.72,221170.83,248489.75,
752,143.9808681955501,10.368001,,,,7.0,,,,,,,0.0,0.0,0.0,1370583.1,1370528.0,1361345.8,
595,144.92339173531798,8.921644,,,,41.0,,,,,,,98269720.0,112709064.0,99146584.0,0.0,0.0,0.0,
693,144.98217381918678,10.175269,,,,10.0,,,,,,,0.0,0.0,0.0,7507640.0,21425664.0,15264123.0,
824,145.03525844783022,10.941455,,,,,,,,,,,0.0,0.0,0.0,9413920.0,9211714.0,9322635.0,
586,145.9235514405906,8.895301,,,,42.0,,,,,,,11105168.0,10791400.0,11129164.0,0.0,0.0,0.0,
613,146.9658527921649,8.95383,,,,41.0,,,,,,,5992657.0,6740011.0,6648920.5,0.0,0.0,0.0,
565,146.9658883696981,8.700387,,,,55.0,,,,,,,40322040.0,38073980.0,40540184.0,0.0,0.0,0.0,
692,146.98028669736232,10.167394,,,,10.0,,,,,,,0.0,0.0,0.0,3439236.0,9715590.0,3229767.8,
823,147.03088270169232,10.845201,,,,,,,,,,,0.0,0.0,0.0,5764449.0,5561993.0,5763578.5,
154,147.08046984462678,5.8316307,,,,60.0,,,,,,,0.0,0.0,0.0,295731.25,233216.47,255060.53,
176,147.08053055948298,6.1017194,,,,8.0,,,,,,,0.0,0.0,0.0,33783200.0,20449328.0,22549684.0,
515,150.889440159134,8.319355999999999,,,,,,,,,,,2882410.8,2344096.5,2324914.5,0.0,0.0,0.0,
607,150.88945126578912,8.943328,,,,41.0,,,,,,,3073758.2,3365872.8,3515741.0,0.0,0.0,0.0,
744,152.99488280379987,10.343907000000002,,,,7.0,,,,,,,0.0,0.0,0.0,1759399.0,1670331.0,1536843.1,
735,153.8685065079729,10.333413,,,,,,,,,,,118217.695,128148.875,106729.03,0.0,0.0,0.0,
540,153.8685364904791,8.555069999999999,,,,52.0,,,,,,,2511993.5,1664661.9,1577331.9,0.0,0.0,0.0,
810,154.0049389944828,10.497665,,,,2.0,,,,,,,0.0,0.0,0.0,2515498.2,2444328.2,2517970.5,
26,154.04996796111053,1.7421817,,,,48.0,,,,,,,0.0,0.0,0.0,1008220.44,1111081.8,2011934.6,
740,154.99016772150532,10.335481,,,,7.0,,,,,,,0.0,0.0,0.0,30634700.0,27373912.0,29119792.0,
775,156.99060755909082,10.378478999999999,,,,7.0,,,,,,,0.0,0.0,0.0,7892164.0,7797681.0,7868386.5,
706,158.9640622870442,10.230296000000001,,,,11.0,,,,,,,0.0,0.0,0.0,1906315.6,2624077.2,1869687.1,
777,158.9860313455945,10.381978,,,,7.0,,,,,,,0.0,0.0,0.0,3095836.5,3042893.8,3145120.2,
3,159.96921900056972,0.03497914,,,,0.0,,,,,,,0.0,0.0,0.0,4326045.5,4641526.5,4479709.5,
8,159.96925114742473,0.31784472,,,,4.0,,,,,,,0.0,0.0,0.0,4295066.0,4084891.5,5161697.0,
791,160.84204932056798,10.473086,,,,38.0,,,,,,,3955442.0,4143158.5,4123669.2,0.0,0.0,0.0,
587,160.9183167554763,8.895455,,,,,,,,,,,3296602.5,3235172.2,2992844.8,0.0,0.0,0.0,
567,161.91358172638456,8.703874,,,,55.0,,,,,,,5674719.0,5359554.0,5635804.0,0.0,0.0,0.0,
792,162.8390601665508,10.473086,,,,38.0,,,,,,,3698404.5,3880597.5,3848512.0,0.0,0.0,0.0,
729,163.9904621374365,10.328528,,,,7.0,,,,,,,0.0,0.0,0.0,3114640.2,3112184.2,2318191.0,
793,164.83599232800734,10.473086,,,,38.0,,,,,,,1071876.0,1125513.8,1110640.8,0.0,0.0,0.0,
794,164.92716401739108,10.476633999999999,,,,7.0,,,,,,,1402407.6,1366036.1,1412439.6,0.0,0.0,0.0,
41,165.0556681663191,3.0921466,,,,,,,,,,,446743.66,470569.72,471721.12,0.0,0.0,0.0,
177,165.09111488084397,6.1017194,,,,8.0,,,,,,,0.0,0.0,0.0,1798361.6,1058426.0,1163049.0,
779,165.98290197813049,10.404160000000001,,,,7.0,,,,,,,0.0,0.0,0.0,2999492.8,2994280.8,2786776.0,
811,167.01279109961246,10.49928,,,,2.0,,,,,,,0.0,0.0,0.0,45706830.0,43583810.0,44698970.0,
808,168.01607192002174,10.4940405,,,,2.0,,,,,,,0.0,0.0,0.0,2426957.2,2303669.5,2340229.5,
646,168.98628415767462,8.96778,,,,,,,,,,,517622.47,571990.25,617377.5,0.0,0.0,0.0,
730,169.97724299348775,10.328528,,,,7.0,,,,,,,0.0,0.0,0.0,2523196.0,2090951.4,2717459.5,
822,169.9773038008394,10.813591,,,,,,,,,,,0.0,0.0,0.0,4723972.0,1639406.1,1162215.4,
825,171.9929344546499,10.990345,,,,,,,,,,,0.0,0.0,0.0,5685771.0,5334411.0,5775479.0,
40,172.09796317679817,3.0320968999999995,,,,,,,,,,,383540.38,429048.22,394650.03,0.0,0.0,0.0,
43,172.13328631101967,3.19013,,,,22.0,,,,,,,0.0,0.0,0.0,1000862.06,1050209.2,1013033.6,
726,172.95630883965146,10.326572,,,,7.0,,,,,,,0.0,0.0,0.0,7586959.5,7769538.0,7882801.0,
17,172.97716508604807,0.39007828,,,,,,,,,,,0.0,0.0,0.0,1540978.1,1454416.0,1527799.4,
727,174.9532930730195,10.326572,,,,7.0,,,,,,,0.0,0.0,0.0,1189366.0,1219012.0,1864198.0,
787,174.95637499094795,10.417786,,,,7.0,,,,,,,14903202.0,15104282.0,14681597.0,2453941.5,2511086.8,2466169.5,
4,176.98454022260955,0.03497914,,,,0.0,,,,,,,0.0,0.0,0.0,1022336.06,1047339.4,1035003.7,
9,176.984549626929,0.31965512,,,,4.0,,,,,,,0.0,0.0,0.0,933284.5,913744.7,407455.72,
443,180.97288741294773,7.8721122999999995,,,,,,,,,,,313381.66,336471.66,732441.3,0.0,0.0,0.0,
268,180.97296119567875,7.370303999999999,,,,46.0,,,,,,,459512.62,441673.4,515247.9,0.0,0.0,0.0,
707,180.97297340027288,10.231597,,,,32.0,,,,,,,1949875.6,2467488.5,1942155.4,0.0,0.0,0.0,
757,181.0143632554777,10.369756,,,,7.0,,,,,,,0.0,0.0,0.0,5250397.0,4991951.5,5315389.0,
728,182.9851056286819,10.328315,,,,7.0,,,,,,,0.0,0.0,0.0,19318986.0,18995584.0,19853678.0,
755,183.00977404215908,10.369750999999999,,,,7.0,,,,,,,0.0,0.0,0.0,1992402.0,1869142.9,1988661.4,
600,183.93423311524762,8.936361999999999,,,,41.0,,,,,,,35420160.0,24797654.0,34707024.0,0.0,0.0,0.0,
819,184.002908729641,10.555591999999999,,,,2.0,,,,,,,0.0,0.0,0.0,6825015.0,6884058.5,6564892.0,
756,184.98545751132562,10.369750999999999,,,,7.0,,,,,,,0.0,0.0,0.0,8208764.0,8216978.5,8527034.0,
754,186.9808874104209,10.36975,,,,7.0,,,,,,,0.0,0.0,0.0,3197577.0,3141608.2,3281207.2,
15,186.9810143582568,0.32146966,,,,,,,,,,,0.0,0.0,0.0,146788.0,177004.67,190878.4,
820,191.94621738246914,10.557250999999999,,,,,,,,,,,2915973.8,2737891.5,1867186.8,0.0,0.0,0.0,
745,192.92870535357858,10.354697999999999,,,,,,,,,,,988352.6,953216.4,952490.2,0.0,0.0,0.0,
331,192.92872986630107,7.66775,,,,,,,,,,,77504.14,308482.9,316224.1,0.0,0.0,0.0,
319,192.92874325018693,7.5342009999999995,,,,,,,,,,,307566.4,47145.547,185550.06,0.0,0.0,0.0,
253,192.9287631803856,7.3416004,,,,,,,,,,,209386.48,115316.12,13295.153999999999,0.0,0.0,0.0,
44,194.11530587325248,3.19013,,,,22.0,,,,,,,0.0,0.0,0.0,5608868.5,5550690.0,5752086.5,
434,194.90568528856159,7.873792599999999,,,,,,,,,,,337710.1,562011.8,639840.75,0.0,0.0,0.0,
355,194.90571699979822,7.762639500000001,,,,,,,,,,,104876.52,223582.44,255343.31,0.0,0.0,0.0,
274,194.90575308216674,7.3703270000000005,,,,,,,,,,,274321.66,248304.33,276858.66,0.0,0.0,0.0,
133,195.1016442414073,5.6147423,,,,13.0,,,,,,,0.0,0.0,0.0,753661.0,763165.75,792258.3,
799,195.8108431171032,10.480186999999999,,,,7.0,,,,,,,414795.47,418954.4,424690.72,0.0,0.0,0.0,
533,195.81085800410983,8.500286000000001,,,,40.0,,,,,,,6933297.0,7459238.5,7720402.5,0.0,0.0,0.0,
741,196.0166946013329,10.335481,,,,7.0,,,,,,,0.0,0.0,0.0,1538541.5,1588109.5,1608647.9,
800,197.80789009842084,10.480186999999999,,,,7.0,,,,,,,537132.56,551930.44,541779.75,0.0,0.0,0.0,
534,197.80790268848136,8.500286000000001,,,,40.0,,,,,,,8767276.0,9405852.0,9787704.0,0.0,0.0,0.0,
795,199.80493502856828,10.478409,,,,7.0,,,,,,,227636.88,242293.58,236674.17,0.0,0.0,0.0,
535,199.8049507157275,8.512929,,,,40.0,,,,,,,3889083.2,4405563.0,4546105.5,0.0,0.0,0.0,
597,199.92918434140697,8.923726,,,,41.0,,,,,,,1995725.2,1765481.8,2033761.9,0.0,0.0,0.0,
578,200.8588027490828,8.857264500000001,,,,41.0,,,,,,,3141486.0,3028502.8,3074708.8,0.0,0.0,0.0,
657,200.8588033319201,9.055882,,,,,,,,,,,1284503.2,913978.7,635699.44,0.0,0.0,0.0,
51,201.05962880800863,3.6546627999999997,,,,,,,,,,,0.0,0.0,0.0,150574.69,183206.77,383144.03,
814,201.9756361012609,10.522572,,,,2.0,,,,,,,0.0,0.0,0.0,910274.3,894870.0,944537.5,
570,201.97567951600087,8.724799,,,,,,,,,,,0.0,0.0,0.0,1094939.9,1050704.6,1111101.2,
16,202.18023437985718,0.38639775,,,,,,,,,,,0.0,0.0,0.0,965623.06,828940.25,840620.8,
22,202.18024112307,0.7063114,,,,,,,,,,,0.0,0.0,0.0,221008.98,183787.23,170202.81,
116,203.0620305200156,5.280399299999999,,,,,,,,,,,0.0,0.0,0.0,289328.8,368459.94,399944.6,
69,203.06207471263846,3.9052315,,,,,,,,,,,0.0,0.0,0.0,175056.88,159196.42,221874.0,
725,205.0170545757708,10.323267,,,,7.0,,,,,,,0.0,0.0,0.0,6269994.5,6009908.0,6322871.5,
796,205.8396370466498,10.478409,,,,7.0,,,,,,,1494909.2,1534379.1,1509911.5,0.0,0.0,0.0,
747,207.01743617772684,10.362767,,,,7.0,,,,,,,0.0,0.0,0.0,5852630.0,5736909.5,5721414.5,
797,207.8366605900493,10.478409,,,,7.0,,,,,,,1393091.2,1441573.6,1439572.6,0.0,0.0,0.0,
804,208.03925482574527,10.485463000000001,,,,2.0,,,,,,,0.0,0.0,0.0,2890163.0,2781455.0,2846321.0,
748,209.01285151800357,10.362767,,,,7.0,,,,,,,0.0,0.0,0.0,2227056.2,2168588.8,2182367.2,
144,211.07540240691048,5.67697,,,,53.0,,,,,,,0.0,0.0,0.0,1541299.8,1131671.8,1620104.2,
92,211.97068427871758,4.6875849999999994,,,,23.0,,,,,,,0.0,0.0,0.0,4098365.8,3885960.8,4073209.0,
724,213.98274672909668,10.323082000000001,,,,7.0,,,,,,,0.0,0.0,0.0,3004029.2,2954334.5,2121385.2,
549,213.98289257339138,8.583336,,,,,,,,,,,0.0,0.0,0.0,1185502.4,1994470.4,997182.8,
410,213.98292450187057,7.8734210000000004,,,,,,,,,,,0.0,0.0,0.0,1027605.4,1919399.9,1473685.1,
773,215.98370849433812,10.376729,,,,7.0,,,,,,,0.0,0.0,0.0,1538013.6,1490980.4,1537714.2,
563,216.88040903337983,8.698636,,,,55.0,,,,,,,2010926.9,1931516.8,1992627.0,0.0,0.0,0.0,
698,216.9226915393438,10.203182,,,,11.0,,,,,,,0.0,0.0,0.0,2452230.2,3525483.2,1746166.8,
183,217.04233251126357,6.1039085,,,,,,,,,,,500787.72,485382.25,869633.25,0.0,0.0,0.0,
47,217.04233635494862,3.522021,,,,,,,,,,,519454.25,565526.6,799567.1,0.0,0.0,0.0,
29,217.1047226583724,2.2417057000000002,,,,,,,,,,,0.0,0.0,0.0,1119584.6,873157.44,874888.25,
35,217.10711657549118,2.7953131,,,,,,,,,,,0.0,0.0,0.0,251867.11,302399.5,562677.25,
52,217.1071308941926,3.6564722,,,,,,,,,,,0.0,0.0,0.0,96024.46,123977.27,165238.33,
60,217.1072127355851,3.8454866,,,,,,,,,,,0.0,0.0,0.0,56348.49,77007.41,150358.2,
556,218.98608887814208,8.646019,,,,16.0,,,,,,,2781469.8,2627349.2,2570904.2,0.0,0.0,0.0,
184,219.0570087986024,6.105232,,,,8.0,,,,,,,0.0,0.0,0.0,1139331.4,647338.25,737153.9,
48,219.05706279792412,3.5234516000000005,,,,,,,,,,,0.0,0.0,0.0,704063.7,472468.16,571939.8,
206,220.11215041661774,6.3073406,,,,15.0,,,,,,,0.0,0.0,0.0,1579625.2,1028722.6,1622712.4,
388,221.17510545569198,7.7733307,,,,44.0,,,,,,,0.0,0.0,0.0,323904.6,611463.44,499227.66,
71,222.14644680556896,4.052981,,,,,,,,,,,0.0,0.0,0.0,555364.0,555436.4,540602.9,
722,223.98820929510305,10.313156,,,,7.0,,,,,,,0.0,0.0,0.0,4126823.8,4378309.0,4118898.0,
818,225.0293618553117,10.545257000000001,,,,2.0,,,,,,,0.0,0.0,0.0,2297900.0,2080563.0,2227100.2,
139,225.09101887918732,5.675162,,,,53.0,,,,,,,0.0,0.0,0.0,2506728.2,1899133.2,2575933.2,
76,226.1801232543065,4.3745365,,,,26.0,,,,,,,0.0,0.0,0.0,117282.11,138396.81,127039.375,
