"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-227-C4-a_Run314.mzML","NEG_D5-227-C4-b_Run317.mzML","NEG_D5-227-C4-c_Run320.mzML"
"380/180.9728mz/7.77min",242188.068,80729.356,80729.356,80729.356,422105.97,403646.78,473920.53
"381/440.1351mz/7.77min",627295.764,209098.588,209098.588,209098.588,1045492.94,1202237.2,1260763.9
"382/393.2195mz/7.77min",368680.44,614467.4,751194.7,727603.44,122893.48,122893.48,122893.48
"384/782.5661mz/7.77min",160370.604,267284.34,309090.8,405387.88,53456.868,53456.868,53456.868
"386/248.9601mz/7.77min",654096.66,218032.22,218032.22,218032.22,1959960.2,1090161.1,1145145.1
"390/80.9479mz/7.77min",364872.336,608120.56,878339.6,868997.2,121624.112,121624.112,121624.112
"393/362.3026mz/7.77min",161299.896,609177.06,268833.16,429664.03,53766.632,53766.632,53766.632
"394/221.1751mz/7.77min",194342.76,611463.44,323904.6,499227.66,64780.92,64780.92,64780.92
"395/226.1802mz/7.77min",286345.86,875251.06,477243.1,677584.6,95448.62,95448.62,95448.62
"396/228.1958mz/7.77min",370686.12,1119824.1,617810.2,886804.6,123562.04,123562.04,123562.04
"397/244.1907mz/7.77min",204548.928,658246.4,340914.88,528462.7,68182.976,68182.976,68182.976
"398/408.3082mz/7.77min",2716349.7,7784803.5,4527249.5,6539636.5,905449.9,905449.9,905449.9
"399/236.1621mz/7.78min",195555.318,597995,325925.53,469060.94,65185.106,65185.106,65185.106
"401/250.1777mz/7.78min",658169.64,1942089.2,1096949.4,1587470.6,219389.88,219389.88,219389.88
"402/266.1726mz/7.78min",322560,955077.4,537600,786402.1,107520,107520,107520
"404/668.6182mz/7.8min",78628.902,131048.17,325896.25,400592.38,26209.634,26209.634,26209.634
"406/395.3305mz/7.8min",193967.628,323279.38,625791.75,427536.22,64655.876,64655.876,64655.876
"407/371.1525mz/7.82min",927590.46,309196.82,309196.82,309196.82,1545984.1,1712285.1,1677226.1
"408/409.2744mz/7.82min",284539.068,474231.78,675851.94,595268.06,94846.356,94846.356,94846.356
"411/740.4044mz/7.83min",98369.538,519320.3,163949.23,534845.44,32789.846,32789.846,32789.846
"414/140.0682mz/7.86min",220526.7,367544.5,387615.97,402318.38,73508.9,73508.9,73508.9
"415/417.2229mz/7.87min",115182.264,38394.088,38394.088,38394.088,191970.44,237701.94,433900.9
"416/382.1759mz/7.87min",10000506,3333502,3333502,3333502,16667510,17685480,18263164
"417/213.9829mz/7.87min",616563.24,1919399.9,1027605.4,1473685.1,205521.08,205521.08,205521.08
"418/248.9601mz/7.87min",606277.536,202092.512,202092.512,202092.512,1010462.56,1364841,1405467.6
"419/216.8534mz/7.87min",110397.786,36799.262,36799.262,36799.262,183996.31,449976.34,528673.94
"420/118.924mz/7.87min",787583.64,262527.88,262527.88,262527.88,1724383.6,1312639.4,1703957.4
"421/180.9728mz/7.87min",295233.018,98411.006,98411.006,98411.006,492055.03,578583.94,580775.5
"422/325.1839mz/7.87min",590959.44,196986.48,196986.48,196986.48,984932.4,1525564.9,1035234.2
"423/316.9474mz/7.87min",469175.64,156391.88,156391.88,156391.88,781959.4,1070295.9,1056326.9
"424/381.1735mz/7.87min",33199953.6,11066651.2,11066651.2,11066651.2,55333256,59361890,61190244
"425/449.1606mz/7.87min",791573.4,263857.8,263857.8,263857.8,1319289,1481688.5,1559848.6
"426/114.934mz/7.87min",1410542.4,470180.8,470180.8,470180.8,2350904,2624097.5,2747745.5
"427/116.9284mz/7.87min",27299676,9099892,9099892,9099892,45499460,51504176,58280464
"428/117.9285mz/7.87min",2892875.1,964291.7,964291.7,964291.7,4821458.5,5971956.5,5885540
"430/194.9056mz/7.87min",469104.84,156368.28,156368.28,156368.28,781841.4,1244815.4,1320366.1
"431/281.248mz/7.87min",1049329.3679,652.44716,652.44716,3262.2358,2095396.5,2198689.8,2465233
"432/349.2354mz/7.87min",226223.55,75407.85,75407.85,75407.85,430748.2,377039.25,415138.66
"433/379.1791mz/7.87min",1659948.48,553316.16,553316.16,553316.16,2766580.8,3008846.5,3108212
"434/383.1776mz/7.87min",1187214.24,395738.08,395738.08,395738.08,1978690.4,2167050,2190171
"435/80.9479mz/7.87min",332523.264,554205.44,766733,662708,110841.088,110841.088,110841.088
"437/118.9266mz/7.87min",851933.7,283977.9,283977.9,283977.9,1463722,1419889.5,1424215.1
"438/327.2536mz/7.87min",246539.472,82179.824,82179.824,82179.824,410899.12,418552.72,494454.53
"439/351.2142mz/7.88min",208698.66,347831.1,411891.94,446646.34,69566.22,69566.22,69566.22
"440/373.2323mz/7.88min",172833.618,288056.03,366857.03,393746.16,57611.206,57611.206,57611.206
"442/380.1825mz/7.87min",309627.132,103209.044,103209.044,103209.044,516045.22,592955.5,585321.9
"446/327.2268mz/7.88min",175662.618,292771.03,401697.75,469093.34,58554.206,58554.206,58554.206
"448/780.551mz/7.88min",278324.418,524300.3,586630.3,463874.03,92774.806,92774.806,92774.806
"450/384.9345mz/7.88min",166738.98,55579.66,55579.66,55579.66,277898.3,379459.8,376832.44
"454/265.2526mz/7.88min",330241.62,550402.7,593038,659578.25,110080.54,110080.54,110080.54
"455/283.2631mz/7.88min",622852.32,1038087.2,1192718.6,1254190.1,207617.44,207617.44,207617.44
"456/378.2088mz/7.88min",962868.48,1604780.8,1902974.9,1778196,320956.16,320956.16,320956.16
"458/351.2504mz/7.88min",572884.44,954807.4,1233496.9,1332614.5,190961.48,190961.48,190961.48
"459/352.3391mz/7.88min",1084962,1808270,1893316.8,2116893,361654,361654,361654
"460/782.5661mz/7.88min",391113.9,663917.5,651856.5,836470.9,130371.3,130371.3,130371.3
"461/808.5823mz/7.88min",280198.872,466998.12,482550.6,620544.4,93399.624,93399.624,93399.624
"462/810.5972mz/7.87min",250399.128,417331.88,667023.6,445068.88,83466.376,83466.376,83466.376
"463/730.5377mz/7.94min",122165.418,2663547.5,204582.55,203609.03,40721.806,40721.806,40721.806
"466/785.3369mz/7.88min",58538.352,19512.784,19512.784,19512.784,97563.92,583981.25,591878
"467/134.8945mz/7.89min",3391324.5,1130441.5,1130441.5,1130441.5,6471448,5652207.5,5681782
"469/466.1507mz/7.9min",1079067.72,359689.24,359689.24,359689.24,1798446.2,2007512,2056394.8
"470/132.9mz/7.91min",93752.04,31250.68,31250.68,31250.68,156253.4,228478.28,284654.9
"474/752.5197mz/7.9min",439967.736,5045745.5,824222.5,733279.56,146655.912,146655.912,146655.912
"477/579.2631mz/7.9min",502445.88,866906.25,837409.8,983598.94,167481.96,167481.96,167481.96
"478/443.2046mz/7.9min",153770.904,256284.84,784429.4,707211.6,51256.968,51256.968,51256.968
"480/397.1682mz/7.94min",2137086.3,712362.1,712362.1,712362.1,3561810.5,3619918.8,3745102.2
"481/371.1528mz/7.97min",76065.306,25355.102,25355.102,25355.102,136696.62,126775.51,147905.67
"482/284.2947mz/7.99min",303160.182,505266.97,662740.4,595347.56,101053.394,101053.394,101053.394
"483/365.266mz/7.99min",268629.732,449623.97,636855.8,447716.22,89543.244,89543.244,89543.244
"484/336.3258mz/8.04min",181253.1,302088.5,532987.06,410842.88,60417.7,60417.7,60417.7
"485/716.5237mz/8.16min",186102.48,62034.16,62034.16,62034.16,3430191.2,310170.8,387154.38
"489/395.3307mz/8.2min",110631.534,184385.89,273674.53,233971.42,36877.178,36877.178,36877.178
"490/399.1839mz/8.2min",1121152.44,373717.48,373717.48,373717.48,1868587.4,2141905,2262315
"491/690.5064mz/8.21min",845013.36,3554107.8,1408355.6,1716797.9,281671.12,281671.12,281671.12
"492/132.9001mz/8.22min",257062.104,85687.368,85687.368,85687.368,474926.22,505688.7,428436.84
"493/385.1932mz/8.21min",335006.664,111668.888,111668.888,111668.888,558344.44,611932.06,722614.25
"494/383.1893mz/8.21min",10261110,3420370,3420370,3420370,17101850,18205764,21147976
"495/468.1677mz/8.2min",856943.5275,11681.255,1478.54688,7392.7344,1702205.8,1889923.4,2101327.2
"496/114.934mz/8.22min",782070.12,260690.04,260690.04,260690.04,1399716.1,1398988.2,1303450.2
"498/712.4884mz/8.22min",111035.286,1524847.8,185058.81,564535.9,37011.762,37011.762,37011.762
"499/381.1948mz/8.22min",492768.48,164256.16,164256.16,164256.16,821280.8,888459,1035913.4
"500/118.9267mz/8.22min",390274.26,130091.42,130091.42,130091.42,650457.1,758524.4,818676.7
"501/402.163mz/8.22min",199785.264,66595.088,66595.088,66595.088,356929.97,332975.44,394112.97
"502/825.694mz/8.22min",220342.668,503529.84,367237.78,443980.25,73447.556,73447.556,73447.556
"505/117.9285mz/8.22min",1732421.1,577473.7,577473.7,577473.7,3149547.8,3450950.5,2887368.5
"507/752.5197mz/8.22min",265800.264,664969.75,443000.44,639587.6,88600.088,88600.088,88600.088
"512/851.7097mz/8.22min",800354.4,1333924,1856737.5,2629098.2,266784.8,266784.8,266784.8
"513/421.2507mz/8.22min",152987.85,254979.75,406899.88,329974.97,50995.95,50995.95,50995.95
"518/134.8945mz/8.22min",4936859.1,1645619.7,1645619.7,1645619.7,9736813,8228098.5,8597314
"520/325.184mz/8.24min",1601543.4,533847.8,533847.8,533847.8,2669239,3778006.8,2766731
"522/409.2048mz/8.27min",185502.36,61834.12,61834.12,61834.12,309170.6,320177.53,447957.97
"523/617.417mz/8.29min",144552.372,240920.62,285782.78,367754.25,48184.124,48184.124,48184.124
"525/312.3257mz/8.33min",135483.786,271022.06,225806.31,239779.52,45161.262,45161.262,45161.262
"526/118.9241mz/8.28min",84611.688,28203.896,28203.896,28203.896,244498.44,141019.48,231596.22
"527/132.9001mz/8.28min",105932.982,35310.994,35310.994,35310.994,176554.97,210665.27,519966.72
"528/134.8946mz/8.31min",2945868.9,981956.3,981956.3,981956.3,4909781.5,7656656.5,13453565
"532/150.8894mz/8.34min",1109001.66,369667.22,369667.22,369667.22,2138658.5,2323869.8,1848336.1
"534/321.315mz/8.35min",167175.918,278626.53,425720.4,345397.97,55725.306,55725.306,55725.306
"536/199.9291mz/8.35min",275403.204,91801.068,91801.068,91801.068,459005.34,501709.78,546842.06
"537/338.3415mz/8.35min",18016670.4,30027784,44236464,36216170,6005556.8,6005556.8,6005556.8
"538/675.6754mz/8.35min",119446.47,199077.45,422496.22,288511.2,39815.49,39815.49,39815.49
"539/250.1776mz/8.35min",134219.484,225416.72,282392.97,223699.14,44739.828,44739.828,44739.828
"541/686.4768mz/8.36min",262803.9,87601.3,87601.3,87601.3,472892.62,438006.5,1365050.4
"542/391.2839mz/8.38min",504660.45,953992.5,841100.75,846391.3,168220.15,168220.15,168220.15
"543/413.2657mz/8.38min",1868602.32,3535303.8,3392231.8,3114337.2,622867.44,622867.44,622867.44
"544/716.5229mz/8.35min",446393.11,2342433.8,242027.98,439808.1,679466.56,353412.4,452978.12
"546/393.2971mz/8.39min",777395.94,1295659.9,1391640.1,1666456.9,259131.98,259131.98,259131.98
"547/738.5038mz/8.41min",113683.002,1407809.5,189471.67,333868.6,37894.334,37894.334,37894.334
"548/136.0216mz/8.42min",2823343.2,4908357.5,4750310,4705572,941114.4,941114.4,941114.4
"549/312.3258mz/8.43min",442922.88,738204.8,1043701.44,812029.94,147640.96,147640.96,147640.96
"552/199.8048mz/8.49min",837239.46,279079.82,279079.82,279079.82,1395399.1,1431720.4,1440305.4
"553/195.8107mz/8.49min",1487181.6,495727.2,495727.2,495727.2,2485353.8,2478636,2547492.8
"554/197.8078mz/8.49min",1871577.72,623859.24,623859.24,623859.24,3243566.8,3182364,3119296.2
"557/352.3391mz/8.53min",8401034.4,14913989,14001724,14051035,2800344.8,2800344.8,2800344.8
"558/243.899mz/8.56min",8844764.4,2948254.8,2948254.8,2948254.8,14741274,15644289,16066138
"559/245.8946mz/8.56min",3592447.5,1197482.5,1197482.5,1197482.5,5987412.5,6353378.5,6505391.5
"561/562.4251mz/8.6min",143259.63,238766.05,306745.84,392646.94,47753.21,47753.21,47753.21
"563/132.8677mz/8.6min",1293281.7,431093.9,431093.9,431093.9,2339106.8,2155469.5,2333809.5
"564/236.979mz/8.61min",619663.236,206554.412,206554.412,206554.412,1869427.9,1917806,1032772.06
"565/213.9829mz/8.58min",598309.68,1994470.4,1185502.4,997182.8,199436.56,199436.56,199436.56
"566/368.9784mz/8.62min",1636506.48,545502.16,545502.16,545502.16,3046618,2727510.8,3218923.5
"567/286.9758mz/8.62min",622656.96,207552.32,207552.32,207552.32,1887896.6,1037761.6,1757815.1
"568/268.9841mz/8.63min",1495154.4,498384.8,498384.8,498384.8,2583435.2,2491924,2512560.5
"569/318.9812mz/8.64min",1569027.6,523009.2,523009.2,523009.2,2615046,2642214.8,2828171.5
"570/698.9108mz/8.64min",657513.3,219171.1,219171.1,219171.1,1095855.5,1147905.9,1103201.9
"571/218.9859mz/8.65min",1744100.4,581366.8,581366.8,581366.8,2924676,2906834,2951476
"572/134.865mz/8.66min",734382.96,244794.32,244794.32,244794.32,1223971.6,1433644.8,1562886.6
"574/366.3727mz/8.67min",403221.636,672036.06,682396.2,1274133.4,134407.212,134407.212,134407.212
"575/340.3571mz/8.68min",216094.668,360157.78,395351.1,360366.03,72031.556,72031.556,72031.556
"576/421.2841mz/8.69min",7900.6484,39503.242,7900.6484,544583.6,7900.6484,7900.6484,7900.6484
"578/135.9708mz/8.69min",888004.14,296001.38,296001.38,296001.38,1601512.2,1480006.9,1587195
"579/146.9658mz/8.7min",24181149.6,8060383.2,8060383.2,8060383.2,40301916,40885520,43189156
"580/101.9808mz/8.71min",566990.25,188996.75,188996.75,188996.75,956071.25,944983.75,1408763.1
"582/546.4303mz/8.71min",1279278,2547870.2,3230274.2,2132130,426426,426426,426426
"584/201.9757mz/8.72min",630422.76,1050704.6,1094939.9,1111101.2,210140.92,210140.92,210140.92
"585/473.2819mz/8.75min",140104.26,46701.42,46701.42,46701.42,591238.1,781603.2,233507.1
"586/394.3223mz/8.75min",317058.12,528430.2,637982.5,550920.1,105686.04,105686.04,105686.04
"588/161.9135mz/8.76min",2571942,857314,857314,857314,4286570,4576482.5,4696770
"592/377.3199mz/8.82min",2495012.1,4158353.5,4752001,4635601.5,831670.7,831670.7,831670.7
"593/378.3233mz/8.82min",406614.72,1273558.2,707867.56,677691.2,135538.24,135538.24,135538.24
"594/265.1475mz/8.84min",554814.336,184938.112,184938.112,184938.112,924690.56,948000.7,953365.6
"595/200.8586mz/8.87min",1528682.88,509560.96,509560.96,509560.96,2629994.5,2738349.2,2547804.8
"596/229.9007mz/8.88min",4404893.1,1468297.7,1468297.7,1468297.7,7341488.5,9512725,9012728
"598/328.8306mz/8.89min",950230.14,316743.38,316743.38,316743.38,1633823.4,1610641.5,1583716.9
"599/132.9233mz/8.89min",8036484.6,2678828.2,2678828.2,2678828.2,13394141,14180509,16318158
"600/339.1994mz/8.89min",2980153.5,993384.5,993384.5,993384.5,5094575.5,8109673,4966922.5
"601/325.1839mz/8.9min",507714.72,169238.24,169238.24,169238.24,1028149.06,939626.06,846191.2
"602/312.8358mz/8.9min",3051071.1,1017023.7,1017023.7,1017023.7,5727805.5,5085118.5,5502999.5
"603/99.9257mz/8.91min",37259994,12419998,12419998,12419998,62099990,63099920,71249900
"604/118.9266mz/8.91min",2293023,764341,764341,764341,3893208,4129549.8,3821705
"605/145.9234mz/8.91min",4862454,1620818,1620818,1620818,8104090,8567727,8459452
"606/144.9233mz/8.91min",44581926,14860642,14860642,14860642,77557430,76802990,74303210
"607/160.9182mz/8.91min",2022933.48,674311.16,674311.16,674311.16,3377540,3446645.5,3371555.8
"608/311.1683mz/8.91min",388553.4,129517.8,129517.8,129517.8,735312.4,740103.5,647589
"611/142.9288mz/8.92min",1840558.5,613519.5,613519.5,613519.5,3067597.5,3464043.5,3564622.5
"613/199.929mz/8.93min",1409997,469999,469999,469999,2349995,2490263.5,2520315.8
"614/97.9312mz/8.91min",474752.436,158250.812,158250.812,158250.812,791254.06,1102353.2,2985000.5
"617/183.9341mz/8.93min",11445204,3815068,3815068,3815068,31127464,19075340,19502766
"618/114.934mz/8.93min",4409061.6,1469687.2,1469687.2,1469687.2,7670353,7348436,7364331.5
"621/113.9262mz/8.94min",10755361.2,3585120.4,3585120.4,3585120.4,18400992,17925602,19665862
"622/139.9444mz/8.94min",3699372.3,1233124.1,1233124.1,1233124.1,6165620.5,6433683.5,6195191
"624/150.8893mz/8.94min",1711337.1,570445.7,570445.7,570445.7,2852228.5,2968168.5,3321030
"625/115.9206mz/8.94min",210861300,70287100,70287100,70287100,351435500,359393340,372767170
"627/132.9001mz/8.94min",483017.7,161005.9,161005.9,161005.9,946206.2,805029.5,2437384.8
"628/134.8945mz/8.95min",28669190.4,9556396.8,9556396.8,9556396.8,64625052,59222260,47781984
"629/489.277mz/8.95min",126237.234,42079.078,42079.078,42079.078,210395.39,298193.12,462061.3
"630/119.9468mz/8.95min",3410490,1136830,1136830,1136830,5684150,6107942,6804426.5
"631/146.9658mz/8.95min",4847709,1615903,1615903,1615903,8205036.5,8079515,9468863
"634/439.2515mz/8.96min",1296484.32,432161.44,432161.44,432161.44,2160807.2,2185845.8,2191688.2
"636/168.9861mz/8.96min",406793.85,135597.95,135597.95,135597.95,677989.75,858158.1,879066.7
"638/101.9808mz/8.96min",2405791.32,801930.44,801930.44,801930.44,4657271,4983034.5,4009652.2
"639/124.9967mz/8.96min",1428617.1,476205.7,476205.7,476205.7,2381028.5,2603527.5,2777689.5
"641/523.3453mz/8.96min",320737.44,106912.48,106912.48,106912.48,534562.4,683241.94,903253.1
"642/378.3234mz/8.96min",588224.4,980374,1422119.9,1361969.6,196074.8,196074.8,196074.8
"643/377.3201mz/8.96min",2529047.7,4215079.5,4631715,4508707,843015.9,843015.9,843015.9
"644/129.9756mz/8.96min",1844963.7,614987.9,614987.9,614987.9,3877399.2,3074939.5,4541174.5
"647/102.9567mz/8.96min",389915.28,129971.76,129971.76,129971.76,723152.7,652191.94,649858.8
"648/135.9708mz/8.96min",554865.45,184955.15,184955.15,184955.15,1020094.4,924775.75,1031342.56
"649/381.1734mz/8.96min",285208.56,95069.52,95069.52,95069.52,478057.53,475347.6,517761.94
"650/383.1891mz/8.96min",764815.14,254938.38,254938.38,254938.38,1302402.8,1274691.9,1375380
"651/827.7096mz/8.96min",566370.4,566370.4,2831852,3174166.8,566370.4,566370.4,566370.4
"654/879.7404mz/8.96min",338815.5,338815.5,1694077.5,2082753.4,338815.5,338815.5,338815.5
"655/495.2567mz/8.97min",1659772.32,553257.44,553257.44,553257.44,3090286.5,2766287.2,3328279.8
"656/379.3358mz/8.97min",4316204.7,7193674.5,7445887,7377834,1438734.9,1438734.9,1438734.9
"657/380.339mz/8.97min",1256885.64,2094809.4,2213999.2,2171573.5,418961.88,418961.88,418961.88
"658/395.3306mz/8.97min",441893.94,736489.9,797982.8,856263.4,147297.98,147297.98,147297.98
"659/355.1578mz/8.97min",959258.64,319752.88,319752.88,319752.88,1640629.5,1598764.4,1669624.5
"660/851.7098mz/8.97min",21505584,47442770,35842640,43310576,7168528,7168528,7168528
"661/353.1421mz/8.97min",168772.104,56257.368,56257.368,56257.368,308381.2,281286.84,363948.34
"662/481.2921mz/8.97min",1934748.3,3224580.5,3402445.5,3630187.8,644916.1,644916.1,644916.1
"666/132.8677mz/8.98min",1197728.46,399242.82,399242.82,399242.82,1996214.1,2813041.5,2577529.5
"667/823.6788mz/8.98min",11906016,19843360,38034332,34571148,3968672,3968672,3968672
"668/134.8649mz/8.98min",978701.64,326233.88,326233.88,326233.88,1631169.4,1852357.8,1670348.4
"669/200.8586mz/9.05min",314869.536,104956.512,104956.512,104956.512,525079.75,670074.8,524782.56
"670/328.8306mz/9.06min",330930.75,110310.25,110310.25,110310.25,551551.25,621938.25,928961.4
"671/312.8358mz/9.06min",1256627.34,418875.78,418875.78,418875.78,2094378.9,2269838,2454183.5
"672/352.3391mz/9.09min",1240602.3,2237733.2,2067670.5,2068960.6,413534.1,413534.1,413534.1
"673/355.1578mz/9.16min",216599.82,72199.94,72199.94,72199.94,360999.7,409740.03,446073.38
"676/693.4402mz/9.17min",435933.936,145311.312,145311.312,145311.312,726556.56,798235.06,838437.8
"677/463.3312mz/9.19min",7160.9862,69743.04,11934.977,844327.6,2386.9954,2386.9954,2386.9954
"678/411.3839mz/9.36min",319490.7,106496.9,106496.9,106496.9,571884.44,532484.5,693998.25
"683/587.4644mz/9.62min",490841.52,1608323.6,1162991.4,818069.2,163613.84,163613.84,163613.84
"684/613.4225mz/9.62min",3886338.6,8090862,6477231,7746319,1295446.2,1295446.2,1295446.2
"685/879.7408mz/9.63min",3105124.8,3105124.8,15525624,16684394,3105124.8,3105124.8,3105124.8
"686/451.2451mz/9.64min",191947.764,319912.94,399314.78,530607.25,63982.588,63982.588,63982.588
"687/383.1825mz/9.64min",202748.4,337914,409138.06,545625.9,67582.8,67582.8,67582.8
"688/537.3945mz/9.79min",208289.436,400313.9,347149.06,513985.62,69429.812,69429.812,69429.812
"690/226.9514mz/9.94min",805836.9,1343061.5,2297287.8,2240422,268612.3,268612.3,268612.3
"693/496.3168mz/10.02min",227777.52,75925.84,75925.84,75925.84,379629.2,402526.78,536292.56
"694/495.3142mz/10.02min",628984.164,209661.388,209661.388,209661.388,1048306.94,1100525,1458946.5
"695/101.9808mz/10.03min",306820.02,102273.34,102273.34,102273.34,535649.94,578902.3,511366.7
"696/853.7229mz/10.02min",30403.4604,50672.434,29267010,31912024,10134.4868,10134.4868,10134.4868
"697/771.6468mz/10.03min",1091044.2,3348006.2,1932172.8,1818407,363681.4,363681.4,363681.4
"699/743.6156mz/10.04min",648579.48,1837562.8,1158102,1080965.8,216193.16,216193.16,216193.16
"700/736.5418mz/10.09min",267297.9,445496.5,484503.8,489708.22,89099.3,89099.3,89099.3
"701/663.4535mz/10.09min",931676.94,1568897.5,1552794.9,1554554.9,310558.98,310558.98,310558.98
"702/685.4354mz/10.09min",8321128.8,15361326,14116750,13868548,2773709.6,2773709.6,2773709.6
"703/708.5108mz/10.09min",458490,764150,797242.3,780993.2,152830,152830,152830
"704/726.4616mz/10.09min",875298.84,1458831.4,1490331.4,1479277.5,291766.28,291766.28,291766.28
"705/146.9803mz/10.17min",1937860.68,9715590,3439236,3229767.8,645953.56,645953.56,645953.56
"706/134.865mz/10.16min",286261.05,95420.35,95420.35,95420.35,477101.75,663359.9,711084.06
"707/144.9822mz/10.18min",4504584,21425664,7507640,15264123,1501528,1501528,1501528
"708/80.9479mz/10.18min",489587.22,930464.2,849612.6,815978.7,163195.74,163195.74,163195.74
"709/102.9567mz/10.19min",779319.12,259773.04,259773.04,259773.04,1308031,1354025.6,1298865.2
"710/306.9187mz/10.2min",515085.78,171695.26,171695.26,171695.26,858476.3,878108,914503.44
"711/589.4798mz/10.2min",1294730.4,3322679.2,3077128.5,2157884,431576.8,431576.8,431576.8
"712/216.9227mz/10.2min",1047700.08,3525483.2,2452230.2,1746166.8,349233.36,349233.36,349233.36
"713/112.9856mz/10.21min",9089127,3029709,3029709,3029709,15277678,15148545,15652333
"715/615.4952mz/10.21min",508288.65,847147.75,914513.8,969591.4,169429.55,169429.55,169429.55
"716/738.5038mz/10.22min",594138.15,1247813.9,990230.25,1094689.1,198046.05,198046.05,198046.05
"718/690.506mz/10.23min",213245.472,366437.78,355409.12,380627.47,71081.824,71081.824,71081.824
"720/158.9641mz/10.23min",1121812.26,2624077.2,1906315.6,1869687.1,373937.42,373937.42,373937.42
"721/180.9728mz/10.23min",1053489.9,351163.3,351163.3,351163.3,1755816.5,1775447.9,1784874.8
"722/316.9474mz/10.23min",1691607.6,563869.2,563869.2,563869.2,2819346,2940085.5,2867633
"723/248.9602mz/10.23min",1870915.5,623638.5,623638.5,623638.5,3118192.5,3235915.5,3119177
"724/452.9223mz/10.23min",787352.04,262450.68,262450.68,262450.68,1324554,1374878.9,1312253.4
"725/384.9349mz/10.23min",998936.52,332978.84,332978.84,332978.84,1668131.6,1759111.6,1664894.2
"726/520.9095mz/10.23min",560871.54,186957.18,186957.18,186957.18,934785.9,985265.56,946768.2
"727/588.8972mz/10.23min",386317.56,128772.52,128772.52,128772.52,646731.06,659040.3,643862.6
"728/226.9514mz/10.23min",2230821.3,7775669,3827481.2,3718035.5,743607.1,743607.1,743607.1
"729/362.9259mz/10.23min",290522.16,506429,499602.03,484203.6,96840.72,96840.72,96840.72
"730/430.9133mz/10.23min",264896.58,441608.06,446381.62,441494.3,88298.86,88298.86,88298.86
"731/716.5227mz/10.26min",1044523.45,2931099.2,2491337.8,1060819.6,1028227.3,502579.6,524699.5
"732/140.0682mz/10.25min",336234.9,659295.6,560391.5,596098.6,112078.3,112078.3,112078.3
"733/686.4766mz/10.26min",169438.428,56479.476,56479.476,56479.476,282397.38,458728.2,805710.1
"735/223.9882mz/10.31min",2471338.8,4378309,4126823.8,4118898,823779.6,823779.6,823779.6
"736/385.7238mz/10.32min",854182.14,1612527,1423636.9,1569184.5,284727.38,284727.38,284727.38
"737/213.9827mz/10.32min",1272831.12,2954334.5,3004029.2,2121385.2,424277.04,424277.04,424277.04
"738/205.0171mz/10.32min",3605944.8,6009908,6269994.5,6322871.5,1201981.6,1201981.6,1201981.6
"739/172.9563mz/10.33min",4552175.7,7769538,7586959.5,7882801,1517391.9,1517391.9,1517391.9
"740/174.9533mz/10.33min",713619.6,1219012,1189366,1864198,237873.2,237873.2,237873.2
"741/182.9851mz/10.33min",11397350.4,18995584,19318986,19853678,3799116.8,3799116.8,3799116.8
"742/163.9905mz/10.33min",1390914.6,3112184.2,3114640.2,2318191,463638.2,463638.2,463638.2
"743/169.9772mz/10.33min",1254570.84,2090951.4,2523196,2717459.5,418190.28,418190.28,418190.28
"744/98.512mz/10.33min",13531178.4,22551964,23580524,22928398,4510392.8,4510392.8,4510392.8
"745/110.0201mz/10.33min",53581452,89302420,90465080,91335480,17860484,17860484,17860484
"746/138.9953mz/10.33min",2525996.4,4209994,4422416.5,4454389.5,841998.8,841998.8,841998.8
"748/97.5144mz/10.33min",766861.74,1388868,1307722.9,1278102.9,255620.58,255620.58,255620.58
"749/89.5067mz/10.33min",6860300.4,11433834,11440640,12806039,2286766.8,2286766.8,2286766.8
"750/113.9636mz/10.33min",4234510.2,8225338.5,7057517,7176085,1411503.4,1411503.4,1411503.4
"751/118.924mz/10.33min",257465.064,85821.688,85821.688,85821.688,429108.44,440371.53,436933.66
"752/110.5217mz/10.34min",3700912.2,6615303,6168187,7821718.5,1233637.4,1233637.4,1233637.4
"753/154.9902mz/10.34min",16424347.2,27373912,30634700,29119792,5474782.4,5474782.4,5474782.4
"754/196.0167mz/10.34min",923124.9,1588109.5,1538541.5,1608647.9,307708.3,307708.3,307708.3
"755/109.0224mz/10.34min",3386802.6,5669208,7381046.5,5644671,1128934.2,1128934.2,1128934.2
"756/141.9585mz/10.33min",1015287.96,1692146.6,2114861,1749764.6,338429.32,338429.32,338429.32
"757/192.9286mz/10.34min",628282.236,209427.412,209427.412,209427.412,1064134.9,1054595,1047137.06
"758/152.9949mz/10.34min",922105.86,1670331,1759399,1536843.1,307368.62,307368.62,307368.62
"760/207.0174mz/10.36min",3432848.7,5736909.5,5852630,5721414.5,1144282.9,1144282.9,1144282.9
"761/209.0129mz/10.36min",1301153.28,2168588.8,2227056.2,2182367.2,433717.76,433717.76,433717.76
"762/139.9879mz/10.37min",16128193.2,26880322,27495566,27274766,5376064.4,5376064.4,5376064.4
"763/141.9833mz/10.37min",6217428,10362380,10441034,10472705,2072476,2072476,2072476
"765/143.9809mz/10.37min",816807.48,1370528,1370583.1,1361345.8,272269.16,272269.16,272269.16
