row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_D5-211-C3-b_Run149.mzML Peak area,NEG_D5-211-C3-c_Run152.mzML Peak area,NEG_D5-211-C3-a_Run146.mzML Peak area,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML Peak area,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML Peak area,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML Peak area,Unnamed: 19
70,233.0725841733212,4.3618855000000005,,,,,,,,,,,0.0,0.0,0.0,316282.84,430908.72,681919.6,
47,233.07260638344326,3.5542364,,,,,,,,,,,0.0,0.0,0.0,61915.23,111962.734,174515.22,
178,235.07120274715103,6.103478,,,,53.0,,,,,,,0.0,0.0,0.0,755374.6,478825.16,515278.03,
81,236.08052904591648,4.5446835,,,,23.0,,,,,,,0.0,0.0,0.0,2062183.1,2251770.5,3239293.5,
75,236.1620438374823,4.4469895,,,,,,,,,,,0.0,0.0,0.0,66461.484,82167.91,77752.49,
360,236.16205193617088,7.775116000000001,,,,,,,,,,,0.0,0.0,0.0,325925.53,597995.0,469060.94,
224,237.221258779756,6.9768314,,,,28.0,,,,,,,0.0,0.0,0.0,143574.7,64129.83,192841.34,
257,237.2212924967455,7.373158999999999,,,,2.0,,,,,,,0.0,0.0,0.0,1070492.8,859413.0,1270616.2,
425,238.9314607503643,7.8925614,,,,,,,,,,,272884.84,439770.47,208399.66,0.0,0.0,0.0,
645,238.93152376560832,10.202678,,,,,,,,,,,798395.06,872105.56,734680.7,0.0,0.0,0.0,
44,239.08896620915345,3.3526404000000003,,,,,,,,,,,0.0,0.0,0.0,621064.56,585025.5,785703.9,
767,242.9433319554749,10.520104,,,,,,,,,,,1056406.4,1086618.2,2275110.5,0.0,0.0,0.0,
736,242.94335547009396,10.442655,,,,,,,,,,,2152153.2,2189346.8,879825.94,0.0,0.0,0.0,
506,243.89908589708816,8.576369,,,,1.0,,,,,,,18301162.0,17576480.0,19335388.0,0.0,0.0,0.0,
83,244.06669896737824,4.548229,,,,,,,,,,,0.0,0.0,0.0,343792.88,392515.88,535368.5,
175,244.07656728125284,6.101717,,,,53.0,,,,,,,0.0,0.0,0.0,913132.8,497848.2,605505.1,
356,244.19070288955425,7.7733307,,,,26.0,,,,,,,0.0,0.0,0.0,340914.88,658246.4,528462.7,
60,245.08584556411103,3.8454866,,,,46.0,,,,,,,0.0,0.0,0.0,465661.06,520364.78,900811.2,
509,245.8945815006976,8.5869,,,,1.0,,,,,,,7293599.5,7018229.5,7633321.5,0.0,0.0,0.0,
96,247.08825450817008,4.703587000000001,,,,,,,,,,,0.0,0.0,0.0,474250.84,456514.1,599881.7,
275,248.960221509381,7.376475,,,,16.0,,,,,,,1734086.0,2195071.2,1371832.8,0.0,0.0,0.0,
358,248.9602321784644,7.774119000000001,,,,35.0,,,,,,,1467833.9,1068242.5,1505631.5,0.0,0.0,0.0,
386,248.96023568282996,7.875089999999999,,,,7.0,,,,,,,888062.5,773301.3,800300.2,0.0,0.0,0.0,
655,248.96031522750076,10.2293825,,,,4.0,,,,,,,3816495.8,4066795.0,3663084.0,0.0,0.0,0.0,
477,250.1776496124239,8.352837,,,,,,,,,,,0.0,0.0,0.0,282392.97,225416.72,223699.14,
312,250.1776668614557,7.695162299999999,,,,57.0,,,,,,,0.0,0.0,0.0,257014.73,436824.75,324802.44,
362,250.1777064251216,7.775116000000001,,,,26.0,,,,,,,0.0,0.0,0.0,1096949.4,1942089.2,1587470.6,
101,250.17774686979962,4.820448000000001,,,,21.0,,,,,,,0.0,0.0,0.0,393789.3,560718.4,574866.4,
71,255.05444316250941,4.363686599999999,,,,,,,,,,,0.0,0.0,0.0,324965.4,429370.25,696547.7,
48,255.05448442180588,3.5542364,,,,,,,,,,,0.0,0.0,0.0,40652.473,103437.08,154486.44,
223,255.23178112118558,6.975016,,,,28.0,,,,,,,0.0,0.0,0.0,163349.73,106372.5,220949.2,
276,255.23184347532097,7.3767533,,,,2.0,,,,,,,0.0,0.0,0.0,1477349.6,1208793.4,1789242.0,
201,255.24302571109533,6.301983,,,,55.0,,,,,,,0.0,0.0,0.0,1000481.7,816054.1,987189.6,
179,255.584503761378,6.103478,,,,53.0,,,,,,,0.0,0.0,0.0,1270634.2,744731.94,886366.75,
115,256.2998104484058,5.4229693,,,,10.0,,,,,,,0.0,0.0,0.0,11312143.0,11307937.0,11063268.0,
36,257.0994670648419,2.7989674,,,,,,,,,,,0.0,0.0,0.0,551323.1,635531.0,1194898.0,
116,264.09200283377186,5.430351,,,,,,,,,,,0.0,0.0,0.0,398626.7,458984.72,472174.56,
536,265.14760967990776,8.821273,,,,40.0,,,,,,,809873.6,773654.9,823115.94,0.0,0.0,0.0,
199,265.1477313957995,6.255711,,,,,,,,,,,599530.0,569034.4,632178.75,0.0,0.0,0.0,
288,265.2525018052758,7.515391999999999,,,,41.0,,,,,,,0.0,0.0,0.0,172764.45,119325.67,186790.73,
410,265.2525524022377,7.876989999999999,,,,48.0,,,,,,,0.0,0.0,0.0,593038.0,550402.7,659578.25,
72,266.17256186009706,4.372723000000001,,,,9.0,,,,,,,0.0,0.0,0.0,83416.31,88478.78,90807.68,
363,266.1726026439661,7.775116000000001,,,,26.0,,,,,,,0.0,0.0,0.0,537600.0,955077.4,786402.1,
516,268.98414576843123,8.64635,,,,1.0,,,,,,,2582958.2,2469195.8,2811899.0,0.0,0.0,0.0,
97,269.0701339063769,4.7071652,,,,,,,,,,,0.0,0.0,0.0,436035.22,416761.0,552757.1,
102,270.146407997162,4.8533883,,,,,,,,,,,0.0,0.0,0.0,353035.2,496937.72,666895.4,
34,272.1854602345787,2.7495689999999997,,,,,,,,,,,0.0,0.0,0.0,316054.78,457010.9,286595.44,
320,273.2575470502232,7.704122999999999,,,,,,,,,,,0.0,0.0,0.0,407141.72,305999.0,301217.6,
207,275.08303484375625,6.376091000000001,,,,18.0,,,,,,,0.0,0.0,0.0,1233435.2,1517280.0,1469369.2,
137,279.0991291656014,5.675162,,,,17.0,,,,,,,0.0,0.0,0.0,19929360.0,15139993.0,20734506.0,
380,281.2480560223431,7.873684,,,,,,,,,,,378211.53,269896.3,364233.34,0.0,0.0,3262.2358,
323,282.22154434499316,7.745294,,,,,,,,,,,0.0,0.0,0.0,1264124.4,1215580.5,1251248.1,
219,283.26297614414494,6.832586999999999,,,,,,,,,,,0.0,0.0,0.0,148907.88,113243.58,127692.81,
286,283.26300387021894,7.5136065,,,,41.0,,,,,,,0.0,0.0,0.0,335643.38,231364.78,371229.06,
411,283.26306816751753,7.876989999999999,,,,48.0,,,,,,,0.0,0.0,0.0,1192718.6,1038087.2,1254190.1,
122,284.29461175917686,5.480064,,,,30.0,,,,,,,0.0,0.0,0.0,143970.66,122752.555,93965.07,
145,284.29464245030516,5.754131299999999,,,,,,,,,,,0.0,0.0,0.0,687102.5,577704.06,558324.5,
437,284.2946682170517,7.988689999999999,,,,39.0,,,,,,,0.0,0.0,0.0,662740.4,505266.97,595347.56,
117,284.60531572335753,5.430351,,,,10.0,,,,,,,0.0,0.0,0.0,552727.4,601384.6,640882.44,
157,291.0778416042975,5.94953,,,,19.0,,,,,,,0.0,0.0,0.0,501012.03,478262.47,493525.06,
95,295.9537336736692,4.6905684,,,,60.0,,,,,,,478461.44,479640.5,477768.56,0.0,0.0,0.0,
93,297.95165242148204,4.6887364,,,,60.0,,,,,,,469806.03,461378.06,465761.47,0.0,0.0,0.0,
114,298.27386018761376,5.303703,,,,,,,,,,,0.0,0.0,0.0,598996.5,593503.06,555201.94,
214,298.273860953127,6.6407743,,,,,,,,,,,0.0,0.0,0.0,150057.56,121940.21,97908.4,
64,300.1146593775986,3.899828,,,,6.0,,,,,,,0.0,0.0,0.0,733447.1,959815.4,1374672.9,
229,300.28949446614456,7.0762973,,,,,,,,,,,0.0,0.0,0.0,199502.31,140802.33,130383.89,
128,300.2895897262544,5.578915,,,,56.0,,,,,,,0.0,0.0,0.0,25048578.0,23287200.0,17675370.0,
215,301.14082387382695,6.6533446,,,,,,,,,,,0.0,0.0,0.0,1599049.6,1792187.2,1671074.6,
55,302.13036775785685,3.7997047999999993,,,,32.0,,,,,,,0.0,0.0,0.0,634986.25,955356.5,1293005.6,
123,302.3051618108729,5.480064,,,,30.0,,,,,,,0.0,0.0,0.0,4959930.0,4338535.0,3558313.5,
124,303.3085037112752,5.4818370000000005,,,,,,,,,,,0.0,0.0,0.0,950029.44,842388.94,679248.75,
121,304.2996675545426,5.456983,,,,,,,,,,,0.0,0.0,0.0,1600779.4,420237.8,781189.0,
403,306.9188134531251,7.84819,,,,,,,,,,,119771.74,383048.28,92494.055,0.0,0.0,0.0,
331,306.9188240854951,7.774108999999999,,,,,,,,,,,490841.75,172336.28,265174.28,0.0,0.0,0.0,
647,306.91891842659265,10.209781,,,,4.0,,,,,,,1416972.4,1537671.4,1401922.1,0.0,0.0,0.0,
547,311.16832940627063,8.896872,,,,,,,,,,,628067.1,821030.25,801805.75,0.0,0.0,0.0,
226,311.1684241159158,7.0187364,,,,,,,,,,,615412.0,603999.4,579254.0,0.0,0.0,0.0,
221,311.1684369795587,6.8800490000000005,,,,,,,,,,,780867.56,844172.25,837361.4,0.0,0.0,0.0,
467,312.32569397686837,8.334435000000001,,,,,,,,,,,0.0,0.0,0.0,225806.31,271022.06,239779.52,
493,312.3257695270332,8.434966000000001,,,,,,,,,,,0.0,0.0,0.0,1043701.44,738204.8,812029.94,
187,312.3258458603881,6.1561847,,,,25.0,,,,,,,0.0,0.0,0.0,454608.84,415140.75,374668.06,
544,312.83588515914175,8.895119000000001,,,,40.0,,,,,,,7251734.0,7724243.0,7091780.0,0.0,0.0,0.0,
610,312.8358890570372,9.062432000000001,,,,,,,,,,,3054627.2,5180517.5,3046801.5,0.0,0.0,0.0,
189,313.23466875004954,6.187180000000001,,,,,,,,,,,0.0,0.0,0.0,1805279.5,1839281.8,2191061.2,
147,314.30507592360664,5.7920604,,,,,,,,,,,0.0,0.0,0.0,518330.34,476036.06,406002.38,
31,316.21153069286146,2.5152671000000004,,,,,,,,,,,0.0,0.0,0.0,172567.9,378905.0,192132.47,
32,316.21155842305666,2.6808603,,,,,,,,,,,0.0,0.0,0.0,316461.5,483951.94,108783.01,
266,316.9474960721421,7.3747169999999995,,,,16.0,,,,,,,1698572.2,1389446.2,1643187.4,0.0,0.0,0.0,
404,316.94750595696104,7.8768272,,,,7.0,,,,,,,631445.0,612944.06,611604.94,0.0,0.0,0.0,
350,316.94752033587656,7.7723656000000005,,,,35.0,,,,,,,1180349.4,1252453.8,1213415.5,0.0,0.0,0.0,
656,316.94760284485784,10.2293825,,,,4.0,,,,,,,3634429.0,3680517.2,2407238.8,0.0,0.0,0.0,
111,318.30002146564027,5.239123,,,,43.0,,,,,,,0.0,0.0,0.0,2681978.2,2385896.0,2260510.0,
514,318.9811788329402,8.634091,,,,1.0,,,,,,,2985643.8,2551786.8,2903751.5,0.0,0.0,0.0,
138,320.12546178238836,5.675162,,,,17.0,,,,,,,0.0,0.0,0.0,2570896.2,1905326.9,2744408.2,
534,321.21011937995337,8.791595,,,,,,,,,,,417410.47,516365.4,744025.06,0.0,0.0,0.0,
469,321.314993021783,8.345172,,,,,,,,,,,0.0,0.0,0.0,425720.4,278626.53,345397.97,
65,322.0965328329624,3.899828,,,,6.0,,,,,,,0.0,0.0,0.0,610660.44,789315.5,1131831.0,
54,322.0965834706289,3.7671718999999997,,,,,,,,,,,0.0,0.0,0.0,55392.29,60915.984000000004,106577.98,
126,322.2712774458712,5.575387999999999,,,,,,,,,,,0.0,0.0,0.0,531342.1,458712.03,355391.0,
258,323.2190893467608,7.373158999999999,,,,2.0,,,,,,,0.0,0.0,0.0,697525.8,498740.75,903897.06,
56,324.11228331150306,3.7997047999999993,,,,32.0,,,,,,,0.0,0.0,0.0,1698226.6,2224620.2,3029360.2,
69,325.1254575702194,4.243707,,,,,,,,,,,0.0,0.0,0.0,824488.94,856377.1,809217.3,
543,325.183916127279,8.891646000000001,,,,40.0,,,,,,,800103.0,832591.94,835917.6,0.0,0.0,0.0,
324,325.18398960285697,7.745798599999999,,,,,,,,,,,1511225.0,1741464.0,1643544.0,0.0,0.0,0.0,
435,325.1840197198034,7.964357000000001,,,,,,,,,,,1550463.2,1658651.8,1657915.8,0.0,0.0,0.0,
390,327.22684128001265,7.87522,,,,48.0,,,,,,,0.0,0.0,0.0,401697.75,292771.03,469093.34,
160,328.3208380293113,5.987039,,,,12.0,,,,,,,0.0,0.0,0.0,12757800.0,12168890.0,10163997.0,
546,328.83066044799017,8.900243,,,,40.0,,,,,,,1489002.1,1881507.2,1612937.9,0.0,0.0,0.0,
609,328.83070561642916,9.060691,,,,,,,,,,,469462.1,699955.8,608795.44,0.0,0.0,0.0,
154,330.33642395008417,5.8915877,,,,,,,,,,,0.0,0.0,0.0,1549509.8,1416246.5,1088510.6,
153,332.33095503915433,5.8790526,,,,,,,,,,,0.0,0.0,0.0,678632.56,179873.08,343547.97,
209,335.1250456181818,6.5615372999999995,,,,,,,,,,,0.0,0.0,0.0,348793.7,550699.2,378734.2,
439,336.3257552003936,8.041433999999999,,,,,,,,,,,0.0,0.0,0.0,532987.06,302088.5,410842.88,
162,337.1712488495875,5.992369,,,,12.0,,,,,,,0.0,0.0,0.0,1889774.9,2623870.0,2594750.2,
204,337.1712838725222,6.341404,,,,,,,,,,,0.0,0.0,0.0,94422.586,136896.73,135945.48,
503,337.2052628722706,8.548402000000001,,,,,,,,,,,414151.75,492906.53,627028.7,0.0,0.0,0.0,
225,337.23463885008056,6.9768314,,,,,,,,,,,0.0,0.0,0.0,402534.3,285232.38,547119.1,
470,338.34151205694616,8.3469515,,,,,,,,,,,0.0,0.0,0.0,44236464.0,30027784.0,36216170.0,
150,339.1117795359504,5.829843,,,,29.0,,,,,,,0.0,0.0,0.0,725215.44,547895.56,619556.4,
542,339.1994472372144,8.879441,,,,40.0,,,,,,,2024441.6,2217671.2,2073971.9,0.0,0.0,0.0,
495,339.19954169573543,8.495502,,,,52.0,,,,,,,3004347.8,2975968.0,3500483.0,0.0,0.0,0.0,
521,340.3571351693065,8.675822,,,,58.0,,,,,,,0.0,0.0,0.0,395351.1,360157.78,360366.03,
233,341.26598297578977,7.092587,,,,,,,,,,,0.0,0.0,0.0,538096.3,324116.12,477364.78,
217,342.24249677830466,6.775207000000001,,,,,,,,,,,0.0,0.0,0.0,608914.44,441377.4,399880.12,
107,344.1301238297409,5.2338123,,,,43.0,,,,,,,0.0,0.0,0.0,616682.4,716908.6,1003180.8,
146,344.3156664161547,5.77231,,,,,,,,,,,0.0,0.0,0.0,770903.5,676021.5,717970.06,
129,344.3156699479184,5.6076393,,,,42.0,,,,,,,0.0,0.0,0.0,1719950.9,1565503.1,1235153.4,
40,345.1517968843686,3.1332304,,,,,,,,,,,0.0,0.0,0.0,184725.34,252543.84,539637.94,
52,345.15407986999037,3.6618612,,,,,,,,,,,0.0,0.0,0.0,46512.25,50080.805,134678.56,
250,345.20107027601347,7.373155000000001,,,,,,,,,,,0.0,0.0,0.0,385844.47,284878.1,463968.84,
133,346.33133561784706,5.6575027,,,,,,,,,,,0.0,0.0,0.0,4998122.5,4567720.0,4014102.8,
132,347.33468590722214,5.6539474,,,,,,,,,,,0.0,0.0,0.0,1045634.9,972210.75,693086.06,
176,349.13504670989533,6.1017194,,,,53.0,,,,,,,0.0,0.0,0.0,9163973.0,5556000.0,6053599.0,
260,350.1775076534842,7.373180400000001,,,,2.0,,,,,,,0.0,0.0,0.0,2165822.5,1576785.4,2274122.0,
265,351.1478496809477,7.3747106,,,,16.0,,,,,,,406631.4,290962.03,426858.53,0.0,0.0,0.0,
382,351.21416148137087,7.8805995,,,,,,,,,,,0.0,0.0,0.0,411891.94,347831.1,446646.34,
418,351.250370680579,7.878798,,,,48.0,,,,,,,0.0,0.0,0.0,1233496.9,954807.4,1332614.5,
499,352.3391048522767,8.5336075,,,,,,,,,,,0.0,0.0,0.0,14001724.0,14913989.0,14051035.0,
613,352.33911887383033,9.086511,,,,,,,,,,,0.0,0.0,0.0,2067670.5,2237733.2,2068960.6,
419,352.33912954914126,7.878798,,,,48.0,,,,,,,0.0,0.0,0.0,1893316.8,1808270.0,2116893.0,
253,353.14225116143797,7.3729377000000005,,,,16.0,,,,,,,8268795.5,6087083.0,8704369.0,0.0,0.0,0.0,
340,353.163596491853,7.7706103,,,,38.0,,,,,,,635733.2,543769.4,682864.9,0.0,0.0,0.0,
262,354.1732126002439,7.373180400000001,,,,,,,,,,,0.0,0.0,0.0,497457.9,395623.88,549678.2,
165,354.2847124587841,6.004847,,,,31.0,,,,,,,0.0,0.0,0.0,460759.3,389500.53,445157.3,
601,355.1578868959446,8.971177,,,,40.0,,,,,,,1141655.2,1093691.6,1157630.0,0.0,0.0,0.0,
341,355.15805900221704,7.7706103,,,,38.0,,,,,,,13404559.0,11744723.0,14472680.0,0.0,0.0,0.0,
351,357.16258975079916,7.7723656000000005,,,,38.0,,,,,,,311706.56,276927.53,345273.12,0.0,0.0,0.0,
193,357.26082731701933,6.2210746,,,,,,,,,,,0.0,0.0,0.0,2144841.0,1521307.1,2540760.8,
203,359.153185345682,6.3396087,,,,,,,,,,,0.0,0.0,0.0,51562.074,75712.38,72971.52,
163,359.15320372771623,5.992378700000001,,,,12.0,,,,,,,0.0,0.0,0.0,1198200.2,1600124.2,1627965.5,
166,359.2400599473674,6.004847,,,,31.0,,,,,,,0.0,0.0,0.0,949466.8,775073.0,942602.25,
348,362.30261942024237,7.77153,,,,,,,,,,,0.0,0.0,0.0,268833.16,609177.06,429664.03,
666,362.925923116353,10.233948,,,,54.0,,,,,,,0.0,0.0,0.0,499602.03,506429.0,484203.6,
438,365.2659558293919,7.988689999999999,,,,39.0,,,,,,,0.0,0.0,0.0,636855.8,449623.97,447716.22,
287,365.26596238574274,7.5136065,,,,41.0,,,,,,,0.0,0.0,0.0,1173794.8,739440.5,1446709.9,
519,366.3727258162481,8.66827,,,,58.0,,,,,,,0.0,0.0,0.0,682396.2,672036.06,1274133.4,
242,368.25810229464486,7.2142550000000005,,,,,,,,,,,0.0,0.0,0.0,593719.1,457054.9,523944.75,
515,368.97840947568994,8.644608,,,,1.0,,,,,,,2876879.0,2651684.0,2749690.8,0.0,0.0,0.0,
282,369.1369258921935,7.3817906,,,,,,,,,,,586199.9,519707.66,581937.8,0.0,0.0,0.0,
155,371.1167403620703,5.9077720000000005,,,,,,,,,,,0.0,0.0,0.0,84054.51,120014.67,121271.25,
181,371.11701493226525,6.105232,,,,53.0,,,,,,,0.0,0.0,0.0,38862788.0,26425906.0,29274146.0,
365,371.1527398494709,7.781132,,,,,,,,,,,1160775.0,1138295.6,1221275.9,0.0,0.0,0.0,
182,372.12022374791235,6.105232,,,,53.0,,,,,,,0.0,0.0,0.0,9259321.0,6319610.5,7032656.0,
168,372.347016159712,6.0375175,,,,,,,,,,,0.0,0.0,0.0,3996401.8,3556494.8,2820518.8,
383,373.23230566210236,7.878798,,,,,,,,,,,0.0,0.0,0.0,366857.03,288056.03,393746.16,
143,377.16620050912763,5.723812000000001,,,,59.0,,,,,,,0.0,0.0,0.0,1170561.6,1376944.8,1339226.5,
535,377.31994635578326,8.819405,,,,,,,,,,,0.0,0.0,0.0,4752001.0,4158353.5,4635601.5,
572,377.3200545478431,8.961425,,,,37.0,,,,,,,0.0,0.0,0.0,4631715.0,4215079.5,4508707.0,
285,377.32016987881417,7.4714017,,,,34.0,,,,,,,0.0,0.0,0.0,800180.3,682054.6,753559.5,
412,378.20875410895616,7.876989999999999,,,,48.0,,,,,,,0.0,0.0,0.0,1902974.9,1604780.8,1778196.0,
539,378.32329212288073,8.823002,,,,,,,,,,,0.0,0.0,0.0,707867.56,1273558.2,677691.2,
566,378.3233718699608,8.95964,,,,37.0,,,,,,,0.0,0.0,0.0,1422119.9,980374.0,1361969.6,
400,379.1792110660362,7.875334,,,,7.0,,,,,,,1506487.5,1285827.1,1524456.8,0.0,0.0,0.0,
586,379.33578513574133,8.966841,,,,37.0,,,,,,,0.0,0.0,0.0,7445887.0,7193674.5,7377834.0,
587,380.33897405408686,8.966847,,,,37.0,,,,,,,0.0,0.0,0.0,2213999.2,2094809.4,2171573.5,
405,381.17365810727404,7.8768272,,,,7.0,,,,,,,29786300.0,25537398.0,30314796.0,0.0,0.0,0.0,
416,382.1760362790149,7.8768272,,,,,,,,,,,8942891.0,7616742.5,9148317.0,0.0,0.0,0.0,
621,383.18254444923934,9.6446905,,,,,,,,,,,0.0,0.0,0.0,409138.06,337914.0,545625.9,
603,383.1891764696528,8.971177,,,,40.0,,,,,,,897536.94,802611.94,858893.5,0.0,0.0,0.0,
474,383.18921480921364,8.334026,,,,,,,,,,,53126.777,17305.811999999998,224434.19,0.0,0.0,0.0,
454,383.18927291360774,8.21787,,,,20.0,,,,,,,3286254.5,2895832.0,3619281.0,0.0,0.0,0.0,
377,384.93470953708106,7.876828999999999,,,,,,,,,,,136782.25,253706.52,140504.47,0.0,0.0,0.0,
254,384.9349897288817,7.372952000000001,,,,16.0,,,,,,,451593.62,638199.1,762155.8,0.0,0.0,0.0,
359,384.93506798954,7.774119000000001,,,,35.0,,,,,,,416769.34,713664.56,581635.56,0.0,0.0,0.0,
657,384.93515109098155,10.2293825,,,,4.0,,,,,,,2239831.8,2276006.2,1951403.0,0.0,0.0,0.0,
200,385.1324046782572,6.273321599999999,,,,,,,,,,,0.0,0.0,0.0,622317.56,214629.77,215233.44,
51,385.1465150333377,3.6546623999999994,,,,,,,,,,,0.0,0.0,0.0,259329.77,311265.3,648033.3,
237,385.2920843475997,7.102635,,,,,,,,,,,0.0,0.0,0.0,521795.2,316618.78,446131.72,
673,385.7238181405326,10.316651,,,,22.0,,,,,,,0.0,0.0,0.0,1423636.9,1612527.0,1569184.5,
186,388.62153844027534,6.103478,,,,,,,,,,,0.0,0.0,0.0,290964.75,101973.68,143797.67,
486,391.28394939630164,8.377632,,,,15.0,,,,,,,0.0,0.0,0.0,841100.75,953992.5,846391.3,
334,393.219548819756,7.769756299999999,,,,26.0,,,,,,,0.0,0.0,0.0,751194.7,614467.4,727603.44,
490,393.29712537407516,8.390148,,,,15.0,,,,,,,0.0,0.0,0.0,1391640.1,1295659.9,1666456.9,
530,394.3223043183876,8.749938,,,,,,,,,,,0.0,0.0,0.0,637982.5,528430.2,550920.1,
234,395.21895376463567,7.096205,,,,,,,,,,,0.0,0.0,0.0,292170.84,234889.4,298131.25,
368,395.330537245836,7.8036494,,,,,,,,,,,0.0,0.0,0.0,625791.75,323279.38,427536.22,
588,395.3305503399369,8.966849,,,,37.0,,,,,,,0.0,0.0,0.0,797982.8,736489.9,856263.4,
284,395.3305596027434,7.469616,,,,34.0,,,,,,,0.0,0.0,0.0,694074.94,514446.0,659403.7,
441,395.3307140339405,8.204642999999999,,,,,,,,,,,0.0,0.0,0.0,273674.53,184385.89,233971.42,
433,397.16827802369806,7.909915400000001,,,,,,,,,,,2209875.0,2148210.2,2233870.0,0.0,0.0,0.0,
144,399.1481684894695,5.725589299999999,,,,59.0,,,,,,,0.0,0.0,0.0,2931925.0,3258261.8,3253686.2,
455,399.18389565791625,8.21787,,,,20.0,,,,,,,748038.9,703188.9,776966.9,0.0,0.0,0.0,
401,400.14708514641836,7.8785663,,,,,,,,,,,277516.16,109893.81,295367.12,0.0,0.0,0.0,
161,400.17970115688144,5.9923673,,,,,,,,,,,0.0,0.0,0.0,288788.03,391462.44,393096.47,
196,401.28697455434866,6.2443085,,,,,,,,,,,0.0,0.0,0.0,1517338.9,1438889.8,1878982.4,
148,402.35737829434487,5.8101172,,,,,,,,,,,0.0,0.0,0.0,311782.38,139989.27,359235.12,
317,408.30811568539724,7.696942,,,,57.0,,,,,,,0.0,0.0,0.0,1346816.5,2298667.2,1779712.5,
357,408.30815432811926,7.7733307,,,,26.0,,,,,,,0.0,0.0,0.0,4527249.5,7784803.5,6539636.5,
211,409.1922933159255,6.6014365999999995,,,,45.0,,,,,,,0.0,0.0,0.0,1023131.1,1062406.1,1065341.4,
369,409.27440419177145,7.8197155,,,,,,,,,,,0.0,0.0,0.0,675851.94,474231.78,595268.06,
303,410.3048010085531,7.622069000000001,,,,,,,,,,,0.0,0.0,0.0,440331.66,330351.22,440792.5,
205,411.20795324440803,6.3743052,,,,,,,,,,,0.0,0.0,0.0,372749.9,455104.47,456376.56,
185,412.1433048428084,6.106993,,,,53.0,,,,,,,0.0,0.0,0.0,1128885.2,703571.25,852731.9,
487,413.26573875009814,8.377632,,,,15.0,,,,,,,0.0,0.0,0.0,3392231.8,3535303.8,3114337.2,
294,421.15582146712336,7.5483365000000004,,,,27.0,,,,,,,0.0,0.0,0.0,274436.03,268314.06,347455.12,
326,421.1558675306452,7.7541720000000005,,,,5.0,,,,,,,0.0,0.0,0.0,652818.94,704944.6,821900.8,
456,421.25074960304437,8.219026,,,,,,,,,,,0.0,0.0,0.0,406899.88,254979.75,329974.97,
525,421.2841268729176,8.693045,,,,,,,,,,,0.0,0.0,0.0,0.0,39503.242,544583.6,
105,426.9676502969688,5.0587919999999995,,,,,,,,,,,6078797.0,6342887.0,6153301.5,0.0,0.0,0.0,
238,429.318232309084,7.1080309999999995,,,,,,,,,,,0.0,0.0,0.0,680825.06,365406.06,580839.56,
191,430.3885954258844,6.20488,,,,,,,,,,,0.0,0.0,0.0,275812.16,127621.22,356671.38,
667,430.91327198582803,10.233948,,,,54.0,,,,,,,0.0,0.0,0.0,446381.62,441608.06,441494.3,
210,431.17411928844706,6.5996265,,,,45.0,,,,,,,0.0,0.0,0.0,586587.75,599387.9,612249.75,
208,431.17423949441564,6.4319158,,,,,,,,,,,0.0,0.0,0.0,393628.0,415688.78,444809.7,
206,433.18998031681434,6.37253,,,,18.0,,,,,,,0.0,0.0,0.0,3802599.0,4424338.0,4402694.0,
61,433.2064847430641,3.8454866,,,,46.0,,,,,,,0.0,0.0,0.0,108370.22,140299.77,256059.61,
78,433.20669779305877,4.542909,,,,23.0,,,,,,,0.0,0.0,0.0,4720300.0,5378270.0,8173895.5,
127,437.19300085214724,5.577152,,,,56.0,,,,,,,0.0,0.0,0.0,2349523.8,2009082.9,2140853.8,
263,438.1195647476637,7.3747106,,,,,,,,,,,368562.62,291393.1,387543.6,0.0,0.0,0.0,
578,439.2516086421797,8.964192,,,,40.0,,,,,,,727791.44,703338.8,650942.0,0.0,0.0,0.0,
342,440.1353397119242,7.7706103,,,,38.0,,,,,,,644413.94,549418.1,633280.25,0.0,0.0,0.0,
432,443.20459390134766,7.903997400000001,,,,,,,,,,,0.0,0.0,0.0,784429.4,256284.84,707211.6,
197,445.3131008038552,6.251475,,,,,,,,,,,0.0,0.0,0.0,691050.0,618542.56,1103891.2,
94,447.1269896151046,4.6893725,,,,33.0,,,,,,,0.0,0.0,0.0,396407.16,489896.84,514181.6,
104,448.2032237774849,4.898487,,,,,,,,,,,0.0,0.0,0.0,83090.31,95138.88,121074.984,
118,448.2033353178768,5.430351,,,,10.0,,,,,,,0.0,0.0,0.0,6236443.5,7044495.5,7188043.0,
387,449.16075017783004,7.875089999999999,,,,7.0,,,,,,,598640.25,487347.53,601715.9,0.0,0.0,0.0,
158,449.1846940602289,5.94953,,,,19.0,,,,,,,0.0,0.0,0.0,571628.44,517060.9,560082.3,
59,449.2026388950021,3.8450186,,,,,,,,,,,535135.6,751295.25,670034.0,0.0,0.0,0.0,
333,449.3020615980994,7.767971000000001,,,,26.0,,,,,,,0.0,0.0,0.0,550195.75,410327.8,508390.44,
