row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-p12_1_Run95.mzML Peak area,2024_NEG_Y-p12_3_Run133.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-p12_2_Run112.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,
223,341.04862183982294,4.558142,,,,62,,,,,,,757897.75,816663.06,713415.0,743011.5,724789.75,691402.25,
407,353.1422883016708,7.444654,,,,,,,,,,,18005.404,142593.92,576094.6,143705.48,296982.38,187134.27,
427,355.1578983556672,7.8383584,,,,,,,,,,,19270.334,24476.207,579718.25,85482.74,84741.88,105062.82,
149,373.0055172361021,2.7014952,,,,,,,,,,,1913506.0,2033083.6,1937484.5,1888425.2,1870944.9,1873511.6,
92,377.0853595925158,0.6208916,,,,34,,,,,,,1225254.2,990667.44,1649218.9,1089386.2,1729380.1,528574.06,
21,377.0854011146984,0.36401966,,,,52,,,,,,,2972101.0,2547640.8,4417247.5,3389543.5,4029518.2,4285864.5,
130,378.13383013290905,2.1013134,,,,,,,,,,,1357477.2,1356449.1,1795059.2,1493560.0,1754215.5,2076771.2,
441,381.17358112606996,7.94377,,,,,,,,,,,0,13087.246,493932.72,55820.453,58877.254,60497.83,
109,387.11424170701497,0.7873874,,,,,,,,,,,4348980.5,1.3808193E7,5409573.5,1.3813614E7,5624840.0,2320007.0,
19,387.1142423756432,0.36129403,,,,52,,,,,,,6485261.5,5682752.5,1.0821309E7,9070926.0,8429544.0,6253991.0,
114,387.11425068019935,0.8555167,,,,,,,,,,,1.2978909E7,3907744.2,2.3304308E7,5093109.0,2.233192E7,1.3833697E7,
113,388.1176060869127,0.85270506,,,,,,,,,,,1885315.4,1533893.0,2872100.8,2577365.2,3276416.2,556985.06,
166,389.15636549640357,2.9434566,,,,,,,,,,,639484.56,402699.8,591402.8,412664.9,636973.7,1668351.4,
37,390.0359236683039,0.3864092,,,,11,,,,,,,880649.06,869331.94,756578.3,670529.5,796781.9,564635.1,
64,390.0359262973279,0.51010495,,,,26,,,,,,,1506104.9,1410338.2,1556044.0,1553936.4,1433435.2,1280425.8,
65,391.0322094266123,0.5129396,,,,26,,,,,,,6092026.5,6381141.5,6918032.0,6644070.5,7304544.0,5160618.5,
46,391.0322332547687,0.38820484,,,,11,,,,,,,3554505.5,3433929.2,3009436.8,3413318.0,3230783.8,2363972.0,
175,397.005517457683,3.128706,,,,45,,,,,,,302240.53,287502.84,288246.78,276402.94,298091.1,278670.6,
392,401.0861970906446,7.33225,,,,,,,,,,,330939.25,16178.666,104558.57,166261.94,260244.34,15270.518,
184,403.17200107259464,3.2759647,,,,,,,,,,,2943258.0,2489584.8,2711957.8,2513380.2,2815448.2,6745427.0,
200,403.17215244363894,3.5464017,,,,,,,,,,,18560.996,12774.726,6695.3677,9738.055,23232.672,137740.3,
224,404.0443707677379,4.5608587,,,,62,,,,,,,492383.88,511512.28,441468.97,462657.53,450982.16,397570.47,
57,404.10432497231596,0.38985896,,,,,,,,,,,54225.75,72999.82,265042.25,255878.83,365182.34,50706.37,
118,404.10436854822257,0.90814686,,,,,,,,,,,994167.2,665316.6,4615992.5,3010514.0,4245112.5,704668.0,
202,405.0106716134389,3.5989504,,,,32,,,,,,,1.9095352E7,1.9223994E7,1.8992736E7,1.8981512E7,1.9084708E7,1.6496108E7,
32,405.02849836388003,0.39092755,,,,,,,,,,,1.0012068E7,6637253.0,5527150.5,6925222.5,5313283.0,8688384.0,
78,405.02850457674737,0.5296374,,,,5,2,[M+Na]+,,2,72;78,382.03944,2.9665408E7,2.2498746E7,3.1381754E7,3.2940376E7,3.2696306E7,5.0021836E7,
205,406.0137698066772,3.603139,,,,,,,,,,,3551974.8,3432815.5,3849010.0,3456080.5,3454241.5,3167832.8,
203,407.00445283275394,3.5989504,,,,32,,,,,,,1299426.8,1278029.0,1281045.5,1269399.2,1295570.2,1165651.9,
148,407.12063723627557,2.6007109,,,,,,,,,,,917780.6,867776.25,1015384.1,1028119.56,1109963.1,1189438.8,
503,411.38412489569146,9.37796,,,,,,,,,,,380818.3,349805.9,905600.5,450340.5,1134214.9,698695.9,
201,417.1876815135203,3.5536292,,,,,,,,,,,702589.1,467246.44,649944.56,606287.0,610076.2,1654156.2,
211,419.0262930666815,4.1471972,,,,,,,,,,,295739.6,302454.1,300497.2,283376.3,280903.5,293252.8,
51,421.002575748962,0.40792668,,,,,,,,,,,59794.07,162571.47,33880.363,47785.246,130005.19,116155.48,
72,421.00275472985527,0.5249032,,,,5,2,[M+K]+,,2,72;78,382.03944,682556.56,676045.94,519550.7,518687.5,431195.56,1268647.9,
207,421.0055774384156,3.8390505,,,,,,,,,,,550270.94,470294.88,470162.9,443450.06,432973.6,526468.06,
189,421.0055931437509,3.3962066,,,,27,,,,,,,3064274.5,3079343.8,3074538.5,3080472.5,2818251.0,2790453.5,
185,421.0056163467507,3.295149,,,,,,,,,,,70776.28,82403.41,83364.69,72342.19,70822.27,69917.45,
368,421.22642057572887,7.1414347,,,,,,,,,,,0,0,1359465.2,0,0,0,
335,421.226439977081,6.840281,,,,24,,,,,,,1390850.4,1415998.6,0,1446076.9,0,1422667.0,
343,421.22644444339966,6.8926835,,,,,,,,,,,0,1428589.9,0,994885.0,1359082.9,0,
220,422.97678284757916,4.5159354,,,,,,,,,,,744994.44,778573.5,769498.75,739642.94,752181.2,732330.94,
236,426.96779554662635,4.9104857,,,,20,,,,,,,8686591.0,1.0778514E7,8612498.0,1.0100743E7,1.2882144E7,9713083.0,
63,427.01039726017456,0.45590472,,,,,,,,,,,1584426.1,337626.7,1145148.4,1353200.9,1153299.4,2262944.0,
98,439.0861233058865,0.6521293,,,,,,,,,,,122370.266,28325.133,638307.2,61241.875,782826.3,97451.586,
25,439.0870884989417,0.37441647,,,,11,,,,,,,1356523.8,1309623.1,2416516.2,1586431.8,2380624.5,1039640.7,
391,447.0918355900713,7.3340836,,,,,,,,,,,2494235.8,164420.17,774130.8,1236383.4,1824385.2,166565.94,
254,450.2625225597979,5.7445235,,,,,,,,,,,785738.44,696602.0,1683228.9,914614.3,1443856.4,1159980.8,
261,450.2625262128475,5.850141,,,,,,,,,,,942655.4,803286.56,1762260.1,936992.7,1478695.0,1120471.4,
278,452.27816720149764,6.2390194,,,,6,,,,,,,807702.0,691197.06,1604940.4,875535.2,1446845.4,1132612.8,
272,452.2781680372478,6.126644,,,,,,,,,,,38103.88,51058.33,90030.08,51141.176,73919.84,49219.535,
296,478.29387099916795,6.4067035,,,,,,,,,,,451128.34,545271.0,1022420.94,592421.5,850315.56,539887.3,
286,478.2939051606097,6.3076324,,,,23,,,,,,,1096196.8,1118398.8,2730147.0,1564281.0,2066201.2,1756986.8,
240,481.04210606963767,4.922978,,,,42,,,,,,,5090010.0,4940399.0,4716066.0,4836029.5,4431022.5,5408636.0,
239,483.03788173350046,4.9220796,,,,,,,,,,,337073.34,336187.72,299999.25,318604.66,282577.3,344453.97,
316,485.0687467414077,6.647913,,,,,,,,,,,402543.4,53803.55,242018.06,202539.45,1104102.2,65853.0,
434,485.0687718977877,7.880171,,,,7,,,,,,,1320330.8,588762.9,776480.56,997377.6,1228509.4,555348.1,
20,488.1621240145389,0.36492595,,,,,,,,,,,182930.97,181563.17,392892.4,212131.3,561937.8,148238.77,
476,489.277434762505,8.443925,,,,,,,,,,,211631.67,0,0,218635.31,0,459246.28,
479,489.2774521388715,8.657796,,,,,,,,,,,233994.23,94395.12,193800.17,213611.7,260265.17,313777.22,
279,496.26811893526593,6.260055,,,,6,,,,,,,587872.6,397274.97,1316831.6,713543.44,1195454.2,756255.0,
214,497.0370906242328,4.4048743,,,,,,,,,,,889040.8,987025.25,886725.5,868097.1,852719.5,830051.6,
225,497.03711201684604,4.671845,,,,,,,,,,,1529234.0,1773976.1,1529486.2,1489853.6,1528771.4,1537139.2,
431,513.0636814488915,7.8794694,,,,,,,,,,,410490.22,180727.34,233326.53,309069.06,390487.47,174052.64,
288,522.2838249311093,6.3154244,,,,,,,,,,,360159.9,294299.62,919418.4,496045.94,763793.9,490750.5,
305,522.2839195369695,6.4610043,,,,,,,,,,,34401.195,40549.387,114812.22,47824.61,90225.13,46831.914,
60,524.9882594730492,0.42987347,,,,,,,,,,,2254842.2,1142943.6,1864426.6,2039794.5,223034.7,3095731.0,
66,524.9883091309047,0.47991368,,,,,,,,,,,763790.4,418149.88,295171.16,298552.88,1950762.9,777395.7,
30,533.1360668776483,0.38371792,,,,11,,,,,,,2095846.4,1944955.9,2603491.2,2444462.5,2435220.0,1915419.0,
265,538.3152133026674,5.8961773,,,,,,,,,,,1020327.25,778408.56,2262575.5,1076164.2,1940860.0,1254277.1,
257,538.3152228935747,5.792443,,,,,,,,,,,1145111.4,828207.25,2747602.5,1375277.2,2403146.8,1591195.5,
275,540.3308434041934,6.1876664,,,,,,,,,,,110317.36,87519.44,302719.3,117465.375,239334.4,136489.69,
283,540.3308578597722,6.302482,,,,23,,,,,,,1084247.9,773639.6,2327327.8,1214563.1,1925540.4,1438008.6,
241,544.0379679442685,4.9243765,,,,42,,,,,,,2071322.8,2071277.2,1927776.9,2066659.2,1844131.1,2129204.2,
502,544.4161057950901,9.301724,,,,,,,,,,,0,6022.6035,30645.332,0,34050.973,21854.69,
501,544.4161090006409,9.13606,,,,,,,,,,,492542.53,708699.3,1027976.94,710447.2,1218720.8,909649.75,
314,548.0644108940737,6.643607,,,,,,,,,,,101363.94,11001.297,172924.17,55474.586,536029.06,0,
106,555.1179702164458,0.6639243,,,,34,,,,,,,1079781.6,908403.7,1092647.2,1066592.6,774186.3,963666.75,
24,555.1179911519498,0.37083694,,,,25,,,,,,,1211799.9,1081033.4,1384845.5,1230172.0,1325351.0,270983.03,
264,555.3053263363456,5.8792057,,,,,,,,,,,180834.47,134898.66,429407.53,186909.6,356028.28,177070.75,
256,555.3053274511909,5.7915845,,,,,,,,,,,216088.58,162259.64,548359.25,255382.05,456981.25,299621.47,
432,557.1084100140791,7.880171,,,,7,,,,,,,662946.75,298507.5,370389.78,505397.16,611533.9,282995.03,
276,557.3209942782585,6.1840196,,,,,,,,,,,5936.248,0,43890.645,9998.0625,44186.14,11460.731,
285,557.3210120863987,6.3048797,,,,,,,,,,,179106.67,131320.31,399340.1,192228.25,328969.88,245813.8,
198,560.9990886216411,3.5163383,,,,3,5,[M+H]+,,2,199;198,559.99179,3596345.2,3851427.0,3583817.2,3637644.2,3651039.8,3427484.0,
259,562.0039019537693,5.829527,,,,,,,,,,,48950.55,52728.12,68394.65,54885.69,57438.547,51688.758,
197,562.9950555336053,3.5164356,,,,,,,,,,,384397.88,433293.78,403432.22,417699.84,408134.9,389286.3,
301,566.3465334822038,6.469235,,,,17,,,,,,,665044.6,592442.44,1657019.2,773233.44,1425127.4,734856.4,
293,566.3465582044147,6.3638268,,,,51,,,,,,,1994996.0,1549551.4,4988551.0,2312187.8,4053222.0,2509659.0,
339,568.3621796435046,6.918728,,,,12,,,,,,,408591.53,321544.28,1035367.9,499344.62,830028.5,576461.9,
328,568.3622097458923,6.7936416,,,,,,,,,,,12129.527,12334.616,74914.25,27037.373,53738.906,23529.664,
266,569.2733370480508,5.865621,,,,,,,,,,,0,126050.586,408909.06,0,390778.53,4567.683,
258,569.2733707368682,5.799404,,,,,,,,,,,194976.34,147961.11,640074.7,229030.34,423179.66,282660.5,
253,569.2733977626989,5.669282,,,,,,,,,,,324889.0,204419.44,0,367150.47,599113.3,436429.12,
271,571.2889610217666,6.1313195,,,,,,,,,,,57108.586,39156.207,12149.491,53227.297,114593.5,78958.53,
281,571.2890710169407,6.2783046,,,,,,,,,,,1948227.2,1395644.8,97504.51,2389682.8,3461764.5,2388800.5,
298,571.2891284352897,6.392057,,,,,,,,,,,3940.521,0,4426674.5,5592.3936,61535.348,27328.402,
325,573.1293706982366,6.6761074,,,,19,,,,,,,781013.5,334914.66,463431.7,417684.03,369878.94,580677.2,
304,573.1293792132441,6.500627,,,,43,,,,,,,581144.56,454231.25,337159.75,488935.66,442889.1,732384.9,
199,582.9809846220032,3.5167072,,,,3,5,[M+Na]+,,2,199;198,559.99179,685819.7,718871.1,692068.7,701109.0,695000.56,639792.8,
292,583.3366789179577,6.36278,,,,51,,,,,,,314818.3,260375.9,830090.44,380864.8,659075.25,397502.34,
302,583.3367074525003,6.4703183,,,,17,,,,,,,93273.85,83973.086,298116.0,110171.49,241249.17,121198.9,
326,590.119560855431,6.734453,,,,,,,,,,,185773.8,442437.75,383900.94,267203.56,367029.03,281122.06,
303,590.1195997948475,6.5003095,,,,43,,,,,,,472449.7,531199.0,753082.44,534037.44,762551.94,693075.3,
323,597.3047885128329,6.7193246,,,,,,,,,,,0,0,386943.9,0,0,0,
291,597.3047927006854,6.3520103,,,,,,,,,,,695227.75,424736.7,39150.008,842023.2,1433355.4,880595.7,
308,597.3047929902417,6.530586,,,,,,,,,,,159210.1,107011.52,1637929.2,176623.64,337744.28,198071.75,
367,599.3204732683699,7.116225,,,,,,,,,,,1013070.5,0,0,1215174.5,8003.208,1156092.4,
414,599.3204853705582,7.593193,,,,,,,,,,,0,0,2331344.0,0,0,0,
382,599.3205177851127,7.254968,,,,,,,,,,,11536.498,664030.4,19149.56,0,2077303.2,14425.379,
212,603.009966892415,4.147384,,,,,,,,,,,331211.12,370959.28,318339.25,312082.62,303079.34,306254.62,
433,603.1140993284718,7.8785386,,,,7,,,,,,,535879.4,235981.78,315187.5,417765.5,522505.2,216238.0,
209,605.0257810632855,4.048879,,,,,,,,,,,810182.3,888156.2,620017.56,699772.6,677980.8,664150.06,
104,611.1448975087054,0.7146428,,,,,,,,,,,1262235.6,1120855.4,1424585.5,1243485.0,1493171.5,210296.83,
29,619.0378275544241,0.40476933,,,,,,,,,,,362274.2,957831.9,313529.7,125057.445,352712.34,1431189.2,
73,619.037859473602,0.5259864,,,,5,,,,,,,6237168.0,4905476.5,4095811.8,4923166.5,4421830.0,8666956.0,
228,637.0305431402159,4.7380457,,,,40,,,,,,,5873119.5,6462936.0,5148720.0,5618512.0,5728408.5,6099299.0,
354,637.141905296995,7.0230446,,,,8,,,,,,,711735.75,584745.94,220112.39,655597.44,418421.94,837551.7,
311,637.1419271684973,6.6195045,,,,13,,,,,,,633601.8,540269.6,373913.62,595280.56,515442.1,932459.44,
334,637.1419396335881,6.830848,,,,60,,,,,,,1915033.8,1698362.2,816552.75,1835192.9,1275770.4,2528052.0,
242,653.0254431284379,4.9848266,,,,,,,,,,,81225.37,95296.06,71990.29,78176.6,73287.63,87954.414,
222,653.025497111047,4.5341372,,,,28,,,,,,,809149.8,916052.9,738599.8,803274.25,787854.06,881052.6,
55,653.0948336659873,0.398519,,,,11,,,,,,,928426.4,817403.44,1304832.6,329383.06,1107030.8,242727.25,
312,654.1321025604623,6.6195045,,,,13,,,,,,,425851.7,533148.9,803863.5,542533.7,856471.9,694922.5,
352,654.1321123281069,7.015564,,,,8,,,,,,,241297.94,332746.03,590259.25,380311.34,587802.8,395267.7,
330,654.132138007296,6.8018556,,,,60,,,,,,,1004745.2,1406903.9,2279394.8,1399268.0,2184351.2,1648955.5,
274,656.1113736098949,6.1431155,,,,,,,,,,,435813.2,460917.94,537645.1,296291.4,337164.56,606303.2,
454,660.4612566015095,8.143802,,,,,,,,,,,30999.98,237510.39,945541.7,294988.28,540546.9,435347.0,
458,686.476841726354,8.272815,,,,,,,,,,,2906900.8,3528655.0,6603793.0,4587047.5,6302232.0,5540009.0,
531,686.4768677380825,10.275404,,,,,,,,,,,318911.53,1456524.6,6916424.0,613141.56,1770916.9,1378323.1,
496,686.4769024615684,9.031264,,,,,,,,,,,11149.04,5704.6836,203047.94,26463.664,139345.5,58732.035,
294,696.1425397612655,6.3902583,,,,,,,,,,,63804.797,131077.33,262528.25,144757.88,177264.5,193064.08,
307,696.1425751990142,6.525616,,,,,,,,,,,344445.75,403716.28,747734.6,390988.8,818027.2,746774.9,
388,701.1543462786448,7.3213363,,,,,,,,,,,166485.61,153388.97,48831.75,176076.95,118897.45,239925.19,
322,701.1543969479449,6.7154107,,,,37,,,,,,,509310.0,404121.34,220384.11,449532.0,345496.44,730440.6,
361,701.1544106660664,7.0831547,,,,9,,,,,,,1433052.1,1276405.9,443865.78,1376312.8,830867.44,1826127.5,
340,701.1544260790569,6.919538,,,,12,,,,,,,2024302.9,1827673.1,736709.6,2022699.9,1380501.6,2782409.2,
364,716.5238781749387,7.095127,,,,,,,,,,,1323669.5,903637.44,0,1.725349E7,0,1.5762962E7,
398,716.523881332186,7.337026,,,,,,,,,,,849551.25,7343752.5,0,2746449.0,0,677414.3,
358,717.5272223039708,7.04593,,,,,,,,,,,616061.4,565430.56,0,7815123.0,0,6914794.0,
324,718.144500297865,6.7199917,,,,37,,,,,,,286499.3,370462.16,680527.8,371153.56,643900.6,452922.44,
362,718.1445387496356,7.0831547,,,,9,,,,,,,485840.72,702448.8,1314355.8,735344.75,1300669.9,837015.4,
341,718.1445445917858,6.9197083,,,,12,,,,,,,1026322.2,1305719.0,2563472.8,1443506.9,2403511.5,1640605.9,
300,720.1238076565534,6.4574647,,,,,,,,,,,203781.81,230733.8,324234.38,188738.84,324907.66,291711.28,
270,720.1238317871497,6.084072,,,,,,,,,,,109934.35,116623.516,127696.22,114081.6,159711.03,166335.4,
282,720.1238321061637,6.2849927,,,,,,,,,,,394642.5,420151.06,572064.0,460467.62,574251.0,566434.44,
351,732.4824892731978,7.0100408,,,,,,,,,,,5687865.0,6275239.0,0,1370439.2,0,78647.67,
385,732.4825136440492,7.262265,,,,,,,,,,,590874.06,918903.56,0,6454215.0,0,193405.4,
68,747.1449570642386,0.52117366,,,,,,,,,,,523771.62,546842.6,408964.88,1033174.94,666939.1,993883.8,
35,747.145023765487,0.38824916,,,,11,,,,,,,510425.12,439121.84,387885.06,453588.56,436855.6,531861.56,
467,749.4724597580804,8.355271,,,,,,,,,,,161963.17,441549.0,2876658.5,339751.84,1986049.9,496903.16,
350,753.4562139829982,7.0620894,,,,,,,,,,,0,970284.25,0,4080159.8,0,776398.5,
399,753.4562339281947,7.3153305,,,,,,,,,,,0,6222798.5,0,248046.22,0,295190.03,
530,754.4637771657686,10.284409,,,,,,,,,,,0,78719.51,966270.0,48983.7,277298.9,66188.42,
457,754.4641182256433,8.255831,,,,,,,,,,,0,38246.21,198487.38,106369.55,77365.33,34776.16,
533,758.4979473463019,10.297202,,,,,,,,,,,415185.34,675844.94,0,967626.9,0,815347.06,
445,758.497964790128,8.050871,,,,,,,,,,,599773.3,757335.4,0,3216351.2,0,605291.0,
420,758.4979833957836,7.758776,,,,,,,,,,,162721.27,670270.5,0,610101.3,0,3241736.2,
415,760.5134336536437,7.577433,,,,,,,,,,,1029994.6,954549.1,0,513865.3,7524608.5,440994.97,
397,765.1667657542371,7.375435,,,,56,,,,,,,335862.5,339700.44,64474.285,339609.38,307430.72,486144.97,
370,765.166839427854,7.1425667,,,,30,,,,,,,1639900.9,1529222.1,444783.8,1634435.6,883390.06,2202159.0,
348,765.1668545274515,6.9899774,,,,58,,,,,,,1677054.2,1354008.5,538004.0,1522464.5,1086831.0,2039658.6,
333,765.1668778737649,6.8142967,,,,35,,,,,,,336832.3,271792.88,125168.98,319156.72,207725.62,429157.72,
453,776.5448358403085,8.158844,,,,,,,,,,,4893742.0,97495.65,0,234655.9,0,116220.336,
313,776.5450507609498,6.6386576,,,,,,,,,,,276408.56,1.0696677E7,0,1760148.8,0,1177774.2,
535,776.5452074256966,10.3896885,,,,,,,,,,,2432343.0,2801544.5,0,5849617.0,0,5069826.0,
528,779.4717801958847,10.258589,,,,,,,,,,,0,2746455.8,0,0,0,5517.4907,
449,779.4719087988001,8.093046,,,,,,,,,,,0,2059126.0,0,5722.4775,0,0,
31,781.2016773852138,0.38461378,,,,11,,,,,,,466373.03,369648.6,904814.1,594299.0,851554.75,112228.41,
527,781.4872804957026,10.262176,,,,,,,,,,,110185.49,0,0,670878.2,0,450238.78,
396,782.1569727526098,7.365511,,,,56,,,,,,,65117.1,115116.64,226794.06,111309.055,239391.53,145436.16,
329,782.1569777455464,6.8018117,,,,35,,,,,,,177542.0,255391.56,515145.4,259322.86,448070.1,300458.72,
369,782.1569791679558,7.1425667,,,,30,,,,,,,556278.9,811981.0,1620650.6,819760.7,1682981.0,1013296.6,
349,782.156994490315,6.9910827,,,,58,,,,,,,802445.4,1013796.3,2064156.5,1126458.9,1913381.1,1305847.5,
277,784.1361522117598,6.217115,,,,,,,,,,,77161.79,75661.695,130373.875,80716.5,115571.49,131785.25,
309,784.136165078688,6.568689,,,,,,,,,,,203237.66,228258.69,352306.38,237662.25,352835.53,283996.62,
295,784.1361952755059,6.4052205,,,,,,,,,,,317211.9,366142.1,518171.47,373258.94,496557.3,464782.28,
217,793.0186053255867,4.429017,,,,48,,,,,,,922359.9,1165846.8,865492.7,968187.06,947821.25,1099741.0,
523,793.4876130775302,10.258266,,,,,,,,,,,0,647707.94,0,489006.28,0,114066.7,
536,802.5606216313943,10.418894,,,,,,,,,,,4413045.0,502130.8,0,2334037.5,0,1037539.94,
363,802.5606539472865,7.0912266,,,,,,,,,,,1007767.4,1.7919346E7,0,4394122.0,0,2.2262098E7,
386,802.5606712813045,7.2914553,,,,,,,,,,,2334013.2,3411780.2,0,2.4113368E7,0,2668183.8,
520,805.487579664532,10.258225,,,,,,,,,,,0,2647066.8,0,421321.75,0,343018.16,
402,805.4879108101009,7.3928857,,,,,,,,,,,0,1300225.1,0,131095.56,0,0,
521,806.4907351341981,10.255616,,,,,,,,,,,0,1563723.5,0,173143.05,0,146259.67,
522,807.5017697125055,10.261446,,,,29,,,,,,,6430610.0,421028.66,0,4109039.2,49545.562,3862098.2,
204,811.0291750256653,3.6003597,,,,32,,,,,,,356626.66,331833.03,319416.56,324489.5,336302.72,282409.06,
529,821.518909614992,10.265708,,,,,,,,,,,0,668704.25,0,0,247063.77,129987.36,
461,825.1075940787736,8.277463,,,,,,,,,,,341284.16,207047.48,283730.94,284519.1,302981.44,209368.5,
403,829.1792741550498,7.407495,,,,,,,,,,,444453.03,436804.75,260535.6,463493.66,404351.8,626604.94,
357,829.1793106827981,7.0525165,,,,1,,,,,,,1151977.8,993048.7,347284.75,1080357.5,715131.2,1638869.2,
375,829.1793168524104,7.1966577,,,,50,,,,,,,1584054.5,1382289.4,406564.38,1482769.1,909618.75,1997162.9,
338,829.17962061776,6.903248,,,,16,,,,,,,229268.97,187275.16,82584.17,189472.33,135556.56,310842.78,
69,833.0465259134762,0.5215969,,,,,,,,,,,1060643.4,204629.67,160152.6,154247.56,273422.0,1712211.8,
52,833.0465686914735,0.45463753,,,,,,,,,,,139505.77,48026.363,31666.33,61728.234,55908.188,276624.9,
519,833.5185729904027,10.260126,,,,,,,,,,,3764085.8,133733.53,0,48608.195,73217.055,1453205.1,
459,833.5191083857958,8.236045,,,,,,,,,,,545976.75,0,0,0,0,40693.055,
451,833.5192469028212,8.149116,,,,,,,,,,,225207.44,41863.508,0,0,0,208797.98,
517,834.521863129773,10.255196,,,,,,,,,,,1654630.2,46622.52,0,5187.371,18555.863,633408.44,
525,835.5344814816256,10.263252,,,,29,,,,,,,1.2823303E7,1521123.5,0,9839231.0,5299835.0,5535818.5,
359,846.1693389474975,7.05199,,,,1,,,,,,,521407.5,688363.6,1460922.4,758088.8,1458623.5,911850.56,
374,846.1693390071533,7.1966577,,,,50,,,,,,,512837.75,722055.56,1438480.9,739304.56,1516737.6,895763.6,
401,846.1693779251374,7.4003143,,,,,,,,,,,84464.65,146752.67,255463.03,145319.19,271714.7,259695.1,
337,846.1694026630151,6.8959394,,,,16,,,,,,,115255.32,132411.95,335415.7,160489.22,279943.4,193672.34,
526,863.5640953641296,10.263252,,,,,,,,,,,23128.81,2584737.0,0,2850617.0,2464543.0,487551.6,
404,893.1917201838237,7.4276795,,,,,,,,,,,520707.97,473375.22,432675.56,506867.88,557522.1,662909.8,
381,893.1917449246162,7.2605863,,,,46,,,,,,,1220396.9,1139810.0,354495.12,1235049.1,804185.25,1686354.0,
366,893.1917668678852,7.108353,,,,9,,,,,,,1013104.3,650634.75,222991.58,859201.94,471607.62,1146312.0,
347,893.1922432746984,6.972056,,,,22,,,,,,,151109.61,116851.555,12637.223,108723.1,75728.35,160695.7,
237,909.0176956322713,4.9230256,,,,,,,,,,,178486.14,610199.56,177093.1,336003.25,647804.7,295000.0,
380,910.1819258419546,7.246758,,,,46,,,,,,,456104.5,599856.0,1147151.9,618345.25,1191039.4,774061.44,
365,910.1819770982787,7.1073704,,,,9,,,,,,,309226.03,463555.9,981420.25,612630.8,982499.3,600235.9,
405,910.181988730843,7.4316773,,,,,,,,,,,77285.69,137189.25,224523.94,136033.97,200629.47,261815.9,
346,910.1821406509592,6.969795,,,,22,,,,,,,53091.973,95413.76,210434.3,128311.31,189128.56,148446.69,
384,957.2039984546286,7.297341,,,,,,,,,,,968730.7,815951.75,287269.44,969956.56,691311.4,1328739.5,
409,957.2040319499087,7.46374,,,,,,,,,,,472979.56,474704.5,445433.6,499620.5,550130.6,680608.25,
373,957.2041260668722,7.1567483,,,,30,,,,,,,528112.6,495399.3,109972.35,506594.62,293350.38,702193.1,
406,974.19407514867,7.4462395,,,,,,,,,,,79306.47,102134.62,179840.84,102180.05,144822.64,222262.38,
356,974.194092546742,7.04583,,,,,,,,,,,36850.375,48254.55,125534.78,55239.94,163389.36,48932.484,
383,974.1941282541666,7.2846503,,,,,,,,,,,335688.78,424763.75,833985.3,478557.78,868026.25,586151.25,
372,974.1942014547576,7.1533494,,,,,,,,,,,248459.27,343188.78,627665.0,343443.75,812012.5,431277.22,
394,1021.216465768041,7.3561425,,,,,,,,,,,655990.5,592055.25,44415.42,705125.25,442072.97,983171.94,
410,1021.2164853005507,7.4751434,,,,,,,,,,,412883.03,361029.3,316624.38,408661.94,478672.38,562603.7,
377,1021.2166008439584,7.1992908,,,,50,,,,,,,436642.12,302409.3,48366.273,312124.12,173014.38,526584.06,
411,1038.2065394630201,7.4865737,,,,,,,,,,,81324.48,77883.72,162543.33,93261.86,152872.3,174765.0,
376,1038.2065560815197,7.2007337,,,,,,,,,,,151361.89,215738.66,384533.6,218575.25,463423.8,270557.0,
395,1038.2065587863551,7.3421464,,,,,,,,,,,240683.05,315257.12,543008.25,333261.66,598302.0,237487.61,
360,1038.20672481532,7.109104,,,,,,,,,,,8214.214,15105.347,62863.637,34993.258,66401.875,53177.4,
378,1085.2287534208485,7.242723,,,,,,,,,,,220018.45,189791.56,14209.097,180598.8,88616.125,345369.4,
