row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML Peak area,POS_TJGIp1_1_Run49.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML Peak area,POS_TJGIp1_3_Run179.mzML Peak area,POS_TJGIp1_2_Run105.mzML Peak area,Unnamed: 19
770,116.07060585859136,3.2221324,,,,220.0,,,,,,,717304.44,825093.75,977872.75,925756.3,954987.25,1232258.1,
996,118.06506988997336,3.9802138999999994,,,,,,,,,,,239848.9,222043.95,219776.67,226305.19,342159.34,357858.8,
779,118.06512344665856,3.2445126,,,,26.0,,,,,,,691266.25,874554.1,870999.3,1029167.7,927025.75,1083127.5,
1529,118.08612209161416,5.6696944,,,,64.0,,,,,,,3092550.8,3761914.8,4617745.0,3985147.5,4271468.0,6242227.0,
1881,118.08613671854384,6.1510277,,,,,,,,,,,7005191.0,1033721.94,1245151.9,2822890.0,4797781.5,3824807.2,
1791,118.08614268673605,6.075334,,,,38.0,,,,,,,4613081.0,5114926.0,5628915.0,8571891.0,9238274.0,10708464.0,
1687,118.08614819314027,5.9472938,,,,,,,,,,,1270872.0,1594642.6,1617098.4,1375148.4,1608711.6,2200420.2,
54,118.08620031363472,0.37128985,,,,13.0,,,,,,,169674320.0,173068130.0,183342140.0,158246240.0,185591180.0,191726750.0,
239,118.0862103685194,0.7927219,,,,,,,,,,,270140.0,548020.1,3156666.8,1680416.2,602230.8,1692151.2,
266,118.08621350190508,0.8800101999999999,,,,,,,,,,,204321.28,1683696.1,1062169.9,1669076.2,948974.56,1389615.2,
61,118.1224154691189,0.37202525,,,,13.0,12.0,[M+NH4]+,,2.0,74;61,100.08905,1873156.9,1719410.2,1796613.6,1440358.0,1866512.5,2013415.2,
4133,118.12247857452984,10.165196,,,,,,,,,,,1524040.6,1977303.6,425022.97,2007347.4,1780815.0,2022579.5,
1329,120.04429887251032,5.262646,,,,188.0,,,,,,,708887.8,815239.06,875024.94,770996.6,832272.1,1227712.1,
1021,120.04434295552666,4.1120410000000005,,,,273.0,,,,,,,208642.69,269584.25,318628.9,316929.06,298882.03,395446.75,
1000,120.0443692477135,4.0019193,,,,,,,,,,,143491.66,124574.18,189498.48,145749.34,147256.38,196341.55,
541,120.0443809268942,2.7359362000000003,,,,149.0,,,,,,,2231262.0,2382958.5,2805654.8,2415151.8,3047078.2,3480906.8,
698,120.0443925604382,3.0550938,,,,45.0,,,,,,,263959.0,258623.52,260101.27,266291.47,330185.44,369860.0,
785,120.04442012072643,3.248965,,,,26.0,,,,,,,619454.1,552560.1,594373.06,497534.2,717468.25,799164.6,
45,120.06539724192078,0.36614856,,,,13.0,7.0,[M+H]+,,2.0,42;45,119.05814,116139736.0,73783560.0,76476130.0,83828940.0,144937970.0,79514136.0,
1481,120.06545097978965,5.574139,,,,44.0,,,,,,,1597246.2,1426570.5,1903263.2,1276236.6,1786661.2,1771014.8,
527,120.06550187887794,2.6676657,,,,,,,,,,,283294.0,342722.66,236059.42,446299.47,261456.78,509947.16,
259,120.06551950185437,0.8441238000000001,,,,,,,,,,,279516.6,1155033.4,975775.0,1441624.0,1398127.5,1263796.0,
287,120.06552696951849,0.93379074,,,,,,,,,,,300536.16,968191.44,934347.7,833976.8,1987672.8,453469.44,
1115,120.0807239779146,4.506635,,,,,,,,,,,100707.125,104736.7,124041.375,150680.56,77229.65,177313.88,
516,120.08072705403109,2.6833258,,,,,,,,,,,175864.22,172458.34,248078.64,311901.16,276431.6,332937.22,
964,120.08077141671528,3.8556283,,,,262.0,,,,,,,215033.5,318523.22,280553.44,268231.1,264509.34,357496.1,
663,120.08077334738395,2.9801414,,,,132.0,,,,,,,755007.06,1208204.0,965434.56,1310500.4,859658.3,1306977.2,
475,120.08077664839122,2.5481117,,,,,,,,,,,162046.72,245367.97,178934.52,313193.25,374799.8,307141.8,
334,120.08078155389799,1.4284376,,,,189.0,,,,,,,5795210.5,11839449.0,8414347.0,14377567.0,11175701.0,12438979.0,
726,120.08078224892944,3.1255283,,,,162.0,50.0,[M-2H2O+H]+,,2.0,726;724,155.09465,986970.4,1488796.4,1382175.4,1424732.1,1288718.0,1807304.8,
881,120.08078956584234,3.4891872000000004,,,,98.0,,,,,,,222401.97,468712.4,524895.4,443200.56,500980.84,580469.25,
3604,121.028239279219,8.293121000000001,,,,55.0,,,,,,,346677.88,466705.9,456856.53,526657.75,354381.22,418308.78,
46,121.0686946964503,0.36614856,,,,13.0,,,,,,,5304451.5,3172997.2,3436367.8,3731538.0,6447385.5,3574656.2,
1,122.01913452457701,0.07744296,,,,,,,,,,,258058.44,557545.2,1038222.9,233942.3,226740.25,1177294.2,
853,122.0964167521548,3.4507324999999995,,,,,,,,,,,265978.9,346480.97,353613.66,374290.44,226530.45,301124.9,
4240,122.54691114712513,10.554858,,,,88.0,,,,,,,3658637.0,3468828.8,3790446.0,3475399.0,3610748.0,3709083.2,
182,123.05520799376062,0.5792331999999999,,,,235.0,,,,,,,5222111.0,5007512.0,5109694.0,5598198.0,6843935.5,6057631.0,
560,123.09161351281423,2.763713,,,,207.0,,,,,,,255227.36,205276.08,175808.56,196231.89,214751.72,224716.31,
1618,124.039222573794,5.787857499999999,,,,190.0,,,,,,,1962267.1,1649916.6,1541471.2,1705791.4,2288077.8,2441287.0,
178,124.03926938854096,0.5394178000000001,,,,257.0,,,,,,,45199704.0,39653628.0,35611700.0,37171400.0,53545230.0,37879412.0,
298,124.03931406300607,1.0675089,,,,,,,,,,,231555.44,87135.59,66074.47,52492.434,226278.81,226874.38,
276,124.03931917939936,0.93884486,,,,157.0,,,,,,,362130.53,34470.758,95038.914,64088.918,1206874.2,223632.88,
858,125.09610978237724,3.4507732000000004,,,,24.0,,,,,,,658804.7,1017007.2,899720.6,776843.6,939784.75,958485.94,
4251,125.9860504357278,10.579902,,,,88.0,,,,,,,21811758.0,14415961.0,15380687.0,17736370.0,20858208.0,17985660.0,
74,127.05009688545752,0.37422767,,,,13.0,19.0,[M+Na]+,,2.0,74;92,104.06066,502052.16,346750.9,308530.12,307529.44,384198.0,301609.8,
356,127.05017455638055,1.9265705000000002,,,,,,,,,,,431708.25,331223.0,221414.94,390432.6,216816.53,480306.2,
245,127.0501843748864,0.81319404,,,,164.0,,,,,,,4234308.0,2463358.0,2289289.8,2824005.5,5991835.5,3519075.8,
918,128.1069585440012,3.6891053,,,,94.0,,,,,,,320871.1,555108.9,549003.8,380816.03,365696.12,593088.9,
621,128.10697828611202,2.9165223,,,,70.0,,,,,,,3535012.0,4100356.0,4264920.0,3527242.0,3984721.2,5652623.5,
158,129.05450618150252,0.43196058,,,,,,,,,,,1809062.6,144466.95,210814.42,54065.973,1724891.8,372065.66,
146,130.0498031827769,0.38609323,,,,13.0,,,,,,,5648569.5,3524802.8,8630377.0,2603208.0,7556068.0,1910504.9,
201,130.04988094071732,0.59734386,,,,,,,,,,,7778172.0,8326274.0,3339132.8,7924838.5,1209706.5,9316999.0,
291,130.04989901015713,0.9495809000000001,,,,,,,,,,,380008.53,97996.17,54014.937999999995,58031.773,166368.34,33454.23,
80,130.08617925378815,0.37572694,,,,13.0,,,,,,,2196231.5,1659787.2,1765706.1,1962511.8,3403092.0,2357208.2,
225,130.08631372725543,0.683371,,,,,,,,,,,54894.387,86614.22,45649.03,41458.242,487052.44,53820.35,
508,130.15905051460444,2.6545115000000004,,,,155.0,,,,,,,3103394.5,4536869.0,4877841.5,4149278.2,2534502.8,4067497.0,
202,132.06563369587406,0.62059647,,,,,,,,,,,1604646.5,503995.34,665055.8,794800.4,1603645.4,406456.47,
226,132.0657282788454,0.6650151999999999,,,,,,,,,,,214621.5,275025.5,408905.28,650917.75,1274732.4,379169.1,
113,132.1017994837026,0.38923620000000003,,,,,,,,,,,6438584.0,14617697.0,10483753.0,11406644.0,7780656.0,15578792.0,
1926,132.10181639717572,6.260367,,,,,,,,,,,1488238.0,15692.21,116672.07,204691.78,1626744.4,308392.5,
1851,132.10182116446967,6.120588,,,,233.0,,,,,,,3135204.5,1376312.4,1955767.9,4480116.5,5354680.5,6235628.0,
1777,132.1018320719403,6.081136,,,,,,,,,,,1154828.1,4446868.0,5687536.0,2754417.5,1834270.8,3704075.5,
523,132.1018849021181,2.669531,,,,,,,,,,,902079.25,1287601.0,846660.0,1287098.6,1224182.0,945719.5,
230,132.10189409251612,0.73615986,,,,137.0,,,,,,,115275500.0,126580500.0,126156056.0,116374330.0,158733680.0,147951180.0,
666,132.1019047239495,2.9826257000000003,,,,132.0,,,,,,,854186.94,892605.6,812441.6,1904012.2,1759681.1,1351014.2,
617,132.1019089732814,2.9369879,,,,70.0,,,,,,,645111.8,702733.06,787773.1,1075513.1,1054155.8,1061413.0,
922,132.10191680172264,3.6891053,,,,94.0,,,,,,,1549200.0,2477781.8,2408920.8,1891549.0,2204499.0,2702156.0,
232,133.1051405421517,0.73287374,,,,,,,,,,,2801983.5,3954651.2,8385817.0,4729970.0,2261821.5,9818497.0,
69,134.0810150832568,0.3727676,,,,13.0,17.0,[M+Na]+,,2.0,69;121,111.0914,1082833.0,733109.1,813339.8,733513.56,801702.6,915933.75,
101,136.06165985246375,0.37866166,,,,13.0,27.0,[M-H2O+NH4]+,,2.0,131;101,136.03841,1348334.8,1679241.4,1469515.1,1690896.9,2287929.5,1979829.1,
267,136.0617403304087,0.9110450999999999,,,,133.0,32.0,[M-H2O+NH4]+,,2.0,267;264,136.03849,3631397.0,3946294.8,3375554.2,4002774.2,6004700.0,4772676.5,
316,136.061792366692,1.1372699,,,,,,,,,,,591912.4,48099.965,19784.113,84945.16,139388.36,119037.48,
300,136.06179921388022,0.99076945,,,,,,,,,,,257841.55,499229.47,300757.16,309185.47,313741.28,319480.28,
131,137.04570259680435,0.38238558,,,,13.0,27.0,[M+H]+,,2.0,131;101,136.03841,970493.7,1249048.1,1403702.6,1351168.0,909882.9,1466246.0,
264,137.04577713099673,0.8959334000000001,,,,133.0,32.0,[M+H]+,,2.0,267;264,136.03849,1892794.0,2305236.0,2425783.8,2209602.0,2022216.0,2779875.5,
364,137.04581864878642,1.9780494,,,,83.0,,,,,,,277375.7,285876.47,287213.47,293339.9,457208.53,439685.53,
924,137.09612232514505,3.6932745000000002,,,,94.0,,,,,,,528063.56,668236.25,603177.8,549552.9,539428.6,580812.8,
1330,138.05487018789302,5.264565,,,,188.0,,,,,,,272231.25,316977.78,335705.34,308239.16,308446.84,489284.06,
543,138.054941784299,2.7366645,,,,149.0,,,,,,,675584.1,584896.94,744135.9,673368.06,1044658.4,905620.25,
446,138.05499232725913,2.4126307999999996,,,,7.0,,,,,,,673483.3,692011.7,664380.2,683682.8,925474.94,797698.94,
465,138.05499755755457,2.4905922,,,,222.0,,,,,,,326007.78,359227.16,302573.38,348052.1,487707.25,393951.12,
679,139.08658502080388,3.017388,,,,206.0,48.0,[M-H2O+NH4]+,,2.0,679;684,139.06269,1014985.8,1495478.8,1751034.5,1279763.6,1116984.0,1783945.5,
4225,139.98766912980338,10.476547,,,,2.0,,,,,,,7772992.5,6489337.5,6578778.0,6975974.5,7277744.0,6626393.0,
24,140.06806057941068,0.35141876,,,,13.0,3.0,[M+Na]+,,3.0,21;24;26,117.07878999999998,5254456.5,5081457.0,5535929.0,5529667.5,6206458.0,6418175.5,
227,140.06808507824508,0.7013944999999999,,,,,,,,,,,345637.88,151994.0,494234.7,171420.36,199408.73,452605.75,
179,140.06808849199032,0.5578868,,,,,,,,,,,297718.97,572501.2,205274.81,133035.16,280111.53,219051.72,
193,140.06809417525568,0.593548,,,,,,,,,,,345637.88,449981.0,363267.78,153044.86,280111.53,418390.34,
244,140.06811538709294,0.7851314,,,,,,,,,,,226383.0,151994.0,879730.25,894416.6,728931.56,421689.2,
271,140.0681372722975,0.9198130999999999,,,,,,,,,,,241202.25,284664.7,329140.28,233428.83,93794.484,400359.16,
297,140.06815564560813,1.0759376,,,,,,,,,,,491157.4,111802.59,122788.17,39379.656,368784.5,329530.8,
283,140.06815854696876,0.9580155999999999,,,,,,,,,,,301453.88,205878.12,122788.17,143310.27,213564.61,241183.5,
321,140.06817176043342,1.2343487,,,,,,,,,,,256816.45,57447.79,134772.62,91805.59,52253.914000000004,115979.47,
958,140.1433653663505,3.8165437999999994,,,,,,,,,,,274590.3,425840.16,475591.0,393298.25,312615.5,502717.84,
419,140.1433994596843,2.333288,,,,,,,,,,,225363.38,274539.8,229524.52,270887.5,141518.4,279584.1,
453,141.05463000040785,2.4618142000000005,,,,,,,,,,,402706.4,463991.66,841370.3,341907.88,328956.44,938806.7,
4223,141.98313150140024,10.475783,,,,2.0,,,,,,,2970210.5,2440788.2,2476615.8,2649501.2,2744564.2,2492505.5,
42,142.04737800177526,0.36393020000000004,,,,13.0,7.0,[M+Na]+,,2.0,42;45,119.05814,6759963.5,3294955.0,3491817.8,3750709.2,7772775.5,4006208.5,
149,144.06541117023278,0.38985184,,,,,,,,,,,757026.7,665084.2,358742.8,307757.5,3303297.0,292993.97,
209,144.0654610079811,0.6384774999999999,,,,75.0,,,,,,,1733760.0,1883548.2,1915392.0,889927.3,982087.7,2307302.0,
250,144.0655022503796,0.8497972,,,,,,,,,,,912396.1,755655.3,712049.5,717447.6,285797.9,714421.0,
324,144.06552704908242,1.1955719,,,,,,,,,,,348374.3,503906.28,509488.06,271293.72,309047.4,361619.6,
335,144.0655354250359,1.4834747,,,,,,,,,,,137950.89,301706.38,333977.88,53834.598,597202.44,165203.31,
346,144.06554468452484,1.6286716,,,,,,,,,,,733166.5,551338.94,677654.75,222800.69,1069925.4,857139.25,
100,144.10180152823503,0.37866059999999996,,,,13.0,,,,,,,8090067.0,8516219.0,11527819.0,7230615.0,7906914.5,12265412.0,
195,144.1018602114386,0.5410524999999999,,,,,,,,,,,440063.2,331617.0,284323.1,206018.4,134099.81,306824.9,
4084,144.98200800651742,9.885525,,,,,,,,,,,792468.44,976735.3,7794274.0,6162427.0,576942.56,5997467.0,
4070,144.9820357520178,9.778003,,,,,,,,,,,599446.0,7602768.5,591738.4,1382568.5,5798553.0,1144166.8,
3870,144.9820511383162,8.767638,,,,247.0,,,,,,,259822.14,752120.7,792660.4,409719.97,281650.0,362460.22,
3986,144.9820863976441,9.1633005,,,,,,,,,,,286516.0,763282.0,510424.62,320605.25,342189.94,322775.7,
3775,144.98209279313897,8.570683500000001,,,,,,,,,,,324003.78,860982.0,1530783.2,1566429.9,1005254.0,1366337.2,
735,145.07604688168874,3.1347077000000003,,,,162.0,,,,,,,2853087.0,2965003.2,5992630.5,2597887.0,2922582.5,4023280.0,
440,145.07606618418973,2.3883335999999997,,,,,,,,,,,222621.69,241133.89,239704.17,223794.03,238927.73,303638.03,
798,146.06006963903764,3.274702,,,,163.0,,,,,,,618419.06,507096.0,495832.34,751060.8,852417.6,719181.75,
428,146.06007618645594,2.3500752,,,,186.0,,,,,,,4426745.5,5429271.0,4916163.5,7267810.5,4787960.5,6160079.5,
152,146.08104568123042,0.41849887,,,,,,,,,,,186621.42,116084.9,236161.62,124919.78,2390121.0,162695.94,
386,146.08119833431363,2.1516192000000003,,,,,,,,,,,198358.1,264727.2,270638.62,282098.97,518794.47,379689.44,
68,146.11743442242448,0.37276554,,,,13.0,21.0,[M+NH4]+,,2.0,68;121,128.08317,576218.6,533330.4,499796.6,450795.56,522937.75,510949.4,
427,146.1175371508585,2.3465797999999998,,,,186.0,,,,,,,2272741.8,2343234.5,2483870.2,1928920.4,3574452.0,2955457.8,
478,147.05529269362881,2.55527,,,,,,,,,,,759045.0,856532.0,805724.44,1244128.5,1027231.2,1018077.6,
939,147.06227472849042,3.7550294,,,,253.0,,,,,,,968673.25,732706.5,799014.3,906270.0,1016019.44,906873.4,
429,147.0633169024764,2.3509688,,,,186.0,,,,,,,379591.97,498898.53,442394.84,666864.2,385978.66,561142.1,
157,147.0650738155321,0.41584160000000003,,,,,,,,,,,1972489.2,304229.5,272283.72,85029.96,2013803.1,375660.7,
