row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-p11_1_Run98.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-p11_2_Run127.mzML Peak area,2024_NEG_Y-p11_3_Run151.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,
131,378.1338290912932,2.1022654,,,,,,,,,,,1225354.0,1795059.2,1754215.5,1473481.2,1408806.8,2076771.2,
431,381.17358390622775,7.94076,,,,,,,,,,,11785.171,493932.72,58877.254,66513.76,123335.87,60497.83,
99,387.11422030504804,0.6956549,,,,,,,,,,,1566450.5,1470415.9,4713290.5,1.2124879E7,3491099.5,2949656.8,
17,387.11423673567475,0.3617135,,,,31,,,,,,,5630438.0,1.0821309E7,8429544.0,8063014.5,7430143.5,6253991.0,
116,387.11424840807666,0.86292785,,,,,,,,,,,1.2453151E7,2.3304308E7,2.233192E7,4382530.0,1.139504E7,1.3833697E7,
108,388.1175959266263,0.77338004,,,,,,,,,,,1576360.2,559575.3,215814.05,654392.94,492916.97,214671.81,
114,388.1176064897986,0.82887673,,,,,,,,,,,106267.17,2872100.8,3276416.2,2257451.0,1648405.1,538163.25,
168,389.156366147505,2.9470263,,,,,,,,,,,727936.4,591402.8,636973.7,575611.5,627568.4,1668351.4,
62,390.0359248079564,0.5113018,,,,46,,,,,,,1590074.1,1556044.0,1433435.2,1504242.4,1777942.4,1280425.8,
44,390.03592714406153,0.38835585,,,,4,,,,,,,999635.5,756578.3,796781.9,931451.7,939712.94,564635.1,
63,391.0322055013021,0.5125753,,,,46,,,,,,,7536548.0,6918032.0,7304544.0,5173803.0,6851879.0,5160618.5,
45,391.0322343874921,0.38835812,,,,4,,,,,,,3832874.0,3009436.8,3230783.8,3823130.5,3710685.2,2363972.0,
177,397.0055130767596,3.130105,,,,43,,,,,,,296423.16,288246.78,298091.1,303671.5,298106.8,278670.6,
388,401.0862068903345,7.331199,,,,,,,,,,,116321.41,104558.57,260244.34,223406.66,201096.86,15270.518,
187,403.17199904564774,3.2753851,,,,,,,,,,,3169610.2,2711957.8,2815448.2,2624113.0,2897313.5,6745427.0,
201,403.17207115563457,3.548044,,,,,,,,,,,25965.098,6695.3677,23232.672,12922.801,4967.9043,137740.3,
226,404.04435995698697,4.5594826,,,,48,,,,,,,470403.25,441468.97,450982.16,471126.06,407124.1,397570.47,
52,404.10430775674075,0.3758206,,,,,,,,,,,36373.773,265042.25,365182.34,67692.05,68215.41,50706.37,
119,404.1043730124308,0.94548696,,,,,,,,,,,386172.5,4615992.5,4245112.5,555060.6,281562.75,702394.7,
203,405.0106694818214,3.5999882,,,,9,,,,,,,1.9107492E7,1.8992736E7,1.9084708E7,1.8652728E7,1.8946798E7,1.6496108E7,
35,405.0284987552183,0.38837817,,,,4,,,,,,,9801436.0,5527150.5,5313283.0,4342349.5,7093084.5,8688384.0,
69,405.028498823695,0.52266014,,,,1,2,[M+Na]+,,2,70;69,382.03943,2.6999314E7,3.1381754E7,3.2696306E7,2.9717342E7,2.4797942E7,5.0021836E7,
206,406.01375306681183,3.6014698,,,,,,,,,,,3374263.8,3849010.0,3430319.2,3473162.2,3596289.8,3149038.2,
204,407.0044233596015,3.6014373,,,,9,,,,,,,1287786.1,1281045.5,1295570.2,1242831.2,1279370.0,1165651.9,
148,407.120627484993,2.600925,,,,,,,,,,,752948.06,1015384.1,1109963.1,950047.7,920956.56,1189438.8,
484,411.38412868102046,9.380401,,,,,,,,,,,462843.22,905600.5,1134214.9,691426.5,521162.5,698695.9,
202,417.18766492159557,3.5539494,,,,,,,,,,,769450.8,649944.56,610076.2,624956.56,691343.9,1654156.2,
212,419.02628668453855,4.149056,,,,,,,,,,,296272.9,300497.2,280903.5,299131.4,291793.62,293252.8,
70,421.002740065655,0.5269667,,,,1,2,[M+K]+,,2,70;69,382.03943,624305.94,519550.7,431195.56,582417.1,703291.1,1268647.9,
208,421.0055597269067,3.8406906,,,,,,,,,,,499703.75,470162.9,432973.6,617817.0,530246.25,526468.06,
193,421.00557685272173,3.398922,,,,36,,,,,,,3020520.5,3074538.5,2818251.0,3047560.8,3012682.2,2790453.5,
188,421.00559179601674,3.312702,,,,,,,,,,,74402.88,83364.69,70822.27,75636.61,76473.14,1108250.0,
342,421.22642026405373,6.966542,,,,,,,,,,,0,0,1359082.9,1403327.2,1369803.1,0,
364,421.22642057572887,7.1414347,,,,,,,,,,,0,1359465.2,0,0,0,0,
332,421.22643235805145,6.823487,,,,,,,,,,,1341603.5,0,0,0,0,1422667.0,
222,422.97677928551883,4.5198083,,,,,,,,,,,775389.2,769498.75,752181.2,817311.75,775184.2,732330.94,
238,426.96777305543293,4.9198813,,,,35,,,,,,,7711007.0,8612498.0,1.2882144E7,1.0402613E7,8560790.0,9713083.0,
61,427.0103889899492,0.45214596,,,,,,,,,,,1884668.2,1145148.4,1153299.4,1501564.0,1431792.6,2262944.0,
100,439.086077950569,0.64813274,,,,,,,,,,,25345.549,638307.2,782826.3,142619.08,107437.48,97451.586,
23,439.08694173650036,0.37546337,,,,,,,,,,,824106.75,2416516.2,2380624.5,1512768.0,1448102.5,1039640.7,
215,447.0212654861657,4.2051616,,,,,,,,,,,342857.38,331359.56,325344.4,329829.8,318463.44,308299.38,
386,447.09183201139234,7.331621,,,,37,,,,,,,884573.9,774130.8,1824385.2,1629047.5,1433066.6,166565.94,
259,450.26250471419917,5.8480887,,,,,,,,,,,796793.4,1762260.1,1478695.0,987067.6,903357.8,1120471.4,
253,450.26250625947733,5.7431335,,,,,,,,,,,660350.7,1683228.9,1443856.4,791752.25,775591.0,1159980.8,
270,452.2781444028265,6.1259046,,,,,,,,,,,30824.809,90030.08,73919.84,46388.812,39675.8,49219.535,
276,452.2781578877403,6.237625,,,,,,,,,,,674644.56,1604940.4,1446845.4,926921.7,890002.94,1132612.8,
296,478.2938698771448,6.4057326,,,,,,,,,,,384215.94,1022420.94,850315.56,503054.72,524527.8,539887.3,
284,478.29389507768013,6.3054185,,,,26,,,,,,,990128.75,2730147.0,2066201.2,1237830.1,1181403.8,1756986.8,
239,481.0421045347687,4.920747,,,,34,,,,,,,5062181.5,4716066.0,4431022.5,4868521.0,4752603.5,5408636.0,
313,485.0687618258174,6.646885,,,,,,,,,,,138916.39,242018.06,1104102.2,321230.16,415274.8,65853.0,
426,485.0687721130607,7.878736,,,,12,,,,,,,740571.2,776480.56,1228509.4,1176709.2,927448.9,555348.1,
20,488.16210518738035,0.36533913,,,,,,,,,,,91754.805,392892.4,561937.8,317749.03,168535.47,148238.77,
462,489.2774573066295,8.631099,,,,,,,,,,,226767.5,193800.17,260265.17,272461.0,227791.55,313777.22,
460,489.2774918924981,8.439657,,,,,,,,,,,176853.17,0,0,0,0,459246.28,
278,496.2681243267498,6.270252,,,,,,,,,,,443275.25,1316831.6,1195454.2,556408.56,552197.75,756255.0,
216,497.037081597571,4.409081,,,,,,,,,,,834659.94,886725.5,852719.5,888363.5,880830.3,830051.6,
227,497.0371008906869,4.6701446,,,,,,,,,,,1595582.8,1529486.2,1528771.4,1574710.6,1518425.8,1537139.2,
422,513.0636701548864,7.8811326,,,,,,,,,,,240184.19,233326.53,390487.47,350453.03,301698.2,174052.64,
286,522.2838302962622,6.3252635,,,,,,,,,,,295578.66,919418.4,763793.9,369266.72,369674.53,490750.5,
304,522.2838659364187,6.47072,,,,,,,,,,,12768.613,114812.22,90225.13,26733.611,31599.04,46831.914,
57,524.9882561544683,0.4297174,,,,,,,,,,,2362406.5,1864426.6,223034.7,1432397.6,2521222.8,3095731.0,
64,524.988268645859,0.46656135,,,,,,,,,,,117832.48,295171.16,1950762.9,326320.5,1146638.2,777395.7,
30,533.1360680120051,0.38476864,,,,4,,,,,,,3459436.8,2603491.2,2435220.0,2009214.6,1846590.6,1915419.0,
255,538.3152052694658,5.791347,,,,,,,,,,,988503.44,2747602.5,2403146.8,1099978.1,1098678.6,1591195.5,
263,538.3152062402326,5.894357,,,,,,,,,,,903173.44,2262575.5,1940860.0,1047772.94,983603.9,1254277.1,
273,540.3308519079679,6.187305,,,,,,,,,,,86117.8,302719.3,239334.4,97182.85,100664.84,136489.69,
282,540.3308535456601,6.3028603,,,,26,,,,,,,898156.5,2327327.8,1925540.4,1132340.5,1072078.5,1438008.6,
240,544.0379426934495,4.920747,,,,34,,,,,,,1995439.6,1927776.9,1844131.1,2006698.1,1898834.0,2129204.2,
483,544.416095159832,9.300239,,,,,,,,,,,0,30645.332,34050.973,23384.17,12082.6875,21854.69,
482,544.4161115467522,9.135613,,,,,,,,,,,565845.75,1027976.94,1218720.8,914015.25,787629.0,909649.75,
312,548.0645390357851,6.6406236,,,,,,,,,,,32227.125,172924.17,536029.06,174373.5,229480.72,0,
93,555.1179606075266,0.6337474,,,,32,,,,,,,620975.1,1092647.2,774186.3,889781.25,1000749.1,216320.92,
110,555.117968046306,0.69872385,,,,,,,,,,,60658.152,414757.28,224842.9,125123.17,275800.4,963666.75,
22,555.1179908443402,0.3709869,,,,51,,,,,,,949349.7,1384845.5,1325351.0,1203295.0,1174506.4,270983.03,
262,555.3053070255016,5.878422,,,,,,,,,,,158942.11,429407.53,356028.28,198981.84,186212.38,177070.75,
254,555.3053189913206,5.791701,,,,,,,,,,,189612.16,548359.25,456981.25,218127.66,208344.48,299621.47,
425,557.1083951856253,7.8787365,,,,12,,,,,,,379928.4,370389.78,611533.9,557802.6,479482.78,282995.03,
274,557.3208280419959,6.1843796,,,,,,,,,,,0,43890.645,44186.14,5176.4644,0,11460.731,
283,557.3209671619721,6.3037705,,,,,,,,,,,146061.48,399340.1,328969.88,195754.56,193708.97,245813.8,
199,560.999068374499,3.517866,,,,13,4,[M+H]+,,2,197;199,559.99178,3844695.8,3583817.2,3651039.8,3628830.8,3888319.0,3427484.0,
257,562.0038813823352,5.8274655,,,,,,,,,,,48015.156,68394.65,57438.547,59433.445,59522.07,51688.758,
299,566.3465174988586,6.4676595,,,,50,,,,,,,509620.72,1657019.2,1425127.4,601313.25,655152.2,734856.4,
292,566.3465543124357,6.363775,,,,38,,,,,,,1595159.0,4988551.0,4053222.0,1714981.8,1830630.1,2509659.0,
338,568.3621543078715,6.9170804,,,,14,,,,,,,346626.94,1035367.9,830028.5,477211.44,428856.22,576461.9,
326,568.3622164429065,6.794481,,,,,,,,,,,14897.283,74914.25,53738.906,13585.25,20836.365,23529.664,
264,569.273331966657,5.8675,,,,,,,,,,,0,408909.06,390778.53,205952.48,204363.62,4567.683,
256,569.2733861546443,5.766905,,,,,,,,,,,187035.7,640074.7,423179.66,286299.22,248231.58,282660.5,
252,569.2734051046617,5.698035,,,,,,,,,,,295304.72,433287.34,599113.3,351190.38,300629.7,436429.12,
269,571.2889381099002,6.1540413,,,,,,,,,,,46216.062,12149.491,114593.5,70693.695,74324.234,78958.53,
277,571.2890200272518,6.245835,,,,,,,,,,,1555573.2,97504.51,3461764.5,67165.695,67981.17,2388800.5,
294,571.2890450848114,6.3627825,,,,,,,,,,,0,4426674.5,3445055.2,1813598.9,1927206.6,27328.402,
323,573.129345502564,6.672812,,,,22,,,,,,,386373.62,463431.7,369878.94,249507.1,273171.44,580677.2,
301,573.1293533355816,6.498813,,,,45,,,,,,,483287.53,337159.75,442889.1,313109.4,335041.75,732384.9,
197,582.9809931504916,3.5149984,,,,13,4,[M+Na]+,,2,197;199,559.99178,689077.5,692068.7,695000.56,732955.56,666704.0,639792.8,
291,583.3366850552753,6.363775,,,,38,,,,,,,255739.73,830090.44,659075.25,307833.53,330756.84,397502.34,
300,583.3366902962163,6.4663587,,,,50,,,,,,,73694.59,298116.0,241249.17,97789.35,111897.97,121198.9,
324,590.1195555544568,6.743828,,,,,,,,,,,200520.28,383900.94,367029.03,316920.28,292091.62,281122.06,
318,590.1195699011763,6.680237,,,,22,,,,,,,198758.25,331207.16,334874.88,254574.95,282516.72,255441.6,
303,590.1195914696793,6.500997,,,,45,,,,,,,494089.12,753082.44,762551.94,595295.25,570700.3,693075.3,
322,597.3047885128329,6.7193246,,,,,,,,,,,0,386943.9,0,0,0,0,
290,597.3047894710458,6.3784547,,,,,,,,,,,602071.0,39150.008,1433355.4,601376.6,624563.2,880595.7,
309,597.3048050610752,6.5841846,,,,,,,,,,,0,1137818.9,340385.38,164161.77,169446.7,0,
302,597.304811644539,6.500358,,,,,,,,,,,131484.52,1637929.2,337744.28,759088.5,735660.4,198071.75,
389,599.3204780231496,7.317112,,,,,,,,,,,0,19149.56,2077303.2,1188589.8,1041946.0,8923.246,
406,599.3204853705582,7.593193,,,,,,,,,,,0,2331344.0,0,0,0,0,
369,599.3205500217961,7.124506,,,,,,,,,,,874947.25,0,5130.066,0,0,1156092.4,
213,603.0099693807924,4.149056,,,,,,,,,,,327236.22,318339.25,303079.34,335761.2,319067.94,306254.62,
427,603.1140711799399,7.878922,,,,12,,,,,,,308981.62,315187.5,522505.2,451048.9,379208.6,216238.0,
210,605.0258357222284,4.050757,,,,,,,,,,,809389.3,645362.56,690931.8,844099.5,801444.0,664150.06,
105,611.1449051368512,0.71573144,,,,,,,,,,,839384.6,1424585.5,1493171.5,1190819.1,1209523.8,210296.83,
26,619.0378214440816,0.4094814,,,,,,,,,,,1137825.5,313529.7,352712.34,538417.9,458170.72,1431189.2,
68,619.0378662250966,0.5214285,,,,1,,,,,,,8657522.0,4095811.8,4421830.0,5724168.0,5375042.5,8666956.0,
424,620.1040861656264,7.8802147,,,,,,,,,,,92003.54,278629.4,213125.02,284229.2,235297.42,66658.55,
233,637.0305139385449,4.744072,,,,3,,,,,,,5829254.5,5148720.0,5728408.5,5540102.5,5585490.5,6099299.0,
350,637.1418675415106,7.022865,,,,42,,,,,,,626957.06,220112.39,418421.94,304158.2,317299.8,837551.7,
333,637.1419059580327,6.8361316,,,,54,,,,,,,1841080.8,816552.75,1275770.4,950718.56,964212.4,2528052.0,
310,637.1419196526757,6.618183,,,,,,,,,,,608282.94,373913.62,515442.1,383969.53,382274.94,932459.44,
243,653.025389438283,4.991077,,,,,,,,,,,78441.03,71990.29,73287.63,78600.52,85299.44,87954.414,
223,653.0254900530737,4.5383224,,,,55,,,,,,,825868.44,738599.8,787854.06,858862.75,779739.56,881052.6,
49,653.094765779596,0.39327583,,,,,,,,,,,780939.9,1304832.6,1107030.8,1006661.8,946149.75,242727.25,
311,654.1320890315511,6.618183,,,,,,,,,,,498905.44,803863.5,856471.9,650511.44,637135.7,694922.5,
328,654.1321171878454,6.8096986,,,,54,,,,,,,1204750.9,2279394.8,2184351.2,1808114.8,1794376.4,1648955.5,
272,656.111378073431,6.141247,,,,,,,,,,,284289.62,537645.1,337164.56,302067.94,463310.2,606303.2,
441,660.4612359112472,8.146674,,,,,,,,,,,211932.39,945541.7,540546.9,407279.1,511566.34,435347.0,
492,673.4812933494567,10.239084,,,,,,,,,,,582906.94,0,211843.52,308278.38,164982.0,297834.56,
479,686.4767939644349,9.026662,,,,18,,,,,,,22062.918,203047.94,139345.5,76374.03,80094.43,58732.035,
450,686.476840022413,8.290745,,,,,,,,,,,4036871.0,6603793.0,6302232.0,4815158.0,4995126.5,5540009.0,
504,686.4768686474309,10.273636,,,,,,,,,,,388177.9,6916424.0,1770916.9,1262635.4,3328814.8,1378323.1,
293,696.1425565175372,6.3724422,,,,,,,,,,,141808.33,262528.25,177264.5,156373.34,164009.69,193064.08,
306,696.1425769292223,6.529145,,,,,,,,,,,350067.47,747734.6,818027.2,321752.62,428969.88,746774.9,
383,701.1543278658818,7.320781,,,,,,,,,,,174349.47,48831.75,118897.45,66890.74,85078.9,239925.19,
355,701.1543929503132,7.0816903,,,,29,,,,,,,1414335.1,443865.78,830867.44,594476.56,681008.5,1826127.5,
339,701.154404068238,6.9192147,,,,14,,,,,,,2038140.9,736709.6,1380501.6,1024169.0,1022609.8,2782409.2,
320,701.1544202083583,6.713631,,,,24,,,,,,,438592.88,220384.11,345496.44,254549.44,235918.16,730440.6,
359,716.5238635549742,7.1280007,,,,,,,,,,,1868383.4,0,0,0,0,1.5762962E7,
360,717.5272375571353,7.0948772,,,,,,,,,,,538280.5,0,0,0,0,6914794.0,
321,718.1445136062595,6.7177277,,,,24,,,,,,,340115.53,680527.8,643900.6,521636.34,501375.3,452922.44,
356,718.1445463599601,7.0816903,,,,29,,,,,,,604114.2,1314355.8,1300669.9,1066464.0,1092566.1,837015.4,
337,718.1445623156386,6.9169636,,,,14,,,,,,,1217578.1,2563472.8,2403511.5,1895395.5,1850230.2,1640605.9,
297,720.1238018410448,6.4590135,,,,,,,,,,,207354.9,324234.38,324907.66,252041.56,258263.7,291711.28,
280,720.1238043514712,6.285013,,,,,,,,,,,387900.94,572064.0,574251.0,447205.53,448217.22,566434.44,
268,720.1238499774164,6.083656,,,,,,,,,,,111426.13,127696.22,159711.03,118863.586,110981.78,166335.4,
42,747.1450109283136,0.38930127,,,,4,,,,,,,617424.0,387885.06,436855.6,468807.78,507975.72,531861.56,
66,747.1450493794176,0.5184026,,,,1,,,,,,,859145.4,391496.3,666939.1,915918.7,667713.1,993883.8,
451,749.472447187448,8.353947,,,,,,,,,,,368597.75,2876658.5,1986049.9,1034362.2,827282.4,496903.16,
503,754.4640504128466,10.280377,,,,,,,,,,,21861.678,966270.0,277298.9,287669.75,309374.75,66188.42,
444,754.4641554959602,8.261605,,,,,,,,,,,71400.17,198487.38,77365.33,125047.44,127952.54,34776.16,
506,758.4978794745598,10.304092,,,,,,,,,,,478075.6,0,0,0,0,815347.06,
412,758.4982258808782,7.7046103,,,,,,,,,,,323874.06,0,0,5753.7183,0,3241736.2,
407,760.5134491766943,7.540052,,,,,,,,,,,835830.1,0,7524608.5,1042775.9,1258991.4,440994.97,
377,760.5135379793767,7.2556353,,,,,,,,,,,1107086.8,0,1059440.9,7068357.5,6908722.0,871282.1,
392,765.1667480880002,7.373614,,,,17,,,,,,,347161.66,64474.285,307430.72,235365.6,253104.53,486144.97,
366,765.1668139704533,7.1421432,,,,7,,,,,,,1781233.9,444783.8,883390.06,673968.44,734104.9,2202159.0,
346,765.1668355231672,6.9897304,,,,20,,,,,,,1498363.2,538004.0,1086831.0,734652.25,767524.56,2039658.6,
331,765.1668766562324,6.8136907,,,,5,,,,,,,328179.53,125168.98,207725.62,154960.33,162662.28,429157.72,
508,776.5451330016876,10.390514,,,,,,,,,,,4293513.0,0,0,0,0,5069826.0,
31,781.2017474113113,0.38566414,,,,4,,,,,,,180968.94,904814.1,851554.75,485291.2,470437.4,112228.41,
327,782.1569589189679,6.800541,,,,5,,,,,,,237249.92,515145.4,448070.1,360629.7,363806.06,300458.72,
391,782.1569787652861,7.36369,,,,17,,,,,,,84630.14,226794.06,239391.53,178933.72,168923.06,145436.16,
365,782.1569825146188,7.1421432,,,,7,,,,,,,654622.7,1620650.6,1682981.0,1248268.1,1329889.6,1013296.6,
347,782.156993819665,6.9893193,,,,20,,,,,,,945030.4,2064156.5,1913381.1,1515627.0,1450676.4,1305847.5,
275,784.1361727457644,6.215877,,,,,,,,,,,77272.8,130373.875,115571.49,85595.5,80913.22,131785.25,
307,784.1361773875736,6.5657077,,,,,,,,,,,157548.31,352306.38,352835.53,281775.2,209449.97,283996.62,
295,784.1361797408663,6.404402,,,,,,,,,,,341231.88,518171.47,496557.3,396543.62,400163.84,464782.28,
220,793.0186061818869,4.435826,,,,10,,,,,,,963998.1,865492.7,947821.25,1009079.1,977386.2,1099741.0,
361,802.5606323642967,7.1280007,,,,,,,,,,,2251390.2,0,0,0,0,2.2262098E7,
509,804.5757602278047,10.399058,,,,,,,,,,,1080745.6,0,2214199.0,2548836.5,2209109.8,1193223.5,
502,807.5030668958495,10.262412,,,,,,,,,,,2088957.0,0,49545.562,799774.7,1027031.5,3862098.2,
358,807.5032272043547,7.078351,,,,,,,,,,,0,0,179517.47,1.2579729E7,954460.56,865728.8,
205,811.0291696459691,3.6010036,,,,9,,,,,,,345008.72,319416.56,336302.72,329687.84,332508.22,282409.06,
395,829.1792489856361,7.41407,,,,,,,,,,,457046.34,260535.6,404351.8,280172.66,323805.12,626604.94,
372,829.1792861785881,7.1959405,,,,25,,,,,,,1594466.9,406564.38,909618.75,584034.06,761630.3,1997162.9,
354,829.1793022889724,7.052149,,,,47,,,,,,,1108130.1,347284.75,715131.2,489080.4,521548.6,1638869.2,
336,829.1796818751844,6.901785,,,,33,,,,,,,198093.6,82584.17,135556.56,101007.35,93358.87,310842.78,
378,832.6066882537494,7.259311,,,,,,,,,,,0,0,11976.155,0,7048889.5,190188.58,
67,833.0465208441142,0.51891387,,,,,,,,,,,1796328.5,160152.6,273422.0,488237.47,397832.44,1712211.8,
50,833.0465702946457,0.43893346,,,,,,,,,,,329064.0,31666.33,55908.188,88651.72,111648.41,276624.9,
498,833.5185578501981,10.260836,,,,,,,,,,,18636.418,0,73217.055,2416087.5,1366813.4,1453205.1,
439,833.5191605342791,8.157493,,,,,,,,,,,0,0,0,66860.36,0,208797.98,
500,835.5339385745174,10.262623,,,,,,,,,,,1.3901305E7,0,5299835.0,3793927.0,565368.3,5535818.5,
371,846.1693108758291,7.1946406,,,,25,,,,,,,611286.1,1438480.9,1516737.6,1091912.1,1177638.4,895763.6,
353,846.1693114021273,7.05052,,,,47,,,,,,,622720.4,1460922.4,1458623.5,1105917.5,1076893.0,911850.56,
394,846.169344293477,7.3988595,,,,,,,,,,,116065.81,255463.03,271714.7,220042.45,238173.33,259695.1,
334,846.1693541988985,6.897112,,,,33,,,,,,,135423.2,335415.7,279943.4,244650.94,217219.7,193672.34,
501,863.5639935202291,10.262623,,,,,,,,,,,13552.011,0,2464543.0,1474065.2,1144140.2,487551.6,
379,893.1917093306164,7.2752686,,,,6,,,,,,,1351465.5,354495.12,804185.25,579675.75,668560.7,1686354.0,
397,893.1917229788593,7.42642,,,,,,,,,,,507401.1,432675.56,557522.1,437713.62,415723.16,662909.8,
363,893.1917740089287,7.107544,,,,29,,,,,,,819144.56,222991.58,471607.62,324036.84,331172.9,1146312.0,
344,893.1922725407882,6.986755,,,,,,,,,,,123793.43,12637.223,75728.35,39234.125,49268.4,160695.7,
241,909.0176813051056,4.926472,,,,35,,,,,,,260924.83,177093.1,647804.7,516624.0,419218.3,295000.0,
376,910.1819231484859,7.245956,,,,6,,,,,,,498297.5,1147151.9,1191039.4,892690.25,944540.56,774061.44,
396,910.181955551487,7.4217052,,,,,,,,,,,116432.06,224523.94,200629.47,150245.33,151373.22,261815.9,
362,910.1819754685827,7.1049724,,,,29,,,,,,,459523.78,981420.25,982499.3,749115.8,733810.6,600235.9,
343,910.1822190491234,6.970855,,,,,,,,,,,111502.37,210434.3,189128.56,160232.58,143948.98,148446.69,
380,957.2039799801173,7.290945,,,,,,,,,,,1072673.8,287269.44,691311.4,464417.44,535375.25,1328739.5,
401,957.2040319410459,7.461885,,,,,,,,,,,527811.75,445433.6,550130.6,428586.7,441075.94,680608.25,
370,957.2040978513593,7.1551623,,,,7,,,,,,,503297.38,109972.35,293350.38,200650.25,218105.6,702193.1,
398,974.1941114743739,7.4442086,,,,,,,,,,,56726.57,179840.84,144822.64,119555.76,57655.766,222262.38,
381,974.1941554308628,7.2892976,,,,,,,,,,,377567.6,833985.3,868026.25,655246.06,675928.6,578739.25,
368,974.194163966466,7.155314,,,,7,,,,,,,292786.12,627665.0,812012.5,587097.7,544629.25,431277.22,
352,974.1942208966753,7.0324097,,,,,,,,,,,48791.46,125534.78,163389.36,77384.26,78112.05,48932.484,
402,1021.2163760668723,7.473923,,,,,,,,,,,492865.7,316624.38,478672.38,375333.7,318249.22,562603.7,
385,1021.2163889578952,7.331536,,,,,,,,,,,696080.06,176408.14,442072.97,325839.62,334039.8,983171.94,
374,1021.2164642746001,7.1959863,,,,,,,,,,,329186.5,48366.273,173014.38,131905.86,110044.35,526584.06,
403,1038.2065421198988,7.4868236,,,,,,,,,,,102789.48,162543.33,152872.3,131428.48,133581.98,174765.0,
390,1038.2065570862812,7.341673,,,,,,,,,,,113389.66,543008.25,598302.0,467350.25,463152.3,237487.61,
373,1038.2065945910606,7.1971526,,,,,,,,,,,177720.12,384533.6,463423.8,341560.22,343700.3,270557.0,
357,1038.2067709775893,7.090963,,,,,,,,,,,3902.1714,62863.637,66401.875,56437.05,37292.098,53177.4,
375,1085.22880749557,7.2405853,,,,,,,,,,,214746.39,14209.097,88616.125,48182.703,64435.71,345369.4,
